Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDN32,OUT046,2708.470556
FDR16,OUT045,3791.790074
FDF26,OUT046,2487.291099
NCN29,OUT018,660.7867941
FDE20,OUT045,3103.555883
FDA46,OUT046,2978.014422
FDU28,OUT045,2571.153199
FDQ48,OUT045,1508.204414
FDV36,OUT013,1948.061393
FDR14,OUT018,747.3711745
FDP23,OUT017,3674.104138
FDP56,OUT013,791.7034333
FDK48,OUT010,194.391941
FDR48,OUT046,2698.752941
NCY29,OUT049,867.9863064
FDM22,OUT018,780.7056629
DRJ01,OUT013,2707.492597
FDZ43,OUT045,4143.188478
FDV03,OUT035,2649.845139
FDE38,OUT017,2529.676018
FDI27,OUT018,693.3092815
FDN32,OUT013,3211.241192
NCN43,OUT017,1801.923771
FDV03,OUT017,2541.655471
NCN30,OUT045,1436.976514
NCV54,OUT010,276.5129705
FDV07,OUT013,1459.978094
FDP07,OUT049,2791.271671
FDK48,OUT018,1100.253015
FDK46,OUT046,3989.471167
FDY11,OUT045,1065.642135
FDH09,OUT046,756.7476609
FDU14,OUT013,4152.666192
FDM27,OUT017,2606.262391
NCA17,OUT035,2441.711423
NCG07,OUT049,3583.624746
DRC27,OUT013,3848.481735
FDA27,OUT035,3281.112833
FDW40,OUT045,2338.013339
DRI11,OUT013,1785.36272
FDN50,OUT046,1547.499563
FDR12,OUT046,2782.155632
FDW11,OUT035,939.4958632
FDZ34,OUT017,3875.54218
FDU45,OUT017,1790.481277
NCD42,OUT035,694.9442544
FDX25,OUT045,2741.442747
NCR29,OUT046,857.5618241
FDB04,OUT010,203.6908302
FDS39,OUT018,1843.386636
FDW58,OUT045,1535.278697
FDG31,OUT017,950.4330173
DRJ37,OUT035,2614.174019
FDV07,OUT035,1746.769561
FDW52,OUT018,2172.638418
FDT15,OUT045,2736.242062
FDD02,OUT018,1689.527248
FDM16,OUT035,1245.16722
NCE55,OUT046,2759.498525
FDB57,OUT018,2842.976149
FDQ04,OUT013,694.3066674
DRK37,OUT017,3139.834333
FDO25,OUT017,3548.44468
FDL57,OUT046,4198.913412
NCK29,OUT018,1791.160925
NCB43,OUT010,525.4960703
FDC46,OUT018,2703.279872
FDQ23,OUT045,1617.432681
FDX38,OUT049,801.3309826
FDG60,OUT018,3191.402225
FDW55,OUT017,4694.321772
FDP39,OUT013,761.8714313
FDB20,OUT018,1172.281033
FDV21,OUT017,2567.397029
FDZ02,OUT013,1399.750675
FDA38,OUT035,3853.391175
FDH22,OUT045,1937.553612
DRM11,OUT045,3653.767732
FDT14,OUT049,1874.926086
FDW34,OUT010,514.6069135
FDW59,OUT018,1132.010967
FDR33,OUT018,1518.340987
FDP32,OUT013,1933.245532
FDD22,OUT013,1888.927805
NCD55,OUT046,705.0444107
FDQ20,OUT010,135.2908101
FDD28,OUT045,739.8219554
FDC39,OUT045,3959.547831
NCR17,OUT049,1910.253233
DRO35,OUT018,1437.434055
FDF40,OUT049,3772.363277
FDR31,OUT018,2379.353541
NCQ41,OUT017,2894.71191
FDP38,OUT046,755.3883893
FDG22,OUT018,604.1493602
DRK59,OUT013,3993.59996
FDC37,OUT046,1800.361515
NCO42,OUT013,2649.339728
NCT42,OUT017,2414.908001
FDX27,OUT035,1554.742913
FDV40,OUT018,1134.065909
FDR45,OUT035,4583.18515
FDB03,OUT045,4099.145865
FDO49,OUT035,729.3699826
FDB26,OUT018,731.0454188
FDB46,OUT017,3829.356645
FDN03,OUT017,4230.16629
NCX30,OUT045,3687.610768
DRM47,OUT013,2682.855619
NCO02,OUT046,1204.591192
FDP04,OUT013,803.8227629
NCO43,OUT049,1766.607398
FDD59,OUT013,1328.012402
FDQ10,OUT017,3277.509683
FDW45,OUT035,3045.053016
NCK30,OUT049,3911.715194
FDU31,OUT018,2705.200383
FDN01,OUT017,2555.875774
FDZ19,OUT049,2973.637246
DRG37,OUT017,2322.069943
FDE32,OUT045,645.6159027
FDO34,OUT049,2698.390612
FDZ25,OUT049,2646.405547
FDU08,OUT049,1467.113393
NCW30,OUT045,3253.560579
NCM18,OUT013,904.2947569
FDS22,OUT035,678.4245724
NCH18,OUT017,3510.21278
FDC23,OUT013,2919.347405
FDY46,OUT013,2629.942015
NCU06,OUT046,3830.594124
FDX57,OUT045,1661.641858
FDL16,OUT045,970.0153946
FDT16,OUT010,626.705782
FDN16,OUT018,1350.742725
FDC03,OUT046,3333.525464
DRF60,OUT013,3854.364243
FDP33,OUT010,562.1122737
FDJ36,OUT018,1248.227796
NCR42,OUT013,626.2695825
FDV14,OUT017,1270.108084
NCP42,OUT035,3059.082633
FDA23,OUT018,1447.80587
FDW16,OUT017,1368.528909
FDQ52,OUT010,527.0623073
FDB58,OUT049,2170.447476
NCP29,OUT049,1096.939441
NCM05,OUT045,4132.890543
FDO25,OUT013,3671.51967
NCM54,OUT046,2043.379804
NCL54,OUT046,2480.751934
FDL39,OUT010,471.9050358
FDF53,OUT018,2530.06348
NCQ42,OUT035,2075.95781
FDF58,OUT013,875.1067768
FDZ04,OUT035,999.7108227
FDS60,OUT017,2789.162317
FDV58,OUT017,3140.604837
FDM04,OUT045,782.5047154
FDE08,OUT035,2538.361379
NCB43,OUT049,3259.398424
FDU11,OUT010,306.3368468
FDE24,OUT013,2204.729566
DRJ49,OUT046,1928.837138
NCQ53,OUT035,4473.498455
NCL41,OUT013,576.1994622
FDR22,OUT013,1741.354512
FDH04,OUT035,1433.160854
DRH15,OUT045,830.4644809
FDY40,OUT049,853.1821746
NCI17,OUT035,1706.881252
NCC18,OUT013,2941.09642
NCL30,OUT018,1934.725254
FDM10,OUT017,3588.067504
NCZ53,OUT017,2978.81866
NCI18,OUT013,3437.003785
FDW01,OUT045,2614.480392
FDJ02,OUT018,2034.863409
FDU55,OUT013,5112.938238
FDH14,OUT018,1924.804091
FDZ37,OUT045,1362.723555
FDX49,OUT049,3607.222026
NCD43,OUT046,1563.505486
FDZ07,OUT013,918.0494744
FDK43,OUT035,2029.418987
FDR32,OUT018,3043.156593
FDT39,OUT013,2467.951431
NCV54,OUT017,1856.015612
FDF38,OUT018,590.1389075
FDV60,OUT046,2813.750979
FDS21,OUT046,864.1141
NCL41,OUT045,610.449991
FDM46,OUT017,1641.357036
FDU27,OUT045,1000.394287
NCJ54,OUT017,3653.699736
DRG51,OUT018,2175.89588
FDR47,OUT045,2599.390248
DRG01,OUT049,1235.799207
FDG10,OUT046,1051.267743
NCV05,OUT049,2286.675467
FDV14,OUT018,1224.177281
DRJ23,OUT035,3419.897272
DRJ11,OUT046,2894.896887
FDZ03,OUT017,3636.574907
FDI27,OUT010,117.8603772
FDJ14,OUT018,1223.12491
FDU32,OUT017,1876.240171
DRF36,OUT035,3302.483435
FDM21,OUT046,3931.811603
FDV10,OUT018,677.2718796
FDH60,OUT018,2794.47172
FDX47,OUT010,344.4776422
FDO11,OUT045,3588.234017
FDL02,OUT018,1429.794778
FDB02,OUT049,2706.144633
FDA43,OUT046,2656.617456
FDG52,OUT045,654.9338954
DRC12,OUT013,3072.711317
FDY37,OUT018,1860.898222
NCU18,OUT045,2101.073685
FDU09,OUT035,933.1502207
DRE12,OUT018,1842.496839
DRL47,OUT017,1787.9889
DRK01,OUT046,1440.742089
FDG44,OUT013,1026.971033
FDW04,OUT035,2134.640165
FDK09,OUT049,3702.324335
NCN43,OUT035,1911.230109
FDG04,OUT049,2875.962533
FDH32,OUT010,208.9995947
DRI47,OUT017,2393.308457
DRE15,OUT013,1203.113505
FDY11,OUT035,1064.461878
FDO60,OUT049,735.828345
FDQ20,OUT018,559.864557
FDA57,OUT049,701.0911458
DRN35,OUT017,691.1039069
FDJ03,OUT046,746.9231015
FDX28,OUT017,1619.231846
DRE25,OUT045,1294.391551
FDR09,OUT046,3853.212827
FDB23,OUT035,4275.871516
FDO08,OUT045,2516.992423
FDQ23,OUT049,1537.4829
FDW04,OUT013,2004.132061
DRK13,OUT010,422.6424393
FDY21,OUT035,3342.526224
FDV43,OUT013,734.602876
FDL36,OUT046,1567.789851
FDD53,OUT045,699.5869307
FDZ19,OUT010,448.3576115
FDV21,OUT045,2160.888049
NCL54,OUT018,2677.862806
DRG03,OUT049,2596.568394
FDG21,OUT013,2690.060322
FDW03,OUT018,1453.783585
NCI55,OUT046,2102.467798
FDH22,OUT017,1888.065423
FDV20,OUT045,2196.673047
FDK50,OUT045,2496.114409
DRH01,OUT018,2816.298326
FDT08,OUT018,2395.257259
FDM08,OUT018,2795.401576
FDZ07,OUT035,992.1416071
FDS22,OUT017,709.0484281
FDI28,OUT010,214.5808922
FDT52,OUT045,4277.120696
FDY34,OUT046,2663.716265
FDR10,OUT046,2281.135459
FDK57,OUT017,2019.189566
FDX49,OUT046,3690.387485
FDQ20,OUT046,701.621413
DRK23,OUT045,3789.439257
NCW06,OUT046,3041.936373
FDR31,OUT017,2339.706527
NCE43,OUT013,3162.251282
FDN09,OUT049,4326.454021
FDR11,OUT046,2673.127063
FDO57,OUT013,3056.375044
NCX18,OUT017,3148.138231
FDB05,OUT018,3196.17987
FDQ08,OUT018,711.6835953
NCG43,OUT035,1738.00574
FDJ56,OUT013,1712.248961
FDA13,OUT010,127.8284194
FDO56,OUT017,1681.093976
FDB37,OUT018,3139.360201
FDZ02,OUT018,1255.71977
FDQ24,OUT046,4038.882179
FDM16,OUT013,1238.70189
FDU35,OUT049,1571.044738
FDT35,OUT035,2587.752043
NCX30,OUT049,4132.578348
FDG04,OUT017,3144.063907
FDI12,OUT035,1397.216676
FDE35,OUT035,886.2139257
NCY53,OUT045,1613.417544
FDP49,OUT017,756.6867812
FDQ04,OUT017,787.4885937
FDM39,OUT035,2722.415697
FDC56,OUT017,2089.774166
NCQ54,OUT046,2562.23317
NCK17,OUT046,686.8951845
FDV33,OUT013,4018.616889
FDH46,OUT018,1426.343181
FDS25,OUT035,1887.246296
FDX52,OUT046,3233.236465
NCD42,OUT017,564.4450715
FDW47,OUT017,1752.268201
NCJ06,OUT010,249.0710173
FDY09,OUT013,2553.914249
FDS40,OUT046,768.4869723
FDH41,OUT017,3485.008377
FDG38,OUT035,1453.05887
FDV20,OUT046,1988.71185
DRB13,OUT045,2390.410199
NCQ30,OUT013,1473.967002
NCH06,OUT013,3801.85051
FDU50,OUT018,1378.659713
FDW09,OUT018,937.6212164
FDH04,OUT013,1292.069632
FDC21,OUT045,1728.429408
FDL21,OUT049,771.2050092
FDM46,OUT010,236.5443763
FDB28,OUT035,2867.388435
FDI12,OUT018,1443.286151
FDA28,OUT045,1676.353772
FDF59,OUT013,1851.55432
FDQ56,OUT017,1593.627679
FDR46,OUT049,2258.71165
FDT01,OUT013,3278.776927
NCU30,OUT010,355.1622791
FDM40,OUT010,397.1535957
FDI56,OUT035,1694.258748
NCS30,OUT013,2408.176582
FDU08,OUT017,1579.622281
FDA43,OUT045,2672.859542
FDX59,OUT010,124.8803248
FDC37,OUT018,1401.297039
FDP58,OUT013,3129.68189
NCY42,OUT035,2185.017046
FDF21,OUT018,2431.125384
DRL47,OUT018,1515.14379
FDA58,OUT018,3024.086573
FDJ22,OUT049,2965.750779
FDK50,OUT046,2451.522505
FDO38,OUT035,1330.798089
DRF60,OUT035,3967.53978
FDD35,OUT049,1818.99115
FDL25,OUT045,1248.019692
FDJ16,OUT013,1014.262954
DRK59,OUT049,3835.725756
FDI50,OUT046,3835.549883
NCB19,OUT045,1572.876033
DRI37,OUT035,865.8484756
FDC08,OUT018,3116.832741
FDS45,OUT046,2055.252782
FDI21,OUT049,1101.228926
DRJ47,OUT035,2939.564863
FDT55,OUT018,2513.805883
FDA31,OUT049,2881.282573
NCW42,OUT046,2715.629628
FDF50,OUT017,2868.535421
FDK56,OUT049,3419.290553
FDX10,OUT035,740.3212088
FDZ49,OUT017,3529.432533
FDR33,OUT013,1690.302377
FDO44,OUT018,1201.925056
FDA20,OUT046,3067.735644
NCL30,OUT045,1565.584329
FDQ12,OUT018,2907.513742
FDH47,OUT017,1411.268834
FDH34,OUT018,2778.804273
FDF29,OUT046,2168.034888
FDG40,OUT018,547.9372887
NCE18,OUT017,4585.004339
FDP21,OUT010,401.5613194
FDY50,OUT013,1555.124038
FDB36,OUT049,2052.160197
NCZ29,OUT049,2116.852952
FDU20,OUT018,1599.241246
FDO56,OUT013,1983.969386
FDW31,OUT049,3047.363579
DRH59,OUT013,1275.662637
NCB30,OUT017,3019.096569
FDW43,OUT045,3649.915213
NCL19,OUT017,2356.964636
FDJ27,OUT046,1599.489318
FDC45,OUT046,2865.683401
FDY40,OUT035,803.8670412
NCM41,OUT035,1576.120556
FDP37,OUT049,2001.222507
NCX30,OUT035,3813.798057
FDR09,OUT017,4497.025686
NCU30,OUT013,2586.690012
FDB16,OUT017,1312.160831
FDM16,OUT017,1378.651509
FDC48,OUT013,1223.686792
NCF18,OUT046,2815.549263
FDU46,OUT018,1165.216253
FDH41,OUT018,3100.150197
NCN42,OUT010,367.3736816
FDU49,OUT046,1539.75469
FDW20,OUT045,1976.290043
NCO55,OUT049,1773.204609
FDX48,OUT046,2510.114499
FDU48,OUT046,2157.049223
FDK27,OUT013,1764.904036
FDT35,OUT013,2395.187414
FDN12,OUT049,1576.550754
FDL21,OUT017,654.2062633
FDV56,OUT017,1725.476747
FDR16,OUT017,4000.163014
NCP41,OUT049,1561.296865
FDJ27,OUT013,1713.298871
FDA07,OUT017,1949.964242
FDK55,OUT049,1327.724985
FDM33,OUT049,3862.511194
FDY46,OUT046,2955.200479
FDD36,OUT046,2016.02735
NCW18,OUT017,3671.263318
DRZ24,OUT010,262.4349229
FDS07,OUT035,2077.76364
NCW05,OUT010,282.5753655
FDZ22,OUT018,1278.352868
FDK02,OUT046,2004.187213
FDL25,OUT046,1341.591097
FDS08,OUT045,2322.972642
FDX57,OUT035,1666.684798
FDF21,OUT046,3039.554045
FDJ56,OUT018,1428.825296
FDX10,OUT013,703.760448
DRG48,OUT035,2294.577333
DRN37,OUT046,2400.96491
NCY41,OUT018,624.7226337
FDN28,OUT045,1440.792162
FDE34,OUT045,2700.256472
FDR10,OUT045,2577.938167
FDC32,OUT017,1420.002693
DRG13,OUT046,2457.720562
FDP59,OUT049,1644.049393
NCT53,OUT010,361.4100999
FDN32,OUT010,436.6222832
FDK09,OUT018,2892.55413
FDA52,OUT010,391.6334391
FDC57,OUT049,3018.113946
FDI09,OUT035,3656.777981
NCB07,OUT046,2720.927706
FDP26,OUT035,1456.497276
FDL15,OUT013,2325.066533
FDV07,OUT046,1969.73199
FDS03,OUT017,1028.554208
FDE50,OUT049,3006.528524
FDQ15,OUT017,1132.398601
FDQ33,OUT010,408.0152336
FDT22,OUT013,929.0682918
DRO35,OUT035,1956.402127
FDJ41,OUT049,4283.124032
FDQ27,OUT035,1881.670665
FDC26,OUT017,1978.745297
NCR50,OUT035,2868.675288
FDE39,OUT018,1605.310695
DRG11,OUT035,1645.695832
NCA18,OUT049,1786.405636
FDM36,OUT018,2458.419713
FDW32,OUT017,1287.281911
NCQ18,OUT010,253.1142481
FDD46,OUT017,2218.345385
NCJ17,OUT035,1442.883301
FDB52,OUT035,3465.319793
FDV55,OUT018,2362.191748
FDC57,OUT046,3192.587342
FDB29,OUT046,1918.778938
NCO43,OUT035,1693.832072
FDG44,OUT045,848.7767157
FDJ34,OUT045,1695.432441
FDH40,OUT049,1285.794579
FDB41,OUT017,797.9884482
FDH47,OUT018,1250.110712
DRK37,OUT035,2905.344694
NCX06,OUT045,2725.08872
NCS05,OUT017,2418.834471
FDS39,OUT045,2059.178224
FDG20,OUT013,3179.338174
DRL23,OUT017,1658.927581
FDY33,OUT013,2746.857439
NCH18,OUT045,3524.322943
FDX47,OUT035,2393.131416
NCB06,OUT045,2352.242216
FDP36,OUT049,851.562447
FDW44,OUT018,2502.944005
NCU41,OUT018,2259.089643
NCS17,OUT046,1552.434593
FDD46,OUT035,2290.371831
FDE45,OUT017,2880.808977
FDI09,OUT017,3465.655883
NCJ54,OUT010,653.3300982
NCA29,OUT018,2593.950348
FDY34,OUT035,2829.571174
NCG55,OUT035,1876.930515
DRM49,OUT046,966.8127522
NCB42,OUT049,1781.764405
FDE58,OUT045,1569.322453
DRJ25,OUT013,892.9649766
FDS47,OUT010,220.9141197
FDY21,OUT049,3280.640024
NCI54,OUT013,1661.078109
FDO24,OUT017,2594.985196
FDY43,OUT035,2767.125652
FDF35,OUT018,1448.907323
FDJ50,OUT018,713.5896016
FDC37,OUT035,1666.627642
FDN08,OUT046,1863.126756
FDD04,OUT035,2185.034454
FDW34,OUT018,2571.929811
FDP04,OUT017,888.1704757
NCG07,OUT017,3010.556466
NCN14,OUT018,3011.776143
FDJ16,OUT045,959.5615042
NCM42,OUT045,1457.715378
NCF19,OUT046,746.0663616
FDY21,OUT018,2922.044197
FDY19,OUT035,1879.549795
FDV09,OUT045,2505.612853
FDA28,OUT013,2066.816293
FDC38,OUT018,1685.987365
FDL28,OUT045,3652.874944
NCH43,OUT049,3401.25247
NCN53,OUT045,641.2858008
NCW05,OUT017,2260.223753
NCO30,OUT018,2367.975902
FDB27,OUT018,2394.224843
NCK07,OUT013,2306.605214
NCA53,OUT013,809.5966287
FDB33,OUT018,2145.335757
FDU37,OUT017,1519.078632
FDR13,OUT035,1967.564551
FDE45,OUT049,2623.76302
FDV37,OUT017,2970.264739
NCL06,OUT017,4073.713495
FDJ28,OUT045,2561.584396
FDX55,OUT049,3357.960798
NCK17,OUT018,578.5275803
FDH52,OUT035,891.7290777
FDK44,OUT018,2377.378716
FDU16,OUT046,1429.642927
FDZ07,OUT017,935.0847713
FDH02,OUT010,220.1726364
NCW18,OUT045,3240.130176
FDH57,OUT013,2030.19072
FDV35,OUT045,2459.663556
NCU29,OUT013,2510.603116
NCP02,OUT046,881.6864862
FDN44,OUT013,2655.297664
FDX03,OUT018,609.6274143
FDR11,OUT010,404.8393384
FDA36,OUT046,2327.957486
FDH31,OUT045,1351.278842
FDH34,OUT035,3242.399434
FDS13,OUT035,3502.512516
FDT01,OUT018,2903.301755
FDY09,OUT049,2761.636811
NCW29,OUT010,302.5751748
NCN17,OUT045,1529.313431
FDX01,OUT046,1883.646059
FDL03,OUT049,2903.056132
DRL59,OUT049,892.4816343
FDA43,OUT049,2970.992347
FDZ56,OUT010,356.2178874
FDI44,OUT018,1302.354931
FDB50,OUT013,1580.598752
FDD48,OUT013,1946.040301
NCW42,OUT035,3708.826901
FDL24,OUT017,2797.412178
NCB30,OUT013,2868.820934
FDK25,OUT013,2895.16182
FDW28,OUT049,2948.773871
FDD47,OUT017,2700.915734
FDW37,OUT046,1625.242865
FDA48,OUT035,3738.703878
FDA14,OUT017,2294.938338
FDV15,OUT013,1987.956176
FDN22,OUT049,3655.714225
NCD55,OUT045,622.8430232
FDY43,OUT013,2899.928594
NCU05,OUT017,1441.842426
FDF10,OUT035,2298.381799
FDR39,OUT018,2715.197002
FDG40,OUT013,660.5619466
FDE02,OUT045,1585.128648
FDU60,OUT049,2988.033312
FDM21,OUT013,3616.877889
NCW06,OUT013,2909.051485
FDX36,OUT035,3818.6161
NCL19,OUT010,380.2099523
NCD31,OUT046,2351.338625
DRF48,OUT046,2192.766674
FDW57,OUT035,2549.382149
DRH13,OUT017,1548.800021
FDT33,OUT013,2456.848882
FDY22,OUT010,367.3356177
FDO03,OUT013,3695.825837
FDF24,OUT045,1326.83191
FDF56,OUT018,2538.596728
FDD28,OUT013,801.4674753
NCF54,OUT018,2348.417986
FDU10,OUT046,747.3847896
DRA24,OUT018,2412.296088
FDA02,OUT010,324.8846505
FDG10,OUT017,797.1277094
FDW39,OUT010,577.8026575
NCM55,OUT013,2564.276444
FDG47,OUT045,3987.203571
NCU41,OUT017,2804.817525
NCK31,OUT017,732.8002616
FDZ46,OUT045,1607.698361
NCF19,OUT045,718.9330008
NCJ43,OUT013,2803.990003
NCJ05,OUT045,2215.199179
FDX28,OUT010,199.7971422
FDG53,OUT046,2110.818676
FDL15,OUT010,335.2335075
FDQ08,OUT049,950.6636263
DRN36,OUT013,1636.593824
FDI46,OUT013,4293.182561
FDV32,OUT013,1047.80871
FDF44,OUT010,251.3890822
FDK04,OUT018,734.4863468
NCA41,OUT013,2512.931408
FDD51,OUT017,726.214614
NCZ53,OUT045,2877.12421
FDY25,OUT049,2738.351221
FDB17,OUT018,2686.197758
NCV54,OUT018,1717.212592
FDJ32,OUT017,951.5290692
FDA37,OUT049,1851.211251
FDG35,OUT035,3636.253391
NCM05,OUT018,3151.994597
FDG45,OUT046,3133.713327
FDH28,OUT013,728.5949721
NCE18,OUT049,3508.395166
FDH38,OUT045,1855.347283
FDR56,OUT013,3061.951618
FDD39,OUT049,3390.290477
FDB41,OUT049,789.1230369
NCR53,OUT046,3339.815347
FDX46,OUT017,939.9453575
FDV28,OUT049,768.0326518
FDA08,OUT018,2548.359626
FDH45,OUT017,715.294915
NCS38,OUT010,294.4743886
FDD40,OUT010,506.7757846
DRM59,OUT035,2632.224881
NCJ43,OUT018,2771.035998
NCN29,OUT013,818.6637836
NCC19,OUT045,3006.351415
FDR56,OUT035,3029.511404
FDZ43,OUT049,3937.632742
FDJ32,OUT010,193.7880046
DRH03,OUT017,1191.581936
NCZ54,OUT035,3169.368462
FDE26,OUT017,2471.571581
FDS03,OUT045,1074.077572
FDW39,OUT049,2481.021725
NCK05,OUT049,975.0477141
NCK30,OUT017,3807.733419
FDT27,OUT018,3181.550627
NCJ19,OUT049,963.1975908
FDC58,OUT045,731.4965807
DRE37,OUT013,3198.117808
FDW02,OUT035,2117.492412
FDJ02,OUT010,338.0665761
FDX09,OUT045,3050.262821
FDT31,OUT010,414.3262572
FDI24,OUT049,3397.123709
FDY09,OUT045,3206.121207
FDV28,OUT045,653.0566994
DRM47,OUT049,3146.631788
FDI48,OUT018,761.7926253
FDY55,OUT017,4771.649028
FDU48,OUT013,2155.622007
FDN25,OUT045,648.991755
FDP20,OUT049,2177.007966
FDJ15,OUT013,3128.082665
FDD04,OUT018,1597.9545
FDY58,OUT045,3671.073186
FDR37,OUT018,2419.125467
FDF44,OUT013,1722.036041
FDD32,OUT045,1348.02907
FDR57,OUT017,2279.365414
FDX15,OUT017,2647.676447
DRN37,OUT045,2375.180706
FDB32,OUT049,1614.601611
FDM40,OUT018,1891.79802
DRH49,OUT017,1317.449461
FDT46,OUT049,761.8402904
NCF06,OUT035,4326.494686
FDP07,OUT017,3218.371284
FDC04,OUT013,3506.803579
FDZ32,OUT017,1434.475563
FDD50,OUT045,2606.748351
FDU56,OUT017,3039.557003
FDV34,OUT017,1297.178812
NCY41,OUT013,699.7521034
NCK18,OUT046,2298.313022
DRH25,OUT049,1018.5006
FDT57,OUT046,3629.751853
FDV56,OUT018,1299.509389
FDV12,OUT045,1600.756113
FDN52,OUT017,1372.833242
FDX38,OUT035,750.3404181
FDE47,OUT018,1560.739183
NCO07,OUT013,3183.006358
DRH51,OUT018,1320.928678
NCY54,OUT045,2658.348106
DRG49,OUT013,4189.475499
NCC19,OUT049,3478.590556
NCV53,OUT045,4688.095396
NCO26,OUT018,1802.821878
NCP02,OUT045,861.8970224
NCW30,OUT018,3256.305138
NCN55,OUT046,3784.016505
FDB20,OUT010,188.455576
DRL11,OUT013,2145.348106
DRD60,OUT045,2794.366442
FDW14,OUT010,187.2130214
FDL27,OUT010,186.2675041
FDU09,OUT018,840.8473437
FDE04,OUT017,2879.714599
FDF02,OUT010,249.803547
FDG28,OUT045,3889.930312
NCI31,OUT046,838.7556171
FDT43,OUT013,799.064881
FDU20,OUT046,2253.468562
FDD53,OUT013,837.6423816
FDW15,OUT045,2575.953805
NCT53,OUT045,2177.530818
FDD48,OUT035,1923.614478
FDG47,OUT049,4023.523352
FDI21,OUT017,1023.116561
FDT27,OUT017,3522.848216
DRO35,OUT013,1908.203062
FDD33,OUT017,4044.00185
FDC04,OUT035,3604.191223
FDY34,OUT013,2569.786398
DRJ49,OUT049,1823.323245
FDE05,OUT049,2430.014971
FDU31,OUT017,4229.047119
FDK58,OUT017,1580.981067
NCJ42,OUT035,1966.186003
FDA52,OUT018,2468.755779
NCR29,OUT013,727.4574443
FDT48,OUT035,3302.25961
NCS54,OUT046,2528.617438
FDV01,OUT035,2626.404167
NCG42,OUT013,2341.004733
FDA51,OUT049,1766.878217
FDV19,OUT010,305.8625561
NCT18,OUT045,2874.551548
NCS41,OUT045,2629.769165
FDO03,OUT046,3437.736893
FDL12,OUT010,196.3906309
FDY37,OUT010,303.0016598
FDI58,OUT049,1587.323424
FDT28,OUT018,1938.460536
NCC42,OUT010,305.1146657
FDO01,OUT017,1966.340557
FDJ02,OUT013,2357.737109
FDQ04,OUT018,659.1018464
DRL47,OUT013,1885.300557
FDZ32,OUT035,1659.360788
FDC35,OUT035,3180.217563
FDX14,OUT045,1255.341468
FDZ35,OUT013,1445.624337
FDL14,OUT013,2127.619146
FDO04,OUT049,907.5651805
DRK11,OUT017,2284.283091
FDB44,OUT018,3033.297957
FDZ50,OUT049,3506.12034
FDU43,OUT017,4492.206302
FDD58,OUT010,228.0311067
FDB27,OUT017,3455.551129
FDB04,OUT018,1311.942624
NCO17,OUT013,1848.410844
FDL12,OUT017,790.8080334
DRJ13,OUT049,2406.134165
FDD57,OUT045,1376.55401
FDW19,OUT035,1767.1337
DRD27,OUT018,1256.07262
FDR40,OUT018,1062.111286
FDG05,OUT013,2312.281028
FDI38,OUT018,2658.488605
FDR20,OUT046,739.1079478
FDE09,OUT017,1728.293844
DRF27,OUT045,2409.851586
DRF51,OUT013,751.681369
FDJ50,OUT013,716.4945443
FDN52,OUT013,1485.440346
FDX14,OUT013,1131.189046
FDV10,OUT013,692.778126
FDU33,OUT046,863.2613414
FDU58,OUT046,3147.263086
FDU16,OUT017,1374.913879
FDW15,OUT017,2603.49136
FDQ44,OUT045,1993.433008
FDC28,OUT035,1503.354474
NCV05,OUT018,2313.338243
FDT38,OUT046,1384.333188
FDQ57,OUT018,2290.611144
NCM43,OUT046,2168.221367
DRI51,OUT049,2513.181073
NCG30,OUT017,1861.296515
NCK54,OUT035,2002.296406
FDI36,OUT013,2406.231833
FDA34,OUT046,2592.343466
FDJ48,OUT018,2860.454023
FDU47,OUT035,2285.07214
FDS39,OUT046,2072.19952
FDD11,OUT046,3379.622802
FDU56,OUT018,2885.566885
FDQ32,OUT017,1887.844317
DRK35,OUT013,760.7912399
FDA58,OUT049,3456.341928
FDT59,OUT010,580.6897838
FDS51,OUT018,793.5183549
NCV30,OUT017,993.1125758
DRG25,OUT049,3291.25425
FDT02,OUT013,628.8965432
FDP38,OUT035,798.8929593
FDZ45,OUT035,3271.989922
FDU33,OUT017,811.1409527
FDN58,OUT017,4206.396771
FDI05,OUT045,1296.983344
FDB57,OUT045,3681.855389
FDC03,OUT045,2961.595101
FDZ58,OUT013,1823.537466
NCK29,OUT045,2032.467886
NCR53,OUT045,3587.942642
FDU52,OUT049,2788.20061
FDU38,OUT018,2531.890655
FDA52,OUT017,2459.291683
FDW46,OUT046,1077.654604
DRI59,OUT035,3401.900097
FDT38,OUT035,1304.594747
FDL33,OUT018,2891.039451
FDJ08,OUT046,2828.893035
FDQ47,OUT049,769.3208701
NCZ18,OUT013,4063.180199
FDE29,OUT017,987.8644866
FDC48,OUT049,1298.150495
FDY58,OUT013,4011.379445
NCX30,OUT010,756.459506
FDV11,OUT013,2608.49611
FDT46,OUT046,763.7100421
FDQ11,OUT013,3926.012622
NCM41,OUT017,1523.523727
NCC55,OUT013,642.4383911
NCQ54,OUT049,3058.387376
FDM34,OUT045,1848.00783
FDB53,OUT018,2009.246904
NCL06,OUT035,4041.501948
FDX25,OUT013,2970.070382
FDB39,OUT046,779.0542355
FDC33,OUT049,3532.977464
NCO14,OUT018,648.8450178
NCQ02,OUT017,3376.971149
NCR53,OUT017,3314.440701
