Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDR16,OUT045,4710.653353
FDF26,OUT046,2236.859806
NCN29,OUT018,610.5612516
FDE20,OUT045,3139.472874
FDA46,OUT046,3037.892378
FDU28,OUT045,2548.354882
FDQ48,OUT045,1364.31791
FDV36,OUT013,2257.291625
FDR14,OUT018,590.2651244
FDP23,OUT017,3830.484406
FDP56,OUT013,807.3998952
FDK48,OUT010,171.9166726
FDR48,OUT046,2518.802115
NCY29,OUT049,833.3156044
FDM22,OUT018,748.9333746
DRJ01,OUT013,2600.154366
FDZ43,OUT045,4044.751424
FDV03,OUT035,2975.803799
FDE38,OUT017,2545.408533
FDI27,OUT018,724.1508541
FDN32,OUT013,3488.530505
NCN43,OUT017,2036.115525
FDV03,OUT017,2644.992598
NCN30,OUT045,1242.369102
NCV54,OUT010,269.5468313
FDV07,OUT013,1305.756312
FDP07,OUT049,2448.368432
FDK48,OUT018,1030.759336
FDK46,OUT046,3948.894416
FDY11,OUT045,1130.785423
FDH09,OUT046,640.6857531
FDU14,OUT013,4075.957015
FDM27,OUT017,2533.916023
NCA17,OUT035,2314.694674
NCG07,OUT049,3588.5643
DRC27,OUT013,4492.62263
FDA27,OUT035,2730.492567
FDW40,OUT045,2393.078269
DRI11,OUT013,1801.846303
FDN50,OUT046,1499.996299
FDR12,OUT046,3139.126046
FDW11,OUT035,877.1873298
FDZ34,OUT017,4517.08259
FDU45,OUT017,2098.929627
NCD42,OUT035,686.4394518
FDX25,OUT045,3002.563903
NCR29,OUT046,792.7659186
FDB04,OUT010,182.6338345
FDS39,OUT018,1688.044571
FDW58,OUT045,1723.714129
FDG31,OUT017,1000.806611
DRJ37,OUT035,2537.52274
FDV07,OUT035,1644.256207
FDW52,OUT018,2025.73636
FDT15,OUT045,2877.346688
FDD02,OUT018,1900.022561
FDM16,OUT035,1228.181518
NCE55,OUT046,2749.397656
FDB57,OUT018,2882.057027
FDQ04,OUT013,620.1578702
DRK37,OUT017,3359.526184
FDO25,OUT017,3756.246045
FDL57,OUT046,4538.32022
NCK29,OUT018,2052.618858
NCB43,OUT010,553.7131519
FDC46,OUT018,2826.286029
FDQ23,OUT045,1716.626214
FDX38,OUT049,714.3697476
FDG60,OUT018,3117.630378
FDW55,OUT017,4900.43303
FDP39,OUT013,704.9328191
FDB20,OUT018,1023.877984
FDV21,OUT017,2753.686657
FDZ02,OUT013,1302.131352
FDA38,OUT035,3987.836828
FDH22,OUT045,1949.907104
DRM11,OUT045,3890.750027
FDT14,OUT049,2129.345232
FDW34,OUT010,528.7384624
FDW59,OUT018,1047.578945
FDR33,OUT018,1580.451207
FDP32,OUT013,2103.154739
FDD22,OUT013,2061.088431
NCD55,OUT046,623.5212937
FDQ20,OUT010,106.1046096
FDD28,OUT045,730.7773809
FDC39,OUT045,3787.35592
NCR17,OUT049,1995.392867
DRO35,OUT018,1451.922291
FDF40,OUT049,3743.148155
FDR31,OUT018,2462.317883
NCQ41,OUT017,2871.397835
FDP38,OUT046,603.6757795
FDG22,OUT018,471.9704421
DRK59,OUT013,3950.628516
FDC37,OUT046,1915.737801
NCO42,OUT013,2553.999591
NCT42,OUT017,2115.264138
FDX27,OUT035,1488.416168
FDV40,OUT018,998.517668
FDR45,OUT035,5195.776279
FDB03,OUT045,3996.180124
FDO49,OUT035,718.7971286
FDB26,OUT018,719.3181859
FDB46,OUT017,3810.795144
FDN03,OUT017,4372.606529
NCX30,OUT045,3809.290584
DRM47,OUT013,2864.77893
NCO02,OUT046,1482.309214
FDP04,OUT013,746.2782959
NCO43,OUT049,1862.303299
FDD59,OUT013,1183.091459
FDQ10,OUT017,3640.054126
FDW45,OUT035,3186.935223
NCK30,OUT049,4072.156736
FDU31,OUT018,2789.788068
FDN01,OUT017,2600.05005
FDZ19,OUT049,2830.761022
DRG37,OUT017,2113.426418
FDE32,OUT045,481.3643592
FDO34,OUT049,2517.321563
FDZ25,OUT049,2757.817751
FDU08,OUT049,1344.138128
NCW30,OUT045,2944.269432
NCM18,OUT013,901.3679275
FDS22,OUT035,581.0855337
NCH18,OUT017,3446.42123
FDC23,OUT013,2901.871424
FDY46,OUT013,2585.049255
NCU06,OUT046,3710.851988
FDX57,OUT045,1680.116167
FDL16,OUT045,874.6123943
FDT16,OUT010,669.0391119
FDN16,OUT018,1370.323604
FDC03,OUT046,3509.110128
DRF60,OUT013,4309.074126
FDP33,OUT010,615.9120018
FDJ36,OUT018,1329.556514
NCR42,OUT013,505.0552033
FDV14,OUT017,1236.458682
NCP42,OUT035,2988.30231
FDA23,OUT018,1611.391754
FDW16,OUT017,1144.666096
FDQ52,OUT010,564.3438429
FDB58,OUT049,2179.208668
NCP29,OUT049,918.9940055
NCM05,OUT045,4889.01288
FDO25,OUT013,3693.853929
NCM54,OUT046,2222.07091
NCL54,OUT046,2975.346377
FDL39,OUT010,622.0401591
FDF53,OUT018,2530.245379
NCQ42,OUT035,2056.787235
FDF58,OUT013,781.2839522
FDZ04,OUT035,1054.31386
FDS60,OUT017,3225.183314
FDV58,OUT017,3192.931544
FDM04,OUT045,774.2537995
FDE08,OUT035,2632.670407
NCB43,OUT049,3458.727619
FDU11,OUT010,322.0124727
FDE24,OUT013,2470.340982
DRJ49,OUT046,1976.762283
NCQ53,OUT035,4922.84485
NCL41,OUT013,518.956056
FDR22,OUT013,1891.139553
FDH04,OUT035,1399.801801
DRH15,OUT045,721.6549091
FDY40,OUT049,682.6788175
NCI17,OUT035,1734.37698
NCC18,OUT013,2906.681685
NCL30,OUT018,2052.270738
FDM10,OUT017,3311.293703
NCZ53,OUT017,2874.468914
NCI18,OUT013,3308.119954
FDW01,OUT045,2477.216576
FDJ02,OUT018,1802.654979
FDU55,OUT013,6032.921779
FDH14,OUT018,1636.26497
FDZ37,OUT045,1411.174992
FDX49,OUT049,3764.066512
NCD43,OUT046,1611.902338
FDZ07,OUT013,1113.599581
FDK43,OUT035,2245.249231
FDR32,OUT018,3029.536861
FDT39,OUT013,2299.795063
NCV54,OUT017,1829.849441
FDF38,OUT018,345.4273648
FDV60,OUT046,2800.578813
FDS21,OUT046,914.8718017
NCL41,OUT045,533.7431611
FDM46,OUT017,1556.526684
FDU27,OUT045,924.2136616
NCJ54,OUT017,3754.191276
DRG51,OUT018,2166.518375
FDR47,OUT045,2773.279102
DRG01,OUT049,1233.202248
FDG10,OUT046,831.3126681
NCV05,OUT049,2359.970711
FDV14,OUT018,1028.956394
DRJ23,OUT035,3471.46175
DRJ11,OUT046,3259.380015
FDZ03,OUT017,3845.483247
FDI27,OUT010,67.71227177
FDJ14,OUT018,1190.644947
FDU32,OUT017,1894.057435
DRF36,OUT035,3105.948909
FDM21,OUT046,3982.260199
FDV10,OUT018,616.669203
FDH60,OUT018,2915.271013
FDX47,OUT010,363.7226707
FDO11,OUT045,4277.025792
FDL02,OUT018,1212.593556
FDB02,OUT049,2608.75829
FDA43,OUT046,2418.973982
FDG52,OUT045,621.3517516
DRC12,OUT013,2790.811737
FDY37,OUT018,1493.841407
NCU18,OUT045,1977.968621
FDU09,OUT035,805.9227362
DRE12,OUT018,1979.423245
DRL47,OUT017,1890.459567
DRK01,OUT046,1415.07676
FDG44,OUT013,1027.441308
FDW04,OUT035,1932.255465
FDK09,OUT049,3639.604632
NCN43,OUT035,2058.361727
FDG04,OUT049,2915.493125
FDH32,OUT010,173.6722241
DRI47,OUT017,2390.618394
DRE15,OUT013,1092.227875
FDY11,OUT035,1283.611379
FDO60,OUT049,676.6614286
FDQ20,OUT018,383.1672815
FDA57,OUT049,640.8119851
DRN35,OUT017,679.461111
FDJ03,OUT046,730.5504384
FDX28,OUT017,1748.968283
DRE25,OUT045,1289.747897
FDR09,OUT046,3763.72107
FDB23,OUT035,4354.120446
FDO08,OUT045,2337.18258
FDQ23,OUT049,1646.454994
FDW04,OUT013,1769.109569
DRK13,OUT010,455.9914406
FDY21,OUT035,3722.428724
FDV43,OUT013,674.46713
FDL36,OUT046,1509.198943
FDD53,OUT045,648.3832861
FDZ19,OUT010,450.8058914
FDV21,OUT045,2502.689562
NCL54,OUT018,2749.082626
DRG03,OUT049,2552.755396
FDG21,OUT013,2750.256747
FDW03,OUT018,1421.832277
NCI55,OUT046,2601.221753
FDH22,OUT017,1745.069051
FDV20,OUT045,2408.176051
FDK50,OUT045,2761.018247
DRH01,OUT018,2869.088366
FDT08,OUT018,2293.88462
FDM08,OUT018,2691.307343
FDZ07,OUT035,1039.609707
FDS22,OUT017,672.1338592
FDI28,OUT010,183.0037031
FDT52,OUT045,4024.462703
FDY34,OUT046,2689.156631
FDR10,OUT046,2525.342647
FDK57,OUT017,2023.743275
FDX49,OUT046,3629.29185
FDQ20,OUT046,570.4509082
DRK23,OUT045,4166.571129
NCW06,OUT046,3161.885757
FDR31,OUT017,2311.014246
NCE43,OUT013,3396.615141
FDN09,OUT049,4196.961937
FDR11,OUT046,2641.262852
FDO57,OUT013,2845.804265
NCX18,OUT017,2972.9702
FDB05,OUT018,3172.742951
FDQ08,OUT018,688.7539295
NCG43,OUT035,1666.131602
FDJ56,OUT013,1519.269291
FDA13,OUT010,97.73519492
FDO56,OUT017,1627.508856
FDB37,OUT018,3066.367429
FDZ02,OUT018,1231.717464
FDQ24,OUT046,4302.298759
FDM16,OUT013,1244.695333
FDU35,OUT049,1570.185236
FDT35,OUT035,2571.448913
NCX30,OUT049,4208.045809
FDG04,OUT017,3228.342711
FDI12,OUT035,1400.900052
FDE35,OUT035,857.4683852
NCY53,OUT045,1630.388583
FDP49,OUT017,771.8453169
FDQ04,OUT017,801.3166026
FDM39,OUT035,2836.690045
FDC56,OUT017,2376.964966
NCQ54,OUT046,3050.408986
NCK17,OUT046,628.1960812
FDV33,OUT013,4509.29229
FDH46,OUT018,1454.227529
FDS25,OUT035,2141.440759
FDX52,OUT046,3280.229378
NCD42,OUT017,620.8142195
FDW47,OUT017,1865.789663
NCJ06,OUT010,257.0171602
FDY09,OUT013,2644.22069
FDS40,OUT046,563.7906307
FDH41,OUT017,3678.726551
FDG38,OUT035,1297.242504
FDV20,OUT046,2114.197581
DRB13,OUT045,2278.847561
NCQ30,OUT013,1315.540657
NCH06,OUT013,3820.99277
FDU50,OUT018,1642.499548
FDW09,OUT018,634.9767424
FDH04,OUT013,1306.338936
FDC21,OUT045,1668.458762
FDL21,OUT049,672.2271488
FDM46,OUT010,234.0901566
FDB28,OUT035,2818.868112
FDI12,OUT018,1266.290885
FDA28,OUT045,1970.240666
FDF59,OUT013,1982.979413
FDQ56,OUT017,1609.160957
FDR46,OUT049,2259.044435
FDT01,OUT013,3023.828127
NCU30,OUT010,310.8055022
FDM40,OUT010,418.6816095
FDI56,OUT035,1646.5606
NCS30,OUT013,2434.748431
FDU08,OUT017,1533.492196
FDA43,OUT045,2564.008218
FDX59,OUT010,63.55838833
FDC37,OUT018,1518.896756
FDP58,OUT013,2937.138331
NCY42,OUT035,1704.876984
FDF21,OUT018,2236.005553
DRL47,OUT018,1553.709807
FDA58,OUT018,2473.805869
FDJ22,OUT049,2906.190851
FDK50,OUT046,2455.762977
FDO38,OUT035,1375.539375
DRF60,OUT035,4304.598405
FDD35,OUT049,1880.05961
FDL25,OUT045,1155.343474
FDJ16,OUT013,816.9207755
DRK59,OUT049,3679.953073
FDI50,OUT046,4127.138005
NCB19,OUT045,1790.030619
DRI37,OUT035,772.0750065
FDC08,OUT018,2799.155531
FDS45,OUT046,2199.048136
FDI21,OUT049,1167.351561
DRJ47,OUT035,2857.795167
FDT55,OUT018,2674.442319
FDA31,OUT049,2763.490106
NCW42,OUT046,2543.659377
FDF50,OUT017,2996.32818
FDK56,OUT049,3720.265401
FDX10,OUT035,499.8095775
FDZ49,OUT017,3609.072249
FDR33,OUT013,1897.283325
FDO44,OUT018,1193.725674
FDA20,OUT046,3496.625725
NCL30,OUT045,1618.268307
FDQ12,OUT018,2392.269059
FDH47,OUT017,1544.044026
FDH34,OUT018,3150.049111
FDF29,OUT046,2161.966649
FDG40,OUT018,333.8176816
NCE18,OUT017,5166.966402
FDP21,OUT010,407.5071129
FDY50,OUT013,1468.70857
FDB36,OUT049,2378.293953
NCZ29,OUT049,1967.430649
FDU20,OUT018,1725.004525
FDO56,OUT013,2168.110325
FDW31,OUT049,2852.145441
DRH59,OUT013,934.4114703
NCB30,OUT017,2752.190665
FDW43,OUT045,4043.158741
NCL19,OUT017,2403.141081
FDJ27,OUT046,1519.242773
FDC45,OUT046,2723.790015
FDY40,OUT035,769.4829828
NCM41,OUT035,1322.97959
FDP37,OUT049,2136.345331
NCX30,OUT035,3784.360923
FDR09,OUT017,4615.654937
NCU30,OUT013,2601.439421
FDB16,OUT017,1282.728164
FDM16,OUT017,1371.037226
FDC48,OUT013,1266.107169
NCF18,OUT046,2751.400229
FDU46,OUT018,1189.670067
FDH41,OUT018,3380.706263
NCN42,OUT010,317.9341974
FDU49,OUT046,1537.605729
FDW20,OUT045,2315.600202
NCO55,OUT049,1583.035095
FDX48,OUT046,2260.234446
FDU48,OUT046,1889.178005
FDK27,OUT013,1895.388308
FDT35,OUT013,2441.314735
FDN12,OUT049,1639.128912
FDL21,OUT017,566.8267985
FDV56,OUT017,1546.119543
FDR16,OUT017,4759.623373
NCP41,OUT049,1558.873033
FDJ27,OUT013,1763.771841
FDA07,OUT017,2000.244196
FDK55,OUT049,1307.838095
FDM33,OUT049,4131.72038
FDY46,OUT046,2822.847611
FDD36,OUT046,2165.062298
NCW18,OUT017,3640.781923
DRZ24,OUT010,258.9600252
FDS07,OUT035,2238.803184
NCW05,OUT010,243.1575816
FDZ22,OUT018,1172.734604
FDK02,OUT046,2156.294052
FDL25,OUT046,1146.573157
FDS08,OUT045,2100.312995
FDX57,OUT035,1634.277483
FDF21,OUT046,3213.899278
FDJ56,OUT018,1306.333844
FDX10,OUT013,475.3770823
DRG48,OUT035,2334.402462
DRN37,OUT046,2265.271595
NCY41,OUT018,426.1483714
FDN28,OUT045,1197.615568
FDE34,OUT045,2790.742997
FDR10,OUT045,2796.869108
FDC32,OUT017,1246.073442
DRG13,OUT046,2421.43508
FDP59,OUT049,1641.580123
NCT53,OUT010,307.9368034
FDN32,OUT010,432.0309802
FDK09,OUT018,2657.20757
FDA52,OUT010,375.498256
FDC57,OUT049,2953.380294
FDI09,OUT035,3434.056622
NCB07,OUT046,2502.747211
FDP26,OUT035,1295.426817
FDL15,OUT013,2272.380563
FDV07,OUT046,1845.667008
FDS03,OUT017,1156.437561
FDE50,OUT049,3469.628845
FDQ15,OUT017,944.8804831
FDQ33,OUT010,344.4543931
FDT22,OUT013,785.9562068
DRO35,OUT035,1894.804942
FDJ41,OUT049,4284.947043
FDQ27,OUT035,2068.229524
FDC26,OUT017,2078.103087
NCR50,OUT035,2643.486751
FDE39,OUT018,1781.519802
DRG11,OUT035,1608.252917
NCA18,OUT049,1764.966423
FDM36,OUT018,2398.430715
FDW32,OUT017,1249.986244
NCQ18,OUT010,223.4121345
FDD46,OUT017,2182.418439
NCJ17,OUT035,1346.673045
FDB52,OUT035,3013.221105
FDV55,OUT018,2359.358774
FDC57,OUT046,3066.126796
FDB29,OUT046,1786.004167
NCO43,OUT035,1570.852289
FDG44,OUT045,885.0989508
FDJ34,OUT045,1708.25693
FDH40,OUT049,1365.838875
FDB41,OUT017,793.162593
FDH47,OUT018,1265.944469
DRK37,OUT035,3312.844499
NCX06,OUT045,2727.418292
NCS05,OUT017,2508.969775
FDS39,OUT045,2004.678669
FDG20,OUT013,3142.165597
DRL23,OUT017,1736.50033
FDY33,OUT013,2797.618074
NCH18,OUT045,3354.301928
FDX47,OUT035,2075.170151
NCB06,OUT045,2286.232106
FDP36,OUT049,732.5465829
FDW44,OUT018,2727.562579
NCU41,OUT018,2281.236228
NCS17,OUT046,1611.219553
FDD46,OUT035,2080.145454
FDE45,OUT017,2995.420654
FDI09,OUT017,3506.076314
NCJ54,OUT010,694.4262031
NCA29,OUT018,2870.579275
FDY34,OUT035,2868.684074
NCG55,OUT035,1847.442686
DRM49,OUT046,883.6818641
NCB42,OUT049,1842.087686
FDE58,OUT045,1653.53097
DRJ25,OUT013,745.5636016
FDS47,OUT010,181.7946328
FDY21,OUT049,3502.447646
NCI54,OUT013,1735.145096
FDO24,OUT017,2417.064353
FDY43,OUT035,2784.710403
FDF35,OUT018,1248.796051
FDJ50,OUT018,676.1635014
FDC37,OUT035,1591.657017
FDN08,OUT046,1793.436361
FDD04,OUT035,2085.66585
FDW34,OUT018,2018.879184
FDP04,OUT017,966.0523578
NCG07,OUT017,3013.328657
NCN14,OUT018,2742.143337
FDJ16,OUT045,866.258594
NCM42,OUT045,1495.501176
NCF19,OUT046,676.0761215
FDY21,OUT018,3368.828113
FDY19,OUT035,2085.213593
FDV09,OUT045,2469.244944
FDA28,OUT013,2190.327225
FDC38,OUT018,1537.739363
FDL28,OUT045,3602.654559
NCH43,OUT049,3362.26826
NCN53,OUT045,513.2244133
NCW05,OUT017,2294.447726
NCO30,OUT018,2308.080953
FDB27,OUT018,2578.774081
NCK07,OUT013,2280.727592
NCA53,OUT013,719.410836
FDB33,OUT018,2050.615729
FDU37,OUT017,1579.46223
FDR13,OUT035,1963.009392
FDE45,OUT049,2476.181036
FDV37,OUT017,3078.24699
NCL06,OUT017,4077.044465
FDJ28,OUT045,2592.186305
FDX55,OUT049,3253.330526
NCK17,OUT018,404.1532242
FDH52,OUT035,961.3865229
FDK44,OUT018,2033.901605
FDU16,OUT046,1487.016809
FDZ07,OUT017,1018.301419
FDH02,OUT010,201.9328964
NCW18,OUT045,3015.147152
FDH57,OUT013,1940.919424
FDV35,OUT045,2717.327602
NCU29,OUT013,2580.589024
NCP02,OUT046,777.1364094
FDN44,OUT013,2695.405548
FDX03,OUT018,325.7976297
FDR11,OUT010,400.2026465
FDA36,OUT046,2583.721379
FDH31,OUT045,1279.826565
FDH34,OUT035,3262.278135
FDS13,OUT035,3471.324302
FDT01,OUT018,2937.897809
FDY09,OUT049,2711.672445
NCW29,OUT010,307.20182
NCN17,OUT045,1524.683963
FDX01,OUT046,2010.660781
FDL03,OUT049,3049.523553
DRL59,OUT049,911.9841094
FDA43,OUT049,2796.02512
FDZ56,OUT010,387.2901606
FDI44,OUT018,1263.356547
FDB50,OUT013,1506.454394
FDD48,OUT013,2110.705828
NCW42,OUT035,3819.193706
FDL24,OUT017,2962.049778
NCB30,OUT013,3125.552089
FDK25,OUT013,3104.687148
FDW28,OUT049,3013.251093
FDD47,OUT017,3001.849459
FDW37,OUT046,1589.493697
FDA48,OUT035,3845.349284
FDA14,OUT017,2144.3386
FDV15,OUT013,1993.083667
FDN22,OUT049,3549.540586
NCD55,OUT045,568.1227825
FDY43,OUT013,3031.119469
NCU05,OUT017,1380.345394
FDF10,OUT035,2524.929845
FDR39,OUT018,2856.915242
FDG40,OUT013,532.0030358
FDE02,OUT045,1502.738117
FDU60,OUT049,3276.328103
FDM21,OUT013,3611.656713
NCW06,OUT013,2850.550124
FDX36,OUT035,3948.130079
NCL19,OUT010,315.9211008
NCD31,OUT046,2787.411396
DRF48,OUT046,2652.371136
FDW57,OUT035,2666.552619
DRH13,OUT017,1333.175005
FDT33,OUT013,2470.326892
FDY22,OUT010,326.6370018
FDO03,OUT013,3829.347908
FDF24,OUT045,1211.335125
FDF56,OUT018,2485.810134
FDD28,OUT013,657.3763864
NCF54,OUT018,2409.722096
FDU10,OUT046,729.9354273
DRA24,OUT018,2406.078527
FDA02,OUT010,276.3403214
FDG10,OUT017,713.2585488
FDW39,OUT010,616.7020518
NCM55,OUT013,2731.859362
FDG47,OUT045,4630.232443
NCU41,OUT017,2846.823621
NCK31,OUT017,734.1667279
FDZ46,OUT045,1621.279153
NCF19,OUT045,670.3917699
NCJ43,OUT013,3079.790972
NCJ05,OUT045,2163.541616
FDX28,OUT010,178.8394928
FDG53,OUT046,1943.020541
FDL15,OUT010,258.2953008
FDQ08,OUT049,945.9835473
DRN36,OUT013,1616.6243
FDI46,OUT013,4499.011905
FDV32,OUT013,1219.643475
FDF44,OUT010,206.0480661
FDK04,OUT018,652.570702
NCA41,OUT013,2680.382947
FDD51,OUT017,642.1796644
NCZ53,OUT045,2787.632645
FDY25,OUT049,2870.223119
FDB17,OUT018,2291.085772
NCV54,OUT018,1622.510803
FDJ32,OUT017,957.2092625
FDA37,OUT049,1769.064282
FDG35,OUT035,3945.266599
NCM05,OUT018,3883.214594
FDG45,OUT046,3279.421724
FDH28,OUT013,461.0263566
NCE18,OUT049,3544.686637
FDH38,OUT045,2160.226757
FDR56,OUT013,2892.056791
FDD39,OUT049,3482.448178
FDB41,OUT049,797.5798312
NCR53,OUT046,3466.708372
FDX46,OUT017,883.6532925
FDV28,OUT049,532.5141281
FDA08,OUT018,2545.194901
FDH45,OUT017,634.5657828
NCS38,OUT010,250.9728048
FDD40,OUT010,518.926456
DRM59,OUT035,2801.250022
NCJ43,OUT018,2949.293913
NCN29,OUT013,664.4963021
NCC19,OUT045,3248.85187
FDR56,OUT035,3100.619846
FDZ43,OUT049,3764.89692
FDJ32,OUT010,170.7606783
DRH03,OUT017,1064.819258
NCZ54,OUT035,3020.685754
FDE26,OUT017,2586.703267
FDS03,OUT045,1268.196255
FDW39,OUT049,2366.078873
NCK05,OUT049,988.1947083
NCK30,OUT017,3840.160357
FDT27,OUT018,3772.7262
NCJ19,OUT049,895.4798478
FDC58,OUT045,680.5483175
DRE37,OUT013,3112.357677
FDW02,OUT035,2495.66553
FDJ02,OUT010,287.4028818
FDX09,OUT045,3525.122827
FDT31,OUT010,439.9437329
FDI24,OUT049,3686.662291
FDY09,OUT045,3549.800916
FDV28,OUT045,532.4663277
DRM47,OUT049,3426.145062
FDI48,OUT018,741.0198789
FDY55,OUT017,5706.738361
FDU48,OUT013,2305.785188
FDN25,OUT045,619.8741581
FDP20,OUT049,2018.893982
FDJ15,OUT013,3689.151966
FDD04,OUT018,1591.751586
FDY58,OUT045,3803.255953
FDR37,OUT018,2676.54359
FDF44,OUT013,1756.783798
FDD32,OUT045,1269.248009
FDR57,OUT017,2089.237789
FDX15,OUT017,2603.458298
DRN37,OUT045,1975.722674
FDB32,OUT049,1510.791959
FDM40,OUT018,1748.637575
DRH49,OUT017,1226.127838
FDT46,OUT049,688.2703104
NCF06,OUT035,4185.322277
FDP07,OUT017,3159.036829
FDC04,OUT013,3840.939348
FDZ32,OUT017,1407.047775
FDD50,OUT045,2692.260288
FDU56,OUT017,3088.383213
FDV34,OUT017,1129.494744
NCY41,OUT013,641.0258604
NCK18,OUT046,2694.836654
DRH25,OUT049,1045.69969
FDT57,OUT046,3700.071696
FDV56,OUT018,1073.058427
FDV12,OUT045,1849.06443
FDN52,OUT017,1206.696657
FDX38,OUT035,650.4884953
FDE47,OUT018,1572.997382
NCO07,OUT013,3283.162134
DRH51,OUT018,1194.798837
NCY54,OUT045,2960.071342
DRG49,OUT013,4809.681368
NCC19,OUT049,3659.294497
NCV53,OUT045,5371.841076
NCO26,OUT018,1840.618964
NCP02,OUT045,887.6829372
NCW30,OUT018,3471.533519
NCN55,OUT046,3722.137764
FDB20,OUT010,167.1222118
DRL11,OUT013,1941.052699
DRD60,OUT045,2990.103677
FDW14,OUT010,160.4317519
FDL27,OUT010,199.0725033
FDU09,OUT018,731.4545776
FDE04,OUT017,3017.176007
FDF02,OUT010,235.7129963
FDG28,OUT045,3847.049012
NCI31,OUT046,605.641519
FDT43,OUT013,817.7421929
FDU20,OUT046,2582.402756
FDD53,OUT013,578.3090521
FDW15,OUT045,2375.151843
NCT53,OUT045,2132.659443
FDD48,OUT035,2206.706584
FDG47,OUT049,3905.01754
FDI21,OUT017,1094.351543
FDT27,OUT017,3353.913722
DRO35,OUT013,2069.742886
FDD33,OUT017,4249.946268
FDC04,OUT035,3249.994001
FDY34,OUT013,2440.580817
DRJ49,OUT049,2026.495195
FDE05,OUT049,2460.225755
FDU31,OUT017,4120.952591
FDK58,OUT017,1753.408778
NCJ42,OUT035,2135.636067
FDA52,OUT018,2420.051601
NCR29,OUT013,621.4102018
FDT48,OUT035,3564.849601
NCS54,OUT046,3008.898932
FDV01,OUT035,2946.824956
NCG42,OUT013,2513.258264
FDA51,OUT049,1681.696758
FDV19,OUT010,285.9795069
NCT18,OUT045,3020.524048
NCS41,OUT045,2766.542698
FDO03,OUT046,3779.769695
FDL12,OUT010,198.3305248
FDY37,OUT010,279.0168894
FDI58,OUT049,1655.78156
FDT28,OUT018,1752.775182
NCC42,OUT010,320.1574988
FDO01,OUT017,2209.127772
FDJ02,OUT013,2272.354342
FDQ04,OUT018,367.7828224
DRL47,OUT013,1768.168984
FDZ32,OUT035,1432.261576
FDC35,OUT035,2840.938582
FDX14,OUT045,1241.191475
FDZ35,OUT013,1594.234822
FDL14,OUT013,2036.115308
FDO04,OUT049,1008.263079
DRK11,OUT017,2182.317749
FDB44,OUT018,3578.878878
FDZ50,OUT049,3546.860436
FDU43,OUT017,4993.234858
FDD58,OUT010,212.3383699
FDB27,OUT017,3805.75767
FDB04,OUT018,1193.561305
NCO17,OUT013,2084.249252
FDL12,OUT017,806.9591595
DRJ13,OUT049,2658.261562
FDD57,OUT045,1436.772307
FDW19,OUT035,1828.782424
DRD27,OUT018,1208.705127
FDR40,OUT018,972.6319648
FDG05,OUT013,2134.679515
FDI38,OUT018,2819.928853
FDR20,OUT046,639.7502829
FDE09,OUT017,1530.292906
DRF27,OUT045,2461.741613
DRF51,OUT013,576.3150274
FDJ50,OUT013,773.76078
FDN52,OUT013,1376.866705
FDX14,OUT013,1075.418564
FDV10,OUT013,648.9263675
FDU33,OUT046,758.5595744
FDU58,OUT046,3351.587585
FDU16,OUT017,1244.896439
FDW15,OUT017,2533.248584
FDQ44,OUT045,2319.605577
FDC28,OUT035,1444.951087
NCV05,OUT018,2394.333392
FDT38,OUT046,1329.622563
FDQ57,OUT018,2283.474106
NCM43,OUT046,2258.431191
DRI51,OUT049,2591.839602
NCG30,OUT017,1815.248447
NCK54,OUT035,1851.462786
FDI36,OUT013,2355.760863
FDA34,OUT046,3161.700542
FDJ48,OUT018,2529.942227
FDU47,OUT035,2048.807161
FDS39,OUT046,1992.559599
FDD11,OUT046,3251.104074
FDU56,OUT018,3230.138227
FDQ32,OUT017,1994.404007
DRK35,OUT013,720.3626186
FDA58,OUT049,2954.989725
FDT59,OUT010,695.6007769
FDS51,OUT018,738.4381066
NCV30,OUT017,1005.834472
DRG25,OUT049,3551.963714
FDT02,OUT013,522.1451824
FDP38,OUT035,682.9043079
FDZ45,OUT035,2794.073973
FDU33,OUT017,860.2045253
FDN58,OUT017,4681.105049
FDI05,OUT045,1300.859153
FDB57,OUT045,3810.083032
FDC03,OUT045,3009.520806
FDZ58,OUT013,2017.489176
NCK29,OUT045,2003.006314
NCR53,OUT045,3823.45142
FDU52,OUT049,2476.083701
FDU38,OUT018,2741.747826
FDA52,OUT017,2413.635806
FDW46,OUT046,1129.973305
DRI59,OUT035,3487.441456
FDT38,OUT035,1266.256499
FDL33,OUT018,3053.666512
FDJ08,OUT046,2749.551215
FDQ47,OUT049,691.5059507
NCZ18,OUT013,4651.166349
FDE29,OUT017,969.078717
FDC48,OUT049,1270.807774
FDY58,OUT013,3928.901959
NCX30,OUT010,778.8828105
FDV11,OUT013,2675.938034
FDT46,OUT046,677.1111263
FDQ11,OUT013,3764.000563
NCM41,OUT017,1346.207058
NCC55,OUT013,579.0622835
NCQ54,OUT049,3241.71523
FDM34,OUT045,1870.046012
FDB53,OUT018,1539.082363
NCL06,OUT035,3958.208433
FDX25,OUT013,3174.723966
FDB39,OUT046,781.8903213
FDC33,OUT049,3207.3187
NCO14,OUT018,486.9550245
NCQ02,OUT017,3304.991531
NCR53,OUT017,3420.853319
FDN52,OUT046,1273.387846
