citizen_id,party_voted_past,mvar1,mvar2,mvar3,mvar4,mvar5,mvar6,mvar7,mvar8,mvar9,mvar10,mvar11,mvar12,mvar13,mvar14,mvar15,mvar16,mvar17,mvar18,mvar19,mvar20,mvar21,mvar22,mvar23,mvar24,mvar25,mvar26,mvar27,mvar28,mvar29,mvar30,mvar31,mvar32,mvar33
C78203,Tokugawa,0,0,7,0,0,0,0,2,0,0,0,0,1,0,0,0,0,3,0,0,0,0,15,0,0,3,46-55,1,1,Masters,8,ANQ,ANQ
C78204,Odyssey,0,0,0,6,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,3,55+,0,0,Masters,8,ATU,ATU
C78205,Tokugawa,0,0,11,0,0,0,0,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,11,0,0,1,55+,1,1,Degree,9,APH,ATU
C78206,Centaur,14,2,0,0,1,12,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,18-24,0,1,Masters,6,AHS,AHS
C78207,Centaur,9,1,0,0,3,1,0,0,0,1,2,0,0,0,1,1,1,0,0,0,11,15,0,0,15,3,55+,0,0,Masters,9,AHS,AMR
C78208,Centaur,2,2,1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,7,5,15,0,0,4,25-35,0,1,Masters,7,AVS,AVS
C78209,Centaur,7,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,18-24,1,1,Diploma,7,ACL,ARK
C78210,Centaur,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,15,3,25-35,1,0,Primary,6,ASW,ATI
C78211,Centaur,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,25-35,1,0,Masters,8,APH,APH
C78212,Odyssey,0,0,0,4,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,15,0,0,15,15,4,46-55,1,0,Diploma,6,AET,AET
C78213,Centaur,9,0,0,1,2,7,0,0,1,0,1,0,0,0,1,0,0,0,0,0,15,0,0,15,15,1,46-55,1,0,Masters,0,AYE,APR
C78214,Centaur,3,0,3,0,0,1,0,3,0,0,0,0,0,0,0,2,0,0,0,0,10,0,12,0,0,3,46-55,1,0,Masters,7,AEC,AEC
C78215,Cosmos,0,2,3,0,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,15,0,7,3,25-35,1,1,Diploma,7,AJI,ANQ
C78216,Ebony,2,4,0,2,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,15,0,4,25-35,1,0,Masters,8,ABX,ABX
C78217,Odyssey,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,46-55,1,0,Masters,9,ADV,ADV
C78218,Ebony,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,0,0,1,18-24,0,1,Masters,8,ACL,ASE
C78219,Cosmos,0,0,0,0,4,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,4,55+,1,1,Primary,8,AMR,AHO
C78220,Odyssey,1,0,0,4,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,15,0,0,15,15,1,46-55,1,0,Primary,5,AET,APH
C78221,Cosmos,0,0,0,0,9,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,1,25-35,0,0,Masters,7,AFX,AFX
C78222,Centaur,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,15,0,0,0,0,3,55+,1,0,Diploma,5,ACL,ANQ
C78223,Centaur,3,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,12,0,0,15,0,3,55+,0,0,Masters,7,AZN,AZN
C78224,Cosmos,2,0,2,0,19,2,0,0,0,11,0,0,0,0,3,0,0,1,0,0,15,0,15,0,15,1,25-35,1,0,Degree,6,APH,APH
C78225,Centaur,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,15,0,0,0,15,4,18-24,0,1,Degree,5,ACD,ACD
C78226,Cosmos,0,1,1,4,21,0,0,1,0,9,0,0,0,2,4,0,1,0,0,0,15,15,15,15,15,1,36-45,0,0,Degree,6,AJI,AJI
C78227,Odyssey,0,0,0,8,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,0,1,18-24,0,1,Diploma,8,ACL,AGZ
C78228,Odyssey,0,0,1,10,1,0,0,1,5,1,0,0,0,2,0,0,0,0,0,0,0,0,15,15,15,1,55+,0,1,Masters,7,ACL,AWI
C78229,Cosmos,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,1,55+,0,1,Diploma,7,AFX,AFX
C78230,Ebony,0,4,1,5,0,0,4,1,4,0,0,0,0,0,0,0,0,0,1,0,0,7,15,15,0,3,36-45,1,0,Degree,9,ACO,AWI
C78231,Cosmos,0,0,0,0,8,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,2,18-24,1,0,Degree,9,AJI,AJI
C78232,Odyssey,0,1,0,5,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,15,0,15,0,4,55+,0,0,Degree,7,AQX,ADU
C78233,Ebony,0,7,0,0,0,0,2,0,0,0,0,1,0,0,0,0,3,0,0,0,0,15,0,0,0,4,36-45,1,1,Masters,7,ASD,ASD
C78234,Odyssey,0,0,0,8,1,0,0,0,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,15,15,3,25-35,1,0,Degree,7,ARM,ALB
C78235,Cosmos,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,4,46-55,0,0,Diploma,7,ABX,AJI
C78236,Ebony,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,0,0,4,18-24,1,0,Degree,7,ASE,ASE
C78237,Cosmos,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,3,18-24,0,0,Masters,7,AEC,AHS
C78238,Cosmos,0,0,0,0,12,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,14,3,46-55,0,1,Primary,8,AWM,AWM
C78239,Ebony,0,13,0,0,0,0,5,0,0,0,0,2,0,0,0,0,4,0,0,0,0,15,0,0,0,4,18-24,1,1,Masters,9,ASE,ASE
C78240,Centaur,5,0,0,0,4,1,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18-24,0,1,Primary,8,AFC,AFC
C78241,Centaur,17,3,0,0,2,11,0,0,0,2,2,0,0,0,0,2,2,0,0,0,15,15,0,0,15,1,36-45,1,1,Degree,5,AQJ,ANQ
C78242,Tokugawa,0,0,6,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,15,0,0,3,55+,1,1,Masters,6,AJV,AMI
C78243,Tokugawa,0,0,4,2,1,0,0,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,12,15,15,3,25-35,1,0,Degree,7,AUJ,AUJ
C78244,Ebony,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,0,0,1,46-55,0,0,Masters,3,AOV,AWL
C78245,Centaur,9,0,0,5,0,3,0,0,2,0,2,0,0,1,0,2,0,0,0,0,15,0,0,15,0,4,55+,1,0,Degree,5,AHS,AHJ
C78246,Centaur,13,2,0,0,0,1,1,0,0,0,4,0,0,0,0,0,1,0,0,0,15,15,0,0,0,2,46-55,1,0,Degree,8,AJG,AJG
C78247,Cosmos,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,1,55+,1,0,Masters,9,AOV,AXT
C78248,Ebony,1,10,0,0,9,1,3,0,0,0,0,1,0,0,3,0,2,0,0,0,7,15,0,0,15,2,46-55,1,1,Diploma,8,AJI,ANQ
C78249,Tokugawa,0,0,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,15,15,0,3,36-45,1,1,Diploma,9,AEC,AEC
C78250,Tokugawa,0,4,3,1,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0,0,0,15,15,15,0,1,25-35,0,0,Degree,7,APH,ANQ
C78251,Centaur,11,2,0,0,0,4,2,0,0,0,3,0,0,0,0,1,0,0,0,0,0,7,0,0,0,4,55+,1,1,Degree,6,ALG,ALG
C78252,Centaur,10,2,0,0,0,4,2,0,0,0,2,0,0,0,0,1,0,0,0,0,15,0,0,0,0,3,18-24,1,1,Masters,8,ARR,ARR
C78253,Centaur,18,0,0,0,0,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,36-45,0,0,Masters,7,ARK,ARK
C78254,Cosmos,0,0,2,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,15,1,55+,1,0,Degree,5,AWX,AOT
C78255,Cosmos,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,46-55,0,0,Diploma,8,AMR,AMR
C78256,Odyssey,0,0,0,9,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,1,25-35,1,0,Masters,9,AQX,AQX
C78257,Ebony,0,5,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,0,0,1,46-55,1,0,Masters,7,ACL,AXO
C78258,Odyssey,0,0,0,14,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,3,25-35,1,0,Primary,7,AWK,AHR
C78259,Ebony,1,5,4,1,0,1,1,1,1,0,0,1,0,0,0,0,1,3,0,0,7,12,6,15,0,4,18-24,1,1,Degree,7,AII,AII
C78260,Centaur,2,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,3,46-55,1,1,Masters,8,ACL,ARK
C78261,Tokugawa,2,0,4,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,15,0,15,0,0,3,55+,0,0,Masters,6,AXL,AXL
C78262,Tokugawa,0,0,17,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,15,15,0,3,18-24,1,1,Masters,9,AEC,AEC
C78263,Ebony,0,9,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,15,0,0,0,4,36-45,1,0,Masters,8,AEC,ASM
C78264,Tokugawa,1,0,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7,0,0,7,0,15,0,0,3,25-35,0,1,Primary,6,APH,AJI
C78265,Centaur,4,0,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,15,0,15,0,0,3,46-55,1,1,Masters,9,APH,ANQ
C78266,Odyssey,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,15,0,15,0,3,18-24,0,0,Degree,7,AUE,AUE
C78267,Centaur,17,0,0,0,0,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,25-35,0,1,Masters,6,ARK,ARK
C78268,Ebony,0,9,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,15,0,0,0,2,18-24,1,0,Masters,9,ACL,AII
C78269,Ebony,0,5,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,0,0,3,25-35,1,0,Masters,6,ACL,BAH
C78270,Cosmos,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,25-35,1,1,Masters,6,AJI,AJI
C78271,Odyssey,0,0,0,10,3,0,0,0,7,1,0,0,0,1,1,0,0,0,1,0,0,0,0,15,15,3,25-35,0,0,Masters,7,AMH,AJI
C78272,Odyssey,1,4,0,4,2,1,4,0,0,2,0,0,0,1,0,0,0,0,0,0,0,7,0,15,0,3,18-24,0,0,Degree,8,AQX,AUF
C78273,Ebony,9,8,5,4,8,1,0,0,0,2,1,1,1,1,3,0,1,0,0,0,1,12,15,15,15,4,25-35,1,1,Masters,9,ANQ,ARK
C78274,Ebony,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,1,25-35,0,0,Diploma,2,AEC,AOV
C78275,Tokugawa,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0,15,0,15,3,25-35,1,1,Masters,7,ACL,ATI
C78276,Cosmos,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,15,0,0,15,13,4,18-24,0,0,Degree,6,ACD,ACD
C78277,Cosmos,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,1,55+,1,0,Masters,5,AJI,AJI
C78278,Centaur,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,3,36-45,1,0,Degree,9,AHR,AHR
C78279,Odyssey,2,0,0,19,1,0,0,0,10,1,1,0,0,2,0,0,0,0,5,0,15,0,0,15,15,4,36-45,1,1,Masters,7,AES,AES
C78280,Ebony,0,10,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,15,0,0,0,1,25-35,1,1,Diploma,6,ABX,ABX
C78281,Centaur,2,1,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,3,46-55,1,1,Diploma,5,AUJ,AUJ
C78282,Odyssey,0,1,3,5,0,0,0,2,4,0,0,0,0,0,0,0,1,1,1,0,0,15,15,15,0,4,36-45,0,0,Masters,6,AER,AER
C78283,Odyssey,2,0,0,8,2,2,0,0,5,2,0,0,0,1,0,0,0,0,1,0,10,0,0,15,9,4,25-35,1,0,Diploma,7,AOV,AOV
C78284,Tokugawa,0,0,19,0,0,0,0,2,0,0,0,0,5,0,0,0,0,3,0,0,0,0,15,0,0,4,36-45,1,0,Degree,7,AEC,AEC
C78285,Odyssey,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,36-45,0,1,Masters,8,ADV,ADV
C78286,Ebony,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,4,18-24,1,0,Degree,10,ACL,AII
C78287,Odyssey,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,4,25-35,0,0,Masters,5,AGD,AGD
C78288,Centaur,12,3,0,1,0,5,2,0,1,0,3,0,0,0,0,1,1,0,0,0,15,15,0,15,15,4,25-35,1,1,Degree,5,AHL,AHL
C78289,Cosmos,0,1,0,1,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,3,36-45,1,0,Degree,5,ATV,ATG
C78290,Cosmos,0,0,0,8,7,0,0,0,3,3,0,0,0,2,1,0,0,0,1,0,0,0,0,15,12,4,36-45,0,1,Primary,6,AHR,AHR
C78291,Centaur,3,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,15,0,15,0,0,3,25-35,1,1,Masters,7,AUT,ANQ
C78292,Cosmos,0,0,0,0,14,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,3,18-24,0,0,Diploma,7,ATI,ATI
C78293,Tokugawa,2,0,14,0,0,0,0,7,0,0,1,0,1,0,0,0,0,4,0,0,15,0,15,0,0,1,46-55,1,1,Masters,6,AJV,AJV
C78294,Tokugawa,5,1,5,0,0,5,0,4,0,0,0,0,0,0,0,0,1,1,0,0,11,0,0,0,0,3,25-35,1,0,Diploma,8,AKK,AKK
C78295,Centaur,5,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,0,0,0,4,55+,0,1,Masters,7,ARM,ARM
C78296,Cosmos,0,4,0,0,4,0,2,0,0,3,0,0,0,0,0,0,2,0,0,1,0,15,0,0,4,1,18-24,0,1,Primary,7,ANQ,AJI
C78297,Tokugawa,0,0,18,3,2,0,0,5,0,2,0,0,2,0,0,0,0,3,1,0,0,0,15,15,15,3,55+,1,0,Masters,6,AEC,AEC
C78298,Centaur,4,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,15,15,0,0,0,1,18-24,0,0,Masters,6,AYE,AYE
C78299,Cosmos,0,0,0,0,10,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,14,4,25-35,1,0,Diploma,7,AWX,AWX
C78300,Centaur,5,0,0,1,2,0,0,0,1,0,2,0,0,0,1,1,0,0,0,0,15,0,0,15,0,1,18-24,1,0,Primary,6,ATI,ATI
C78301,Odyssey,0,2,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,7,0,15,15,1,46-55,1,1,Masters,6,ATI,AER
C78302,Centaur,14,0,0,0,2,11,0,0,0,0,1,0,0,0,1,1,0,0,0,0,15,0,0,0,15,3,18-24,1,0,Degree,0,AFX,AEY
C78303,Tokugawa,0,0,4,2,1,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,1,46-55,1,1,Masters,5,AHO,AJI
C78304,Odyssey,0,0,0,7,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,0,3,46-55,0,1,Masters,8,ATG,AXR
C78305,Odyssey,0,0,0,5,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,3,46-55,1,0,Masters,8,AOV,ACL
C78306,Cosmos,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,15,0,0,15,4,36-45,0,1,Degree,7,AJI,APH
C78307,Centaur,9,0,1,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,1,46-55,1,0,Diploma,3,AHS,ATU
C78308,Centaur,4,0,0,2,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,15,0,15,0,3,55+,1,1,Masters,7,AHS,AOX
C78309,Odyssey,0,0,0,4,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,4,46-55,0,0,Masters,8,AHJ,AHJ
C78310,Ebony,1,5,4,1,7,1,0,2,1,3,0,1,0,0,2,0,2,1,0,0,12,15,15,15,13,3,55+,0,1,Masters,7,AEC,AEC
C78311,Tokugawa,0,3,21,6,0,0,0,4,2,0,0,0,3,1,0,0,1,3,0,0,0,15,15,15,0,2,55+,1,1,Masters,7,ATU,ATU
C78312,Centaur,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,0,0,4,25-35,1,0,Diploma,6,AHS,AHS
C78313,Cosmos,0,0,0,0,15,0,0,0,0,11,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,4,46-55,0,0,Primary,6,AWX,AWX
C78314,Ebony,0,3,0,0,3,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,15,0,0,15,1,25-35,0,1,Masters,7,AWW,AWX
C78315,Ebony,0,13,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,15,0,0,0,4,25-35,1,1,Masters,6,AOV,AOV
C78316,Ebony,0,9,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,15,0,0,0,2,18-24,1,0,Masters,6,AXO,AOV
C78317,Cosmos,0,0,0,2,5,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,1,36-45,1,0,Masters,6,AHR,AZN
C78318,Cosmos,0,0,0,0,9,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,1,25-35,0,0,Diploma,6,ATI,ATI
C78319,Odyssey,0,0,0,19,0,0,0,0,12,0,0,0,0,3,0,0,0,0,1,0,0,0,0,15,0,1,25-35,1,0,Primary,7,AWT,AQT
C78320,Tokugawa,2,0,8,0,0,0,0,4,0,0,1,0,2,0,0,0,0,0,0,0,11,0,15,0,0,3,25-35,0,0,Degree,4,ANQ,ANQ
C78321,Odyssey,0,0,0,9,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,0,3,25-35,1,0,Diploma,8,ACL,AET
C78322,Cosmos,7,1,0,0,10,3,1,0,0,4,2,0,0,0,3,0,0,0,0,0,12,15,0,0,15,4,18-24,0,1,Masters,6,APH,APH
C78323,Odyssey,0,0,0,8,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,15,0,1,55+,1,0,Masters,7,AQX,AQX
C78324,Centaur,5,1,0,3,1,1,1,0,3,1,2,0,0,0,0,0,0,0,0,0,7,15,0,15,15,3,25-35,0,1,Masters,7,AWI,AWI
C78325,Centaur,21,1,13,0,0,12,1,1,0,0,3,0,1,0,0,0,0,6,0,0,15,0,15,0,0,1,36-45,0,1,Diploma,5,AXL,AXL
C78326,Centaur,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,18-24,1,1,Diploma,4,ACL,APN
C78327,Centaur,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,15,0,0,0,1,46-55,1,0,Masters,6,AYE,ACD
C78328,Cosmos,5,5,6,0,3,1,0,0,0,3,1,1,3,0,0,0,2,0,0,0,13,15,15,0,15,4,55+,1,0,Degree,7,AMI,AMI
C78329,Odyssey,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,3,36-45,1,0,Degree,8,AHR,AHR
C78330,Centaur,5,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,18-24,1,1,Masters,8,AQW,ATI
C78331,Centaur,9,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,18-24,0,0,Masters,8,AHS,AHS
C78332,Odyssey,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,46-55,0,0,Masters,6,AQX,AOV
C78333,Cosmos,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,18-24,0,0,Masters,5,AYZ,AMR
C78334,Cosmos,5,0,0,0,6,5,0,0,0,4,0,0,0,0,1,0,0,0,0,0,15,0,0,0,15,3,18-24,1,0,Masters,6,ADZ,ADZ
C78335,Odyssey,2,0,0,2,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,7,0,0,15,0,3,46-55,1,1,Degree,5,AMS,AOV
C78336,Ebony,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,15,0,0,0,3,46-55,1,0,Diploma,8,AZG,AUE
C78337,Centaur,18,1,0,3,0,1,0,0,0,0,3,0,0,1,0,3,1,0,0,0,15,15,0,15,0,2,46-55,0,1,Masters,0,APF,AZP
C78338,Ebony,0,13,0,0,0,0,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,0,0,4,18-24,1,0,Masters,5,ASE,ASE
C78339,Odyssey,0,0,0,10,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,3,46-55,1,0,Masters,9,AQX,AQX
C78340,Odyssey,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,1,36-45,1,0,Masters,4,ATA,ATA
C78341,Ebony,0,12,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,15,0,0,0,2,18-24,1,1,Degree,7,AJN,AJN
C78342,Cosmos,0,0,0,2,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,15,4,25-35,0,0,Degree,6,AWK,AWK
C78343,Ebony,0,9,0,1,0,0,2,0,1,0,0,1,0,0,0,0,5,0,0,0,0,15,0,15,0,1,18-24,1,0,Degree,6,ASE,ASE
C78344,Ebony,6,5,4,2,2,2,0,1,0,0,2,2,0,0,1,0,0,1,1,0,6,12,0,0,7,1,55+,0,0,Masters,6,AHO,AQU
C78345,Tokugawa,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,15,0,13,0,0,1,36-45,1,0,Diploma,4,AXL,ACL
C78346,Odyssey,0,0,0,4,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,15,0,15,0,1,46-55,1,1,Masters,5,ACL,AET
C78347,Tokugawa,0,0,12,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,0,15,2,55+,1,1,Masters,8,AEC,ATU
C78348,Tokugawa,0,0,9,0,2,0,0,3,0,0,0,0,0,0,1,0,0,3,0,0,0,0,15,0,15,1,55+,0,0,Masters,5,AJI,AQU
C78349,Odyssey,0,0,0,4,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,15,4,18-24,0,0,Masters,4,AWX,AHJ
C78350,Ebony,0,12,0,0,1,0,10,0,0,1,0,0,0,0,0,0,2,0,0,0,0,15,0,0,15,3,18-24,0,1,Degree,5,ABX,ABX
C78351,Centaur,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,1,46-55,1,0,Diploma,11,ACL,APH
C78352,Centaur,14,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,14,0,0,0,0,3,55+,1,0,Primary,0,ARK,AXJ
C78353,Tokugawa,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,3,25-35,1,0,Masters,6,ACL,AVO
C78354,Centaur,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,46-55,1,0,Degree,9,AOV,AOV
C78355,Odyssey,1,0,0,11,0,1,0,0,5,0,0,0,0,2,0,0,0,0,1,0,15,0,0,15,0,4,55+,1,1,Masters,7,AMH,AUE
C78356,Ebony,0,2,0,0,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,15,0,0,15,4,36-45,0,1,Degree,8,ACL,AXO
C78357,Ebony,0,19,2,0,18,0,1,0,0,2,0,2,1,0,1,0,0,0,0,0,15,15,15,0,13,6,46-55,1,0,Degree,8,AEC,AEC
C78358,Centaur,20,1,0,0,0,14,0,0,0,0,2,0,0,0,0,0,1,0,0,0,15,15,0,0,0,3,25-35,0,0,Degree,8,ATI,ATI
C78359,Odyssey,3,1,0,5,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,15,15,0,15,0,4,25-35,1,0,Diploma,7,AOV,AOV
C78360,Cosmos,2,0,5,0,3,2,0,1,0,1,0,0,0,0,1,0,0,3,0,0,15,0,15,0,15,1,55+,0,1,Masters,8,AVJ,AVJ
C78361,Centaur,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,0,3,46-55,1,0,Degree,7,AHS,AHS
C78362,Centaur,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,4,36-45,1,1,Degree,6,ACL,AZG
C78363,Ebony,0,6,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,1,18-24,1,1,Diploma,7,AXO,ABX
C78364,Centaur,11,2,0,7,0,3,1,0,5,0,4,0,0,0,0,0,1,0,2,0,15,0,0,15,0,1,25-35,1,0,Masters,8,AHJ,AHS
C78365,Cosmos,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,15,0,0,15,3,46-55,1,0,Masters,6,AJI,AJI
C78366,Odyssey,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,18-24,0,0,Masters,8,AUE,AUE
C78367,Ebony,2,7,0,0,0,2,3,0,0,0,0,1,0,0,0,0,2,0,0,0,15,15,0,0,0,3,25-35,1,0,Degree,7,AEC,AEC
