citizen_id,party_voted_past,mvar1,mvar2,mvar3,mvar4,mvar5,mvar6,mvar7,mvar8,mvar9,mvar10,mvar11,mvar12,mvar13,mvar14,mvar15,mvar16,mvar17,mvar18,mvar19,mvar20,mvar21,mvar22,mvar23,mvar24,mvar25,mvar26,mvar27,mvar28,mvar29,mvar30,mvar31,mvar32,mvar33
C108549,Ebony,2,7,0,4,0,0,3,0,0,0,1,1,0,1,0,0,1,0,1,0,0,13,0,15,0,3,46-55,1,0,Masters,7,APH,ABX
C108550,Ebony,0,14,0,0,0,0,1,0,0,0,0,4,0,0,0,0,3,0,0,0,0,15,0,0,0,3,18-24,0,0,Masters,9,AII,AII
C108551,Centaur,2,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,15,15,0,0,15,1,18-24,1,0,Masters,7,AXT,AXT
C108552,Cosmos,2,1,0,4,13,2,1,0,4,5,0,0,0,0,4,0,0,0,0,0,15,15,0,15,15,3,46-55,1,1,Diploma,5,AOT,AIN
C108553,Odyssey,0,0,0,8,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,15,0,0,15,0,4,36-45,1,0,Degree,3,AUD,AUD
C108554,Cosmos,1,0,0,2,13,1,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,3,25-35,1,0,Diploma,4,AHR,AHR
C108555,Odyssey,0,0,0,19,0,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,15,0,4,36-45,0,1,Diploma,9,AEC,AET
C108556,Odyssey,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,15,0,15,15,1,25-35,0,1,Degree,6,ADV,ADV
C108557,Odyssey,2,1,0,8,1,0,0,0,3,1,1,0,0,2,0,0,1,0,1,0,0,0,0,15,7,1,25-35,0,0,Masters,8,AET,AET
C108558,Centaur,11,0,0,0,0,7,0,0,0,0,1,0,0,0,0,2,0,0,0,0,15,0,0,0,15,1,36-45,1,1,Degree,7,AMS,ASB
C108559,Ebony,0,17,0,0,0,0,5,0,0,0,0,1,0,0,0,0,6,0,0,0,0,15,0,0,0,4,36-45,1,1,Degree,6,AEW,AEW
C108560,Cosmos,1,0,0,0,6,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,4,25-35,0,0,Diploma,6,ATI,ATI
C108561,Odyssey,0,1,0,11,0,0,0,0,5,0,0,0,0,2,0,0,1,0,1,0,0,15,0,15,0,4,55+,0,1,Masters,8,AER,AER
C108562,Centaur,9,0,0,0,0,4,0,0,0,0,1,0,0,0,0,2,0,0,0,0,13,0,0,0,0,3,18-24,1,0,Diploma,5,ARK,ACL
C108563,Centaur,5,1,0,12,0,3,1,0,12,0,1,0,0,0,0,0,0,0,0,0,15,15,0,15,0,4,25-35,1,0,Primary,5,AHO,AWK
C108564,Ebony,1,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,10,15,0,0,1,18-24,1,0,Degree,7,AJC,ACO
C108565,Tokugawa,0,0,8,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,15,15,0,0,3,46-55,1,0,Masters,9,ANQ,ACL
C108566,Centaur,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,4,25-35,1,0,Masters,5,AYE,AJI
C108567,Ebony,0,7,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,0,0,0,3,18-24,0,1,Degree,6,ASE,ASE
C108568,Ebony,0,10,0,0,0,0,6,0,0,0,0,1,0,0,0,0,2,0,0,0,0,15,0,0,0,4,18-24,1,0,Degree,7,AUD,ASF
C108569,Ebony,0,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,15,0,15,0,3,36-45,1,0,Degree,9,ABX,ADE
C108570,Ebony,2,15,0,1,0,2,5,0,1,0,0,2,0,0,0,0,5,0,0,0,5,1,0,15,0,3,25-35,1,0,Masters,7,AII,AII
C108571,Ebony,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,0,0,0,1,18-24,1,0,Masters,7,ACL,AHH
C108572,Centaur,15,0,0,0,1,11,0,0,0,1,2,0,0,0,0,0,0,0,0,0,15,0,0,0,15,4,36-45,1,1,Masters,0,AXR,AXR
C108573,Centaur,20,0,0,0,0,5,0,0,0,0,5,0,0,0,0,3,0,0,0,0,15,15,0,0,0,4,46-55,0,0,Degree,0,ACL,AHS
C108574,Ebony,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,15,15,0,0,15,3,46-55,1,0,Degree,5,AHR,AQU
C108575,Cosmos,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,36-45,0,1,Degree,5,AMS,AOQ
C108576,Ebony,0,13,0,0,0,0,6,0,0,0,0,1,0,0,0,0,4,0,0,0,0,2,0,0,0,1,18-24,1,0,Masters,7,ABX,ABX
C108577,Cosmos,1,0,0,0,5,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,15,0,0,0,15,3,46-55,0,0,Diploma,7,AJI,AJI
C108578,Ebony,0,8,0,0,0,0,4,0,0,0,0,1,0,0,0,0,2,0,0,0,0,15,0,0,0,4,18-24,1,0,Primary,6,AZG,AZG
C108579,Ebony,0,9,1,0,0,0,3,1,0,0,0,1,0,0,0,0,3,0,0,0,0,15,15,0,0,1,36-45,1,0,Diploma,7,ANO,ANO
C108580,Cosmos,0,0,0,1,12,0,0,0,1,2,0,0,0,0,3,0,0,0,0,1,0,0,0,15,13,1,55+,1,1,Masters,7,AHR,ACD
C108581,Cosmos,5,0,0,0,3,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,3,18-24,0,1,Masters,7,AWI,AOV
C108582,Ebony,4,7,0,1,0,4,3,0,0,0,0,0,0,0,0,0,4,0,1,0,15,15,0,15,0,1,18-24,0,0,Degree,7,AZN,AZN
C108583,Ebony,9,7,7,0,0,7,1,5,0,0,1,1,0,0,0,0,2,2,0,0,15,15,15,0,0,4,18-24,1,1,Masters,6,ANO,ANO
C108584,Centaur,13,2,0,0,1,2,0,0,0,0,1,0,0,0,0,6,2,0,0,1,10,0,0,0,0,4,25-35,1,0,Diploma,7,APH,ANQ
C108585,Cosmos,1,1,1,0,7,1,1,0,0,7,0,0,0,0,0,0,0,1,0,0,10,15,15,0,15,1,36-45,0,1,Degree,7,AEC,AEC
C108586,Centaur,5,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,36-45,1,0,Masters,6,AHS,AHS
C108587,Cosmos,0,2,0,0,3,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,1,46-55,0,0,Masters,3,AHR,ASC
C108588,Odyssey,0,0,0,10,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,0,15,0,1,36-45,1,1,Masters,7,AER,AER
C108589,Cosmos,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,15,0,0,0,15,4,18-24,1,0,Masters,7,ACL,ASW
C108590,Cosmos,1,0,0,4,5,1,0,0,4,4,0,0,0,0,0,0,0,0,0,1,0,15,0,15,6,4,55+,1,0,Masters,6,AHR,AHR
C108591,Odyssey,0,0,1,9,0,0,0,1,5,0,0,0,0,2,0,0,0,0,0,0,0,0,15,15,0,4,25-35,1,0,Diploma,7,AOV,AES
C108592,Odyssey,1,1,0,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,7,0,0,15,7,3,25-35,1,1,Masters,7,ATG,ATG
C108593,Cosmos,0,2,0,9,14,0,1,0,9,10,0,0,0,0,2,0,1,0,0,0,0,0,0,15,12,4,18-24,1,0,Diploma,5,AWX,AXR
C108594,Ebony,0,5,5,0,1,0,0,1,0,1,0,0,1,0,0,0,3,1,0,0,0,15,15,0,15,4,46-55,1,0,Diploma,7,ATU,ANQ
C108595,Centaur,7,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,0,0,0,15,3,18-24,1,1,Masters,8,AGD,AWD
C108596,Odyssey,0,0,0,4,3,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,15,0,15,15,3,18-24,1,0,Masters,7,AVG,ARM
C108597,Odyssey,2,0,4,8,0,0,0,0,8,0,1,0,2,0,0,0,0,0,0,0,15,0,15,15,0,3,46-55,0,0,Diploma,8,AJV,AET
C108598,Cosmos,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,46-55,1,0,Masters,5,AJI,AJI
C108599,Cosmos,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,46-55,0,0,Degree,7,AMR,AMR
C108600,Cosmos,1,2,0,0,2,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,12,0,0,15,9,1,36-45,1,1,Masters,6,AMZ,AOV
C108601,Ebony,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,4,25-35,0,0,Degree,6,AWW,AWW
C108602,Ebony,0,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,15,0,15,15,3,36-45,1,0,Diploma,9,ACD,ACD
C108603,Tokugawa,1,1,12,0,0,1,1,2,0,0,0,0,4,0,0,0,0,2,0,0,15,15,15,0,15,4,25-35,1,0,Masters,7,AHO,AEC
C108604,Cosmos,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,15,0,10,1,25-35,1,0,Masters,6,ATI,ACL
C108605,Ebony,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,18-24,0,0,Degree,5,APH,APH
C108606,Tokugawa,0,0,7,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15,0,0,3,18-24,0,0,Degree,8,ACL,AWW
C108607,Cosmos,0,0,0,0,11,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,15,0,0,15,3,36-45,1,1,Masters,8,ATI,ATI
C108608,Odyssey,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,3,36-45,0,0,Degree,1,AOT,AVV
C108609,Centaur,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,18-24,1,0,Degree,4,AHS,ACL
C108610,Odyssey,2,0,0,10,0,0,0,0,7,0,1,0,0,1,0,0,0,0,1,0,15,15,0,15,0,3,25-35,1,0,Diploma,7,AVO,AVO
C108611,Centaur,2,0,0,8,0,0,0,0,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,15,15,1,46-55,1,1,Diploma,7,AOV,AWX
C108612,Centaur,7,4,0,5,4,4,2,0,3,1,0,0,0,1,0,3,2,0,0,2,5,0,0,13,2,3,55+,1,1,Diploma,6,ATI,ATI
C108613,Centaur,3,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,25-35,1,0,Degree,5,AHS,AHS
C108614,Tokugawa,2,0,10,0,1,0,0,2,0,1,1,0,3,0,0,0,0,1,0,0,15,0,15,0,15,1,18-24,1,1,Diploma,8,AEC,AEC
C108615,Cosmos,2,1,3,0,18,0,0,1,0,1,0,0,1,0,2,2,1,0,0,9,0,0,9,0,1,3,55+,0,1,Degree,8,AEC,AEC
C108616,Cosmos,4,2,0,5,5,2,2,0,5,5,1,0,0,0,0,0,0,0,0,0,7,0,0,15,6,3,25-35,1,0,Diploma,6,AWX,AWX
C108617,Ebony,0,10,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,4,18-24,1,1,Primary,4,AOT,AWW
C108618,Odyssey,0,0,3,2,1,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,1,46-55,1,0,Diploma,7,ASF,ASF
C108619,Centaur,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15,0,0,0,0,2,25-35,0,0,Masters,0,ACL,ATI
C108620,Odyssey,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,1,46-55,0,0,Masters,7,AGD,ACL
C108621,Centaur,2,0,1,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,13,0,7,0,15,3,46-55,1,0,Diploma,7,AMS,AHR
C108622,Odyssey,0,0,0,9,0,0,0,0,4,0,0,0,0,2,0,0,0,0,1,0,0,0,0,15,0,4,25-35,1,0,Masters,6,AAE,ABG
C108623,Tokugawa,0,0,15,0,0,0,0,1,0,0,0,0,3,0,0,0,0,2,0,0,0,0,15,0,0,2,25-35,1,0,Degree,10,AEC,AEC
C108624,Cosmos,2,0,0,0,5,2,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,36-45,1,1,Diploma,4,ACD,AQA
C108625,Cosmos,0,0,1,0,8,0,0,0,0,5,0,0,0,0,1,0,0,1,0,1,0,0,0,0,9,1,55+,0,0,Degree,7,ABT,AUE
C108626,Ebony,1,4,0,0,1,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,10,5,0,0,0,1,18-24,0,0,Degree,6,ASE,ASE
C108627,Ebony,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,15,15,0,0,15,1,55+,0,1,Masters,8,ASF,ASF
C108628,Ebony,0,4,5,0,0,0,0,3,0,0,0,0,0,0,0,0,2,2,0,0,0,11,15,0,0,4,55+,0,1,Masters,7,ATU,ATU
C108629,Odyssey,0,0,0,20,0,0,0,0,15,0,0,0,0,1,0,0,0,0,2,0,0,0,0,15,0,4,25-35,1,0,Diploma,7,AVV,AOT
C108630,Cosmos,0,0,0,2,9,0,0,0,2,3,0,0,0,0,3,0,0,0,0,0,0,0,0,15,15,1,36-45,1,0,Degree,7,ABA,ABA
C108631,Centaur,13,0,1,0,0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,15,0,15,0,0,2,36-45,1,0,Degree,6,AMR,AYH
C108632,Ebony,0,8,0,0,2,0,3,0,0,0,0,0,0,0,1,0,5,0,0,0,0,15,0,0,15,4,36-45,1,0,Degree,7,AKW,ALH
C108633,Cosmos,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,18-24,0,0,Masters,8,AWK,AWK
C108634,Odyssey,2,0,0,14,0,1,0,0,12,0,0,0,0,1,0,1,0,0,0,0,15,15,0,15,0,4,46-55,1,1,Diploma,6,AUE,AUE
C108635,Ebony,0,10,0,0,0,0,4,0,0,0,0,2,0,0,0,0,2,0,0,0,0,15,0,0,0,1,46-55,0,0,Masters,5,APH,APH
C108636,Centaur,12,0,0,0,4,2,0,0,0,2,0,0,0,0,1,10,0,0,0,0,15,0,0,0,15,1,46-55,1,1,Masters,7,ANQ,AOV
C108637,Odyssey,2,0,0,10,4,0,0,0,0,4,1,0,0,3,0,0,0,0,2,0,15,0,0,15,15,4,18-24,0,1,Masters,9,ATI,AQX
C108638,Centaur,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,4,25-35,1,0,Diploma,5,ACL,ARK
C108639,Centaur,10,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,46-55,0,1,Degree,6,AGA,AGA
C108640,Centaur,7,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,15,0,0,0,4,18-24,1,1,Diploma,5,AUQ,AUQ
C108641,Ebony,1,5,1,0,0,1,1,1,0,0,0,1,0,0,0,0,2,0,0,0,15,15,15,0,0,4,25-35,0,1,Masters,5,ACL,APH
C108642,Ebony,1,6,8,1,2,1,3,4,1,2,0,1,0,0,0,0,1,4,0,0,10,3,6,0,0,3,36-45,1,1,Degree,5,APH,APH
C108643,Ebony,5,1,0,1,4,0,1,0,1,0,0,0,0,0,2,5,0,0,0,0,15,7,0,15,15,3,55+,0,0,Degree,7,AOV,AOV
C108644,Cosmos,0,0,0,2,3,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,10,0,0,15,13,3,25-35,1,0,Degree,8,ACL,ATI
C108645,Centaur,10,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,15,0,0,0,0,2,18-24,1,0,Degree,6,AHS,AHS
C108646,Centaur,3,0,0,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,15,0,0,15,0,2,25-35,0,0,Primary,7,AHS,AMH
C108647,Centaur,15,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,15,0,0,0,15,1,55+,1,0,Diploma,4,AHS,AHS
C108648,Centaur,6,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,36-45,1,0,Masters,6,BAI,BAI
C108649,Odyssey,0,0,0,16,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,15,0,0,15,0,4,25-35,1,1,Degree,7,AHO,AHJ
C108650,Odyssey,0,0,0,10,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,3,36-45,0,1,Degree,7,ACD,ACD
C108651,Tokugawa,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,15,0,0,1,25-35,0,0,Masters,7,AHO,AHO
C108652,Tokugawa,4,0,12,0,0,2,0,1,0,0,1,0,2,0,0,0,0,4,0,0,15,0,15,0,0,1,25-35,0,0,Degree,8,AEC,AEC
C108653,Odyssey,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,46-55,0,0,Degree,6,AWK,AWK
C108654,Ebony,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,15,0,15,15,3,18-24,1,1,Masters,7,ACO,AQX
C108655,Ebony,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,15,0,0,0,1,18-24,0,1,Degree,7,APF,APF
C108656,Cosmos,1,5,3,0,2,0,1,0,0,2,0,0,1,0,0,1,2,0,0,0,15,14,15,0,15,4,25-35,0,0,Masters,8,AJI,APH
C108657,Ebony,0,7,0,1,0,0,3,0,1,0,0,0,0,0,0,0,4,0,0,0,0,15,0,15,0,3,18-24,1,0,Degree,7,ARK,AAV
C108658,Odyssey,0,0,0,9,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,15,3,36-45,0,0,Degree,7,AUE,AWX
C108659,Cosmos,0,3,0,0,4,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,5,0,0,3,3,46-55,0,0,Masters,7,AMS,ADZ
C108660,Ebony,1,13,1,0,2,1,9,1,0,0,0,1,0,0,1,0,2,0,0,0,15,15,15,0,15,3,25-35,1,0,Diploma,7,AEC,AVO
C108661,Tokugawa,1,1,8,7,2,1,1,7,2,2,0,0,0,1,0,0,0,1,1,0,15,15,15,15,15,3,25-35,0,1,Degree,8,AWX,ABA
C108662,Odyssey,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,1,18-24,0,1,Degree,9,AWI,AWI
C108663,Centaur,5,1,0,0,4,1,0,0,0,2,2,0,0,0,1,0,1,0,0,0,15,15,0,0,15,3,55+,0,1,Masters,7,AUE,AUE
C108664,Odyssey,1,0,0,4,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,15,0,0,15,0,4,46-55,1,1,Primary,6,ACO,AYE
C108665,Tokugawa,0,0,9,0,0,0,0,5,0,0,0,0,1,0,0,0,0,2,0,0,0,0,15,0,0,4,55+,1,0,Degree,5,AEC,AEC
C108666,Cosmos,0,0,0,0,10,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,15,0,0,0,15,4,46-55,1,0,Degree,7,AJI,ANQ
C108667,Odyssey,0,0,0,10,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,1,18-24,1,0,Primary,6,AXR,AXR
C108668,Cosmos,0,0,0,0,6,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,15,0,0,12,3,25-35,0,0,Masters,5,ACL,APH
C108669,Ebony,2,2,2,2,0,0,0,0,2,0,1,1,0,0,0,0,0,1,0,0,15,15,15,15,0,3,25-35,1,1,Masters,9,AEC,API
C108670,Tokugawa,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,1,55+,1,0,Masters,9,AEC,AEC
C108671,Centaur,1,0,0,1,3,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,15,0,0,15,15,1,18-24,1,0,Masters,4,ACD,ACD
C108672,Cosmos,2,0,0,0,16,0,0,0,0,2,0,0,0,0,5,1,0,0,0,1,0,0,0,0,13,2,46-55,1,0,Masters,8,AOV,ACD
C108673,Cosmos,0,0,0,1,8,0,0,0,0,4,0,0,0,0,2,0,0,0,1,0,0,0,0,15,15,4,55+,1,1,Diploma,8,AEC,AHR
C108674,Ebony,4,2,0,10,1,4,2,0,6,1,0,0,0,1,0,0,0,0,2,0,9,7,0,15,0,3,36-45,0,0,Degree,7,ARM,ASF
C108675,Ebony,1,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,15,12,0,0,0,4,18-24,1,0,Masters,5,AII,AII
C108676,Tokugawa,0,0,16,0,2,0,0,12,0,2,0,0,0,0,0,0,0,4,0,0,15,0,15,0,12,3,46-55,1,0,Diploma,5,ANQ,AJV
C108677,Tokugawa,2,2,21,0,2,0,0,4,0,2,1,0,0,0,0,0,1,16,0,0,15,15,15,0,15,3,36-45,1,0,Masters,8,AHO,AHO
C108678,Tokugawa,0,2,8,0,0,0,0,2,0,0,0,1,2,0,0,0,0,1,0,0,0,5,15,0,0,4,55+,1,0,Degree,6,AMI,ATU
C108679,Ebony,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,36-45,1,0,Degree,5,AVS,AVS
C108680,Odyssey,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,15,1,18-24,0,0,Degree,6,AQU,AQU
C108681,Cosmos,8,0,0,1,13,6,0,0,0,9,1,0,0,0,2,0,0,0,1,0,1,0,0,15,5,4,18-24,1,0,Primary,6,AZU,AZU
C108682,Odyssey,0,0,0,8,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15,0,4,25-35,1,0,Masters,8,ACL,AWD
C108683,Cosmos,1,2,0,0,11,1,2,0,0,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,3,46-55,1,0,Degree,4,AJI,AJI
C108684,Cosmos,1,0,0,0,4,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,15,15,0,0,15,1,55+,1,1,Degree,10,ACL,AMR
C108685,Cosmos,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,55+,1,0,Diploma,8,AHR,AHR
C108686,Cosmos,1,1,0,3,7,1,0,0,3,5,0,0,0,0,1,0,1,0,0,0,15,11,0,15,15,3,55+,1,1,Degree,5,AGD,AGD
C108687,Ebony,1,11,0,0,1,1,4,0,0,1,0,1,0,0,0,0,5,0,0,0,15,15,0,0,15,3,18-24,1,1,Masters,8,ATV,ALB
C108688,Centaur,11,2,0,0,0,1,0,0,0,0,4,1,0,0,0,1,0,0,0,0,15,15,0,0,0,4,55+,1,0,Degree,5,ATJ,ATJ
C108689,Tokugawa,3,0,13,0,1,1,0,13,0,1,0,0,0,0,0,1,0,0,0,0,9,0,10,0,11,4,25-35,1,1,Diploma,7,AEC,AEC
C108690,Odyssey,3,0,0,16,0,1,0,0,4,0,1,0,0,5,0,0,0,0,1,0,6,0,0,15,0,1,36-45,0,1,Masters,6,AOT,AOT
C108691,Odyssey,1,0,0,5,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,3,25-35,1,0,Diploma,6,AQX,AQX
C108692,Cosmos,2,3,0,0,3,2,2,0,0,1,0,0,0,0,1,0,1,0,0,0,15,15,0,0,15,4,36-45,0,0,Degree,7,AJI,ASE
C108693,Cosmos,0,0,0,0,8,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,2,25-35,1,1,Degree,7,AWX,AWX
C108694,Tokugawa,4,3,9,0,3,4,3,4,0,3,0,0,2,0,0,0,0,0,0,0,0,0,4,0,5,3,55+,1,0,Diploma,6,AEC,AEC
C108695,Odyssey,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,46-55,1,0,Diploma,7,AGD,AZG
C108696,Cosmos,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,18-24,1,0,Degree,7,AHR,AHR
C108697,Cosmos,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,46-55,1,0,Masters,7,ACA,ATU
C108698,Centaur,5,3,0,0,3,5,1,0,0,1,0,0,0,0,1,0,2,0,0,0,6,12,0,0,12,1,36-45,0,0,Masters,6,ATI,AHO
C108699,Ebony,0,11,0,0,0,0,5,0,0,0,0,1,0,0,0,0,4,0,0,0,0,15,0,0,0,4,25-35,1,0,Masters,6,ABX,ABX
C108700,Tokugawa,0,0,11,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,15,15,0,0,1,55+,1,1,Degree,7,ANQ,ANQ
C108701,Cosmos,0,0,0,0,12,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,3,55+,0,1,Degree,6,AJI,AJI
C108702,Odyssey,2,0,0,3,4,0,0,0,3,2,1,0,0,0,1,0,0,0,0,0,15,0,0,15,3,3,25-35,1,1,Primary,7,AWK,AWK
C108703,Ebony,0,5,0,5,1,0,1,0,0,1,0,0,0,2,0,0,2,0,0,0,0,15,0,15,15,3,36-45,1,0,Masters,7,AYE,AYE
C108704,Cosmos,0,0,0,0,7,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,18-24,0,0,Degree,7,ACL,AWX
C108705,Odyssey,0,0,0,6,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,15,15,15,1,46-55,1,0,Masters,7,ACD,ACD
C108706,Odyssey,0,0,0,12,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,15,0,2,36-45,0,0,Masters,8,ACL,AII
C108707,Odyssey,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,0,0,15,0,4,18-24,0,1,Degree,8,ACD,ACD
C108708,Tokugawa,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,15,0,0,3,25-35,1,0,Masters,6,AEC,AEC
C108709,Ebony,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,1,55+,0,0,Primary,5,ACL,AOV
C108710,Odyssey,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,3,55+,0,0,Degree,0,AQT,ACL
C108711,Cosmos,0,0,0,0,12,0,0,0,0,2,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,3,36-45,0,0,Diploma,5,AMS,AMS
C108712,Tokugawa,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,15,15,0,0,3,46-55,1,0,Masters,3,AJV,ACL
C108713,Ebony,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,3,18-24,1,0,Primary,6,AMS,APA
