content_id,target_bin
20190,0.054865656
20192,0.084809338
20194,0.18196246
20200,0.072690801
20202,0.154289902
20203,0.052754086
20204,0.081285319
20205,0.015616879
20211,0.051025568
20216,0.102220378
20217,0.223041014
20219,0.032092902
20228,0.024279362
20229,0.077247941
20232,0.089110022
20233,0.229164746
20235,0.057576659
20237,0.154462455
20238,0.217180609
20240,0.227908272
20241,0.205606243
20244,0.285500163
20246,0.073288288
20247,0.062183028
20249,0.10486879
20251,0.957374331
20254,0.102880725
20255,0.036844216
20257,0.020248814
20266,0.093586593
20269,0.388344074
20277,0.035299111
20278,0.137129692
20280,0.025715026
20284,0.067947205
20285,0.054725634
20289,0.114362881
20293,0.030513287
20294,0.255865471
20300,0.058994666
20303,0.050324017
20307,0.232494259
20309,0.160432623
20312,0.200697407
20314,0.166793286
20315,0.090929437
20316,0.093473062
20318,0.019239804
20319,0.223457019
20320,0.759780644
20321,0.084294957
20322,0.046227134
20324,0.206769692
20326,0.113022249
20329,0.112389874
20332,0.274527021
20334,0.239580206
20335,0.141624566
20338,0.103942784
20343,0.187881819
20353,0.294879845
20356,0.043753367
20357,0.104483851
20358,0.159613442
20361,0.03605413
20362,0.86207927
20365,0.098975138
20366,0.356816212
20372,0.257194674
20373,0.755478071
20374,0.039031439
20377,0.034462039
20378,0.393898326
20384,0.851297175
20386,0.064223842
20387,0.041597569
20398,0.064257305
20402,0.069114044
20403,0.821783326
20407,0.056830108
20410,0.049070313
20411,0.026056705
20412,0.195428231
20415,0.256454899
20417,0.050599641
20419,0.043971085
20421,0.032556011
20422,0.063124264
20423,0.135714839
20425,0.062630427
20429,0.093827276
20431,0.031643943
20439,0.19597523
20445,0.088135181
20446,0.02614749
20447,0.185426015
20448,0.205326195
20450,0.047587601
20453,0.023015012
20455,0.057104837
20460,0.072326971
20462,0.044033675
20465,0.015907156
20472,0.783053604
20477,0.050864356
20478,0.300539107
20481,0.576087578
20484,0.88628324
20491,0.05622847
20492,0.091403598
20493,0.031305082
20495,0.248058249
20496,0.059678871
20497,0.054757528
20501,0.040766517
20502,0.036410859
20508,0.137485498
20516,0.248486213
20518,0.062665839
20519,0.360417564
20520,0.078116928
20527,0.070059191
20532,0.119445458
20536,0.048247013
20538,0.094609347
20543,0.01781331
20544,0.321846417
20558,0.041292122
20560,0.059877812
20562,0.019236079
20566,0.060021218
20569,0.050041452
20571,0.161303554
20574,0.16743383
20576,0.076521816
20577,0.045382483
20584,0.144705602
20589,0.096929732
20591,0.876156114
20592,0.08003613
20598,0.059845467
20600,0.104649323
20601,0.025473918
20605,0.103911736
20613,0.023474161
20615,0.086331782
20616,0.05182406
20623,0.0228731
20624,0.015447206
20627,0.294316239
20629,0.113246775
20634,0.073671762
20635,0.093835153
20642,0.157263876
20644,0.214290945
20646,0.224461612
20651,0.818339888
20658,0.315040188
20659,0.0305043
20662,0.138206559
20663,0.165934012
20665,0.2232258
20666,0.088484546
20667,0.112014545
20669,0.110947075
20674,0.041676875
20676,0.158543565
20677,0.069264302
20686,0.918684825
20693,0.325289045
20694,0.040642223
20699,0.024194113
20704,0.02596303
20705,0.052590699
20706,0.115760801
20712,0.145819062
20713,0.076349698
20714,0.118784278
20715,0.089655798
20718,0.028946005
20721,0.056203317
20723,0.054222047
20727,0.074079353
20729,0.019367585
20730,0.221244408
20731,0.243244325
20737,0.078833468
20740,0.280367273
20744,0.072851006
20746,0.079820229
20750,0.094723727
20751,0.244692603
20752,0.044429114
20754,0.119796642
20755,0.135068592
20759,0.108419819
20760,0.186124
20766,0.05713433
20770,0.794773494
20774,0.050258062
20776,0.712679001
20777,0.275116805
20782,0.079639583
20784,0.108037083
20786,0.035417165
20787,0.269079421
20789,0.011496951
20793,0.023140695
20797,0.069835612
20804,0.009609145
20805,0.068989731
20807,0.06604952
20809,0.114300681
20813,0.046633341
20816,0.060537902
20819,0.146614627
20824,0.055963511
20826,0.209500272
20831,0.046060203
20838,0.077357119
20839,0.287908274
20844,0.300508948
20847,0.027038538
20851,0.043211701
20852,0.108980191
20854,0.064537521
20855,0.016449526
20862,0.039555875
20869,0.053962117
20871,0.143825995
20874,0.051336433
20882,0.923316314
20884,0.040491962
20890,0.010613556
20894,0.188478273
20905,0.062659184
20906,0.060425152
20909,0.045485545
20910,0.15190982
20913,0.096232246
20916,0.126462602
20918,0.333608814
20919,0.026611293
20924,0.11268662
20926,0.024594587
20928,0.142720978
20933,0.063274884
20938,0.15505814
20945,0.040073076
20946,0.057094883
20948,0.191134982
20954,0.078143046
20958,0.135025328
20959,0.047267141
20960,0.061076483
20961,0.103519411
20967,0.174412296
20968,0.212737241
20970,0.148447112
20976,0.136527672
20979,0.095023679
20984,0.038022164
20988,0.110190728
20989,0.180742413
20995,0.04931985
21000,0.011739106
21002,0.076311975
21004,0.05283668
21006,0.317557966
21015,0.12015817
21016,0.046338006
21021,0.317252348
21027,0.142991222
21038,0.033587986
21042,0.152102385
21049,0.045784875
21051,0.277936086
21053,0.134786302
21054,0.02332731
21055,0.050715755
21059,0.21712466
21062,0.062199573
21070,0.271153165
21074,0.020358264
21077,0.140736117
21080,0.030603789
21081,0.154685441
21086,0.016720874
21088,0.058366432
21096,0.058690462
21098,0.149028615
21099,0.200387247
21103,0.309159349
21108,0.107702249
21113,0.024542462
21118,0.062934182
21119,0.077663272
21120,0.065756925
21123,0.070162617
21124,0.044394769
21126,0.043905745
21132,0.049512945
21134,0.055195426
21136,0.224304541
21137,0.020057091
21138,0.062645987
21142,0.918973354
21146,0.076670528
21155,0.112041484
21156,0.182205145
21157,0.392031036
21159,0.03192728
21173,0.114955805
21181,0.121061698
21183,0.171767641
21186,0.094140466
21190,0.048518288
21191,0.823865985
21193,0.014800128
21197,0.050847709
21206,0.051432816
21209,0.088198614
21212,0.025383675
21224,0.07137782
21228,0.02765916
21233,0.016045577
21235,0.947012171
21236,0.200576909
21238,0.027830499
21244,0.019112552
21246,0.957968769
21249,0.044748673
21251,0.334880479
21254,0.104886857
21255,0.056397167
21256,0.031773498
21258,0.145015121
21259,0.175162532
21262,0.067848063
21264,0.145598213
21268,0.126015725
21269,0.215831565
21270,0.035253413
21271,0.036751444
21272,0.030286015
21278,0.060860172
21288,0.024190663
21298,0.119591916
21299,0.025764113
21300,0.940597813
21303,0.073612335
21304,0.143635195
21311,0.170696709
21312,0.21225178
21315,0.059416585
21326,0.018264799
21329,0.146359772
21331,0.030676074
21344,0.066088873
21352,0.046773863
21357,0.056380741
21365,0.093317319
21368,0.237317962
21369,0.032374632
21370,0.142528911
21372,0.126126544
21376,0.096312098
21380,0.497601628
21388,0.131070075
21394,0.849948021
21395,0.058308905
21396,0.041570291
21403,0.146273687
21406,0.833209016
21410,0.177397185
21418,0.123824507
21426,0.028695243
21429,0.019588566
21437,0.081240055
21443,0.061298768
21452,0.072798677
21457,0.871466293
21458,0.345646055
21463,0.031366008
21464,0.847091848
21470,0.831021042
21474,0.172613725
21478,0.051327453
21480,0.081342698
21482,0.820734022
21485,0.06317129
21488,0.055466814
21489,0.087119052
21490,0.964763676
21498,0.133498581
21505,0.26012673
21509,0.211991109
21510,0.149221605
21511,0.226667483
21512,0.180746724
21518,0.78431438
21519,0.074095102
21520,0.036026395
21524,0.109729518
21527,0.11045751
21528,0.108237732
21534,0.038185441
21539,0.119961187
21541,0.027554262
21542,0.225349901
21544,0.117069648
21548,0.179765931
21549,0.114302246
21552,0.098471853
21553,0.371967313
21559,0.035863074
21562,0.040055673
21565,0.04949203
21566,0.126736253
21567,0.045566679
21570,0.071457172
21574,0.274612721
21575,0.095843531
21576,0.103976558
21579,0.23504806
21581,0.231588691
21585,0.026049878
21589,0.122746329
21591,0.03098912
21593,0.024822295
21596,0.02520161
21598,0.032267082
21601,0.866362118
21602,0.263970949
21603,0.12968748
21605,0.106523244
21607,0.184018102
21608,0.020673371
21613,0.091050645
21623,0.127284933
21624,0.155175571
21625,0.11032128
21628,0.226838205
21630,0.035001004
21632,0.252820271
21633,0.069590533
21634,0.070496293
21636,0.096740995
21639,0.083246733
21644,0.031964212
21651,0.324933532
21660,0.143635195
21661,0.021722445
21662,0.475337565
21664,0.259620442
21670,0.024763
21671,0.087226886
21673,0.060194051
21675,0.186501301
21680,0.059797432
21682,0.240322926
21685,0.033688084
21686,0.044694461
21687,0.091576482
21689,0.010912325
21690,0.030519183
21693,0.011823037
21696,0.202440395
21700,0.186141793
21706,0.139361785
21709,0.056507876
21719,0.06153763
21720,0.087773942
21721,0.066055765
21722,0.035783669
21724,0.315167509
21725,0.014224095
21726,0.035990584
21733,0.033394093
21734,0.040679481
21735,0.193366557
21741,0.069679331
21747,0.098820862
21749,0.101586644
21750,0.249036272
21755,0.097816298
21762,0.121490192
21767,0.040296912
21769,0.056412628
21774,0.065062234
21777,0.073350344
21785,0.082992301
21786,0.044069126
21787,0.136870595
21788,0.604822639
21790,0.580059014
21791,0.148416871
21792,0.012896395
21793,0.147300207
21795,0.029189229
21799,0.052590699
21801,0.055832509
21803,0.166141049
21804,0.022549297
21811,0.06141928
21816,0.029696411
21817,0.105630086
21818,0.038253053
21830,0.273037751
21834,0.289498752
21836,0.113576882
21837,0.247494155
21846,0.036611945
21851,0.01109527
21856,0.091837502
21857,0.318454911
21861,0.113508714
21862,0.056261595
21863,0.844810079
21864,0.118083051
21865,0.039132795
21868,0.204551743
21870,0.197810247
21876,0.063561983
21879,0.143639314
21882,0.200113408
21883,0.159758095
21887,0.029446808
21888,0.025498022
21890,0.219659849
21891,0.068818886
21898,0.055864152
21900,0.352567657
21902,0.147799145
21903,0.088362841
21907,0.032769856
21916,0.299363248
21917,0.070695527
21923,0.686092214
21924,0.038851784
21935,0.232104649
21937,0.681680264
21938,0.021753811
21941,0.743510428
21942,0.62509619
21946,0.200768015
21947,0.082376816
21949,0.073855595
21953,0.141977346
21956,0.45079833
21961,0.012333187
21970,0.025080833
21973,0.078615608
21974,0.049295934
21975,0.109540863
21979,0.149971443
21984,0.12793718
21995,0.163012052
22000,0.07204398
22001,0.131345116
22003,0.034317241
22004,0.346206887
22008,0.900638736
22014,0.071762268
22016,0.345407465
22017,0.065966464
22018,0.035572241
22020,0.035746034
22023,0.085252861
22026,0.032286794
22031,0.186074103
22034,0.007153852
22038,0.378384287
22039,0.096320101
22042,0.062572768
22043,0.005607586
22048,0.024608075
22053,0.030105888
22059,0.042144856
22061,0.261391833
22062,0.731549265
22063,0.072222689
22064,0.063553638
22066,0.038661453
22069,0.119850628
22071,0.032569953
22073,0.849550219
22080,0.699031322
22084,0.034498401
22086,0.115736089
22087,0.119533158
22088,0.145905904
22091,0.077911835
22095,0.189327444
22097,0.151797703
22101,0.032118794
22106,0.094208763
22107,0.225915701
22109,0.076747337
22110,0.034026243
22111,0.015139562
22112,0.071278346
22113,0.714602922
22117,0.095447652
22118,0.070220583
22119,0.019715911
22121,0.603547043
22124,0.044335531
22127,0.043860276
22128,0.042532841
22130,0.054068546
22136,0.373537796
22137,0.171607836
22141,0.071265363
22145,0.441277606
22149,0.087821615
22150,0.06922034
22153,0.034381465
22155,0.030143873
22156,0.370446551
22157,0.025735282
22158,0.289540251
22167,0.108542385
22169,0.045808791
22170,0.258726545
22171,0.172633558
22176,0.114746982
22179,0.080225161
22180,0.192665905
22185,0.127560036
22187,0.077448841
22189,0.186932591
22192,0.840661563
22196,0.081459514
22200,0.110249614
22202,0.023170304
22210,0.087343109
22217,0.025661141
22221,0.152634357
22222,0.041751853
22226,0.096374228
22227,0.104179142
22229,0.310802108
22232,0.052722301
22234,0.127209159
22236,0.043452332
22238,0.121183772
22245,0.025614071
22246,0.625998544
22251,0.018903251
22252,0.079090815
22254,0.036537303
22258,0.077093479
22264,0.135591861
22267,0.106085098
22270,0.083385661
22275,0.239845441
22277,0.25866882
22278,0.035592367
22280,0.016354747
22281,0.151633962
22282,0.18072549
22283,0.0504383
22285,0.164837151
22286,0.054972184
22287,0.102914985
22289,0.111416796
22293,0.112434121
22297,0.088450083
22303,0.205747096
22306,0.074151661
22309,0.040856836
22315,0.035214549
22316,0.026852557
22321,0.031124081
22334,0.125283946
22336,0.063603671
22341,0.037003166
22344,0.032265941
22355,0.139165527
22358,0.113835247
22360,0.050335807
22363,0.169768564
22367,0.146520768
22372,0.315472547
22376,0.172050877
22381,0.429493353
22389,0.09247112
22394,0.079411247
22396,0.04576585
22398,0.237305894
22399,0.017952177
22400,0.039105683
22404,0.271984776
22405,0.150447112
22406,0.21525738
22408,0.206758419
22415,0.069591615
22417,0.071642737
22419,0.156760035
22421,0.180134927
22424,0.149351526
22433,0.191040928
22435,0.180855892
22437,0.138623876
22440,0.025549879
22441,0.164448606
22442,0.305932737
22443,0.364052049
22444,0.85236213
22445,0.051987868
22451,0.014182507
22458,0.066216286
22459,0.09975016
22460,0.128694469
22462,0.066993377
22465,0.146822048
22466,0.148084401
22471,0.047411283
22473,0.040657589
22479,0.166958791
22484,0.088839568
22487,0.124572007
22488,0.014203884
22490,0.301431443
22491,0.169633481
22493,0.03944201
22494,0.190826327
22497,0.18954179
22498,0.014014652
22500,0.03228122
22501,0.169097422
22510,0.84095074
22527,0.047977318
22539,0.079775858
22543,0.057075544
22544,0.067187008
22545,0.48982702
22546,0.150617929
22551,0.117013854
22552,0.093030336
22556,0.0492123
22558,0.828468301
22560,0.033587991
22561,0.066064874
22564,0.148401366
22565,0.02746289
22570,0.188068719
22571,0.179222281
22572,0.137235319
22576,0.141802374
22582,0.08202977
22584,0.045782203
22589,0.084891163
22590,0.226703598
22594,0.291263339
22595,0.032005287
22601,0.018639176
22604,0.558766349
22608,0.165822359
22609,0.382906926
22611,0.225784394
22620,0.082373405
22621,0.082019435
22625,0.023102596
22629,0.080299786
22630,0.10059803
22634,0.036053055
22636,0.081805711
22637,0.110055231
22640,0.080403481
22641,0.8197582
22642,0.196627798
22645,0.102545554
22646,0.078027817
22647,0.078143045
22650,0.086653082
22651,0.084072639
22652,0.773546507
22653,0.071153108
22655,0.098157478
22656,0.143009312
22658,0.022525854
22661,0.080350907
22667,0.252002322
22671,0.042773389
22675,0.189998264
22677,0.105617089
22678,0.019456963
22683,0.067928158
22688,0.00981348
22691,0.062438173
22692,0.128479689
22705,0.067435806
22706,0.123623376
22707,0.091243683
22715,0.041930045
22716,0.359290655
22718,0.012407734
22719,0.130074779
22721,0.207388292
22728,0.885289281
22734,0.121676744
22735,0.162089899
22736,0.111386464
22746,0.052639574
22748,0.131952371
22751,0.313841516
22756,0.062824014
22760,0.027546379
22762,0.938150516
22764,0.185844521
22765,0.079998732
22767,0.122957155
22768,0.088901695
22770,0.194108124
22777,0.034612903
22782,0.064739722
22790,0.066289612
22791,0.083413885
22793,0.178504236
22794,0.044985263
22797,0.070944771
22799,0.035905775
22809,0.04243843
22812,0.288909072
22813,0.02752369
22815,0.137866016
22816,0.125504306
22817,0.07441093
22818,0.064789562
22822,0.077306078
22825,0.126262536
22831,0.077923567
22832,0.497784593
22834,0.047587601
22836,0.074640892
22843,0.16849225
22844,0.067128682
22847,0.09189898
22855,0.079912231
22857,0.022771035
22862,0.215794209
22863,0.063291964
22868,0.228444778
22871,0.110262602
22873,0.024995864
22875,0.051994708
22878,0.031503717
22885,0.067488092
22886,0.272267526
22890,0.239972742
22891,0.018642047
22898,0.088530192
22902,0.010993529
22903,0.276718101
22907,0.129560002
22915,0.075030108
22916,0.288859316
22918,0.251360201
22921,0.027158266
22923,0.036021053
22924,0.218124428
22932,0.149512217
22935,0.808073057
22936,0.031150458
22938,0.060628064
22939,0.094975068
22940,0.064289699
22944,0.091902898
22946,0.231284483
22952,0.037339565
22954,0.055192953
22958,0.22970488
22959,0.103113008
22976,0.078808537
22979,0.02752591
22983,0.02506938
22987,0.042745462
22988,0.068493386
22990,0.32320947
22991,0.033042414
22993,0.23897555
22994,0.061253639
23001,0.01205104
23003,0.023170149
23004,0.821156499
23005,0.017290479
23008,0.021934017
23011,0.062522299
23017,0.080992293
23018,0.163288058
23019,0.612796412
23023,0.067271474
23025,0.06251624
23027,0.261466241
23034,0.961047278
23036,0.066554667
23038,0.198402686
23041,0.077662377
23046,0.062764163
23047,0.382906926
23048,0.376728457
23055,0.075020759
23060,0.211090194
23067,0.100338674
23070,0.092573383
23075,0.019875617
23076,0.139863485
23077,0.162423571
23078,0.100005543
23080,0.193232256
23094,0.207881514
23095,0.034714121
23096,0.070029973
23099,0.152260842
23100,0.161625254
23101,0.248376605
23104,0.208666877
23107,0.153378664
23109,0.345169538
23113,0.208374841
23115,0.069340539
23116,0.095002568
23124,0.071483282
23134,0.138081961
23136,0.065258232
23137,0.307067835
23138,0.085362765
23142,0.037714989
23146,0.043595324
23147,0.109688415
23148,0.031150458
23151,0.048370922
23154,0.124874784
23156,0.059844009
23158,0.208998358
23160,0.02854744
23162,0.121794268
23166,0.024402187
23168,0.02484819
23171,0.070385812
23172,0.108290533
23177,0.182575673
23181,0.039695639
23182,0.121149173
23185,0.027334349
23186,0.096828214
23188,0.063028214
23191,0.023536747
23192,0.015071687
23203,0.193836426
23210,0.0759492
23212,0.653414585
23214,0.088363928
23215,0.287002649
23219,0.088460387
23221,0.160525444
23225,0.30387898
23226,0.177301338
23232,0.108567723
23233,0.238530968
23235,0.099873214
23244,0.080103326
23246,0.157827423
23257,0.056397167
23258,0.045925091
23263,0.185819138
23272,0.135110703
23273,0.12107198
23274,0.033160599
23275,0.032541988
23278,0.073662969
23281,0.090272412
23285,0.02550557
23287,0.184777102
23289,0.060616799
23295,0.178205154
23298,0.064743351
23300,0.070457599
23302,0.063876298
23305,0.047849886
23307,0.022754662
23310,0.038775388
23314,0.055281634
23316,0.553284052
23319,0.042999192
23334,0.281154905
23339,0.292962135
23346,0.109129879
23347,0.116867759
23348,0.31960616
23353,0.032579287
23357,0.149999034
23360,0.065707048
23362,0.166588123
23366,0.10845705
23372,0.857057797
23379,0.072518169
23380,0.024593337
23381,0.3042004
23387,0.077119952
23388,0.165182807
23394,0.360633119
23397,0.068653527
23399,0.045907954
23403,0.103384012
23407,0.290219656
23408,0.158985784
23409,0.023124407
23412,0.335641574
23413,0.041144863
23415,0.060464637
23416,0.066910634
23420,0.29605748
23433,0.078177467
23435,0.170806262
23441,0.098445944
23442,0.135465156
23447,0.323020234
23449,0.100737241
23455,0.092186921
23456,0.076118235
23457,0.033051427
23466,0.096210033
23468,0.144957753
23469,0.105996668
23470,0.055269152
23471,0.031526143
23472,0.091575739
23473,0.032842148
23477,0.094316936
23482,0.28097971
23483,0.094999316
23489,0.182108932
23491,0.325578631
23497,0.099466538
23499,0.110605571
23500,0.630935839
23505,0.155232916
23506,0.035731046
23507,0.05670936
23512,0.417043721
23515,0.084068357
23521,0.257721295
23523,0.115250049
23526,0.062184297
23528,0.087657135
23535,0.110996659
23536,0.131788157
23541,0.041969296
23543,0.015784138
23549,0.093904636
23550,0.197582959
23554,0.815123621
23555,0.058537613
23556,0.162793051
23558,0.119007343
23559,0.071684776
23564,0.229831404
23565,0.115737152
23566,0.04665444
23568,0.824533062
23576,0.7174893
23579,0.021550888
23582,0.139229907
23584,0.041146527
23586,0.040787724
23587,0.061460032
23590,0.034859872
23591,0.187922616
23598,0.220734525
23599,0.201891221
23601,0.091520882
23606,0.217739424
23607,0.099822534
23608,0.055284484
23609,0.038693239
23612,0.136321626
23613,0.080059893
23614,0.308003373
23620,0.045875316
23621,0.103451554
23622,0.109126133
23624,0.160911847
23626,0.04406367
23630,0.104116369
23637,0.699958487
23638,0.022749394
23642,0.037903677
23647,0.056364546
23655,0.342876002
23658,0.035990584
23659,0.12109541
23660,0.880124478
23665,0.048841182
23669,0.137537321
23670,0.052689879
23674,0.096861205
23680,0.170461385
23683,0.191261922
23687,0.726141968
23689,0.1385613
23691,0.146382207
23693,0.043884297
23697,0.033164549
23698,0.031628537
23702,0.123862482
23704,0.178594832
23713,0.021133611
23714,0.060259949
23715,0.089816306
23717,0.034733156
23718,0.103631736
23720,0.027068007
23721,0.243811087
23734,0.066362908
23737,0.090776704
23746,0.089613991
23748,0.028880859
23750,0.038294523
23751,0.105623064
23753,0.025498022
23757,0.158993913
23758,0.026764904
23759,0.128264352
23764,0.026219756
23768,0.08807084
23771,0.054869537
23772,0.044479765
23775,0.045090483
23777,0.207024626
23778,0.118185229
23780,0.010896731
23781,0.111251381
23782,0.058082487
23787,0.18316078
23790,0.035641786
23792,0.120885043
23797,0.05220045
23799,0.097126879
23800,0.206696523
23801,0.28043532
23802,0.336247296
23803,0.018666146
23805,0.058580361
23807,0.044064494
23809,0.048952108
23810,0.069603002
23813,0.085177338
23814,0.175203703
23815,0.086608536
23817,0.141458548
23820,0.085235055
23823,0.679293958
23824,0.102166061
23825,0.080405647
23827,0.071640309
23830,0.062084193
23831,0.092199607
23832,0.032870635
23835,0.050212714
23836,0.760113173
23838,0.09834631
23839,0.026236322
23843,0.059845673
23844,0.048162782
23853,0.07127481
23854,0.041170024
23864,0.017013701
23866,0.100618654
23869,0.141068748
23871,0.033404584
23872,0.221294116
23873,0.025142985
23874,0.366978569
23877,0.017556463
23878,0.205701406
23883,0.09371893
23889,0.032567786
23890,0.239677372
23893,0.026433114
23894,0.077525703
23895,0.265109594
23899,0.034892196
23903,0.877665033
23908,0.016748729
23910,0.035121191
23911,0.066606635
23913,0.119063751
23915,0.068492102
23917,0.036708968
23922,0.108999084
23924,0.202411868
23925,0.116553535
23926,0.057904896
23931,0.041054239
23933,0.230829866
23938,0.255804536
23944,0.058003759
23945,0.211003129
23946,0.049635818
23947,0.232131904
23953,0.027132663
23954,0.051805547
23961,0.063835012
23963,0.007609222
23966,0.194483906
23969,0.120929208
23972,0.079806478
23973,0.215988405
23976,0.012111991
23978,0.414218769
23979,0.057606052
23985,0.1311118
23988,0.044824052
23993,0.829131974
23997,0.024878081
24000,0.067315406
24002,0.076078865
24013,0.161889768
24030,0.037741049
24031,0.059147378
24039,0.032837855
24041,0.064484568
24044,0.697058442
24047,0.088058087
24052,0.047455189
24053,0.039382794
24055,0.071026028
24057,0.083444071
24058,0.069494074
24061,0.13154046
24062,0.339865972
24064,0.035668816
24067,0.083619582
24071,0.010800935
24075,0.331574257
24076,0.082615744
24079,0.030793834
24081,0.092087911
24082,0.019094199
24083,0.029758825
24084,0.096390556
24085,0.193514106
24086,0.051278753
24088,0.221629661
24089,0.243470212
24090,0.013397194
24093,0.214393651
24094,0.016736843
24095,0.120345403
24097,0.086942139
24100,0.24491047
24101,0.22896177
24103,0.132163403
24104,0.008293542
24105,0.208945277
24109,0.740409403
24115,0.139521941
24116,0.106480731
24119,0.132166448
24123,0.074705957
24124,0.051645862
24125,0.054080908
24126,0.049030687
24127,0.02646464
24130,0.045226012
24133,0.812313777
24134,0.015922108
24139,0.039499011
24144,0.056960571
24146,0.064574035
24148,0.065279814
24149,0.156895424
24153,0.098992494
24154,0.055648731
24157,0.022926991
24159,0.04704638
24160,0.841302971
24161,0.160720637
24162,0.016355775
24163,0.029960835
24166,0.084733162
24168,0.046619587
24173,0.088243785
24177,0.087367694
24178,0.119175266
24181,0.839583788
24184,0.069025148
24189,0.026708261
24194,0.846706174
24195,0.128995176
24196,0.137336478
24197,0.08731216
24198,0.056435337
24200,0.040065941
24201,0.033907273
24202,0.258484524
24205,0.025538027
24206,0.180083457
24212,0.306799103
24213,0.097864104
24215,0.016656882
24216,0.027341425
24217,0.142152549
24221,0.072351329
24222,0.345406165
24227,0.136744335
24230,0.042158701
24231,0.051695556
24233,0.028340689
24234,0.055911847
24236,0.050663652
24238,0.10459292
24244,0.065810763
24246,0.096286172
24252,0.019221071
24253,0.033134096
24255,0.129026107
24260,0.05587387
24268,0.026354684
24269,0.650406362
24274,0.049472163
24276,0.286251898
24277,0.057512276
24279,0.07433569
24282,0.294834036
24283,0.206171548
24286,0.030570658
24287,0.059293033
24291,0.071474032
24292,0.069712325
24307,0.082795115
24311,0.084773389
24316,0.053492619
24319,0.058953414
24326,0.074850099
24327,0.616667992
24329,0.079873445
24333,0.079048107
24341,0.087489364
24342,0.178216923
24343,0.535482095
24346,0.214163844
24347,0.029379691
24354,0.095031129
24356,0.051599718
24364,0.044541888
24370,0.132863632
24371,0.055089252
24373,0.015943418
24375,0.053580322
24377,0.049639237
24379,0.046160557
24380,0.245971657
24382,0.050059419
24383,0.067041648
24384,0.038855423
24385,0.08152271
24386,0.034581955
24387,0.102524707
24389,0.115887175
24392,0.050901168
24396,0.059141745
24397,0.126562613
24402,0.124969803
24403,0.035918257
24404,0.015695798
24405,0.12355672
24406,0.218501877
24410,0.022109534
24412,0.083535278
24420,0.116519954
24431,0.062784924
24435,0.074105179
24438,0.15001418
24439,0.030986802
24443,0.063898156
24448,0.232523738
24449,0.062363822
24452,0.080241235
24453,0.050970308
24454,0.035036183
24457,0.059064306
24458,0.138159285
24463,0.856766535
24464,0.307180128
24465,0.180940354
24466,0.053176063
24473,0.012520617
24479,0.017963228
24480,0.071867623
24487,0.356410758
24491,0.22221172
24494,0.183132558
24497,0.055414578
24498,0.837215324
24502,0.170186592
24503,0.059518475
24507,0.222288925
24516,0.144587951
24520,0.13122043
24524,0.114978647
24525,0.043357999
24526,0.809206351
24527,0.152260842
24528,0.039277165
24529,0.031488949
24532,0.068041263
24535,0.064570843
24539,0.045234912
24544,0.066129923
24547,0.016116472
24550,0.077024322
24554,0.028499488
24559,0.242989397
24563,0.011321867
24566,0.073801236
24571,0.20184166
24573,0.039527139
24576,0.10660195
24577,0.91188414
24580,0.222104887
24581,0.416283642
24584,0.955344931
24585,0.413266692
24587,0.066525327
24590,0.030362898
24594,0.113403542
24595,0.264828571
24597,0.038753105
24598,0.084586285
24602,0.043773125
24604,0.021448911
24606,0.123676507
24607,0.0686964
24613,0.045971546
24618,0.095630471
24627,0.021412332
24646,0.213016497
24647,0.059646971
24648,0.042131456
24649,0.165788638
24650,0.103478082
24653,0.061442284
24654,0.057376288
24655,0.249308231
24659,0.119068909
24661,0.127258711
24667,0.296176008
24668,0.071170034
24671,0.055521269
24672,0.157476769
24673,0.162767647
24674,0.111870261
24675,0.011969248
24676,0.308373634
24677,0.202070498
24685,0.024580726
24688,0.756919207
24691,0.174861288
24692,0.247113707
24693,0.065053295
24698,0.052272332
24700,0.103958849
24707,0.214848084
24709,0.030900328
24712,0.098593822
24713,0.222335641
24714,0.120014396
24719,0.403816134
24720,0.072079842
24733,0.364080806
24735,0.216522969
24740,0.117479595
24741,0.116049943
24742,0.788609713
24743,0.185873265
24744,0.03186603
24746,0.0397059
24748,0.048944757
24750,0.028864922
24752,0.101024508
24753,0.052187278
24760,0.151056757
24761,0.052535431
24764,0.040693428
24769,0.119604115
24772,0.128022537
24773,0.106490157
24774,0.229516256
24778,0.2256046
24789,0.070911629
24791,0.030521967
24793,0.153071089
24796,0.022516274
24798,0.034044689
24800,0.83101596
24802,0.036366599
24805,0.091246776
24807,0.093296656
24808,0.270409296
24811,0.037393275
24813,0.007571836
24815,0.036185107
24818,0.016718516
24819,0.011955535
24821,0.030124283
24825,0.117343212
24826,0.098701293
24829,0.063655537
24830,0.095242
24832,0.057369663
24836,0.131730556
24837,0.2071071
24838,0.170305271
24839,0.032411829
24843,0.174047443
24845,0.039596453
24847,0.148103106
24848,0.1756684
24849,0.044148592
24852,0.162560669
24855,0.079751998
24863,0.024713405
24867,0.08240811
24871,0.157788285
24875,0.070457599
24879,0.017389844
24883,0.384346841
24894,0.060944122
24896,0.191074892
24898,0.101251442
24903,0.099418381
24909,0.039490486
24910,0.052849027
24914,0.055920439
24916,0.821367786
24917,0.148170148
24921,0.065770961
24922,0.037438661
24923,0.063049115
24924,0.076856163
24925,0.08883582
24927,0.025129438
24928,0.164186847
24931,0.114229491
24935,0.099796573
24937,0.016279138
24939,0.137692285
24940,0.042088976
24943,0.744601713
24949,0.026301928
