content_id,target_bin,target_bin,target_bin,target_bin
20321,0.092087057,0.097873998,0.105229878,0.098396978
20322,0.026033309,0.026487958,0.033439263,0.02865351
20324,0.186707489,0.206910463,0.189863407,0.194493786
20326,0.123670927,0.127840118,0.118214076,0.123241707
20329,0.116827186,0.087526364,0.119290867,0.107881473
20332,0.333975653,0.36333988,0.337364654,0.344893395
20334,0.223875677,0.227843279,0.265149884,0.23895628
20335,0.156917543,0.123108355,0.160665214,0.146897037
20338,0.080802579,0.089089005,0.066157379,0.078682988
20343,0.163656679,0.183552083,0.173604842,0.173604534
20353,0.357244056,0.336612766,0.325086284,0.339647702
20356,0.054123013,0.055986982,0.055283841,0.055131279
20357,0.093455054,0.12058045,0.096454873,0.103496792
20358,0.135465006,0.139216288,0.162522208,0.145734501
20361,0.043684401,0.043557274,0.044551136,0.043930937
20362,0.885898791,0.873341315,0.895072043,0.884770716
20365,0.11027651,0.091306707,0.130215057,0.110599425
20366,0.37665631,0.371773551,0.362113724,0.370181195
20372,0.305204573,0.306237946,0.334119143,0.315187221
20373,0.801926673,0.811237333,0.776402422,0.796522143
20374,0.026146169,0.019176342,0.034307592,0.026543368
20377,0.037101007,0.030160613,0.028790244,0.032017288
20378,0.396843193,0.417442389,0.40004137,0.40477565
20384,0.878628529,0.871953241,0.862074006,0.870885259
20386,0.078740723,0.08011532,0.087993133,0.082283058
20387,0.054146212,0.039047344,0.039966112,0.044386556
20398,0.046188221,0.059491425,0.065542334,0.057073993
20402,0.058216352,0.066597713,0.070517232,0.065110432
20403,0.871203629,0.87128718,0.862754199,0.868415003
20407,0.076965644,0.093759224,0.083524416,0.084749761
20410,0.063372158,0.04855521,0.052150686,0.054692685
20411,0.025215563,0.029471241,0.031250891,0.028645898
20412,0.18532807,0.188763332,0.190259457,0.188116953
20415,0.310400412,0.319521801,0.318160495,0.316027569
20417,0.046292538,0.061175451,0.041065488,0.049511159
20419,0.054926013,0.052531851,0.061116694,0.056191519
20421,0.034011747,0.027625632,0.040782809,0.034140063
20422,0.054998136,0.054220665,0.073761144,0.060993315
20423,0.141564507,0.136252384,0.109967483,0.129261458
20425,0.053453102,0.056773451,0.052415775,0.054214109
20429,0.073320419,0.073338176,0.077081554,0.074580049
20431,0.035563514,0.044831949,0.034225089,0.038206851
20439,0.235095325,0.235026003,0.236161704,0.235427677
20445,0.102705945,0.079474584,0.08280659,0.08832904
20446,0.032902494,0.039918996,0.023700199,0.032173896
20447,0.210148372,0.210990793,0.16563992,0.195593028
20448,0.187823381,0.189222153,0.154591251,0.177212262
20450,0.053539216,0.067732329,0.066472966,0.062581504
20453,0.025055326,0.022217562,0.026251895,0.024508261
20455,0.057219666,0.055120357,0.05159688,0.054645635
20460,0.061691354,0.051390867,0.051940397,0.055007539
20462,0.067140257,0.07871863,0.066930191,0.070929693
20465,0.01325704,0.017800999,0.015606582,0.015554874
20472,0.824943043,0.800969347,0.809511505,0.811807965
20477,0.065235389,0.052449271,0.062429826,0.060038162
20478,0.279809528,0.285133256,0.226244025,0.263728937
20481,0.713993217,0.703546158,0.733573495,0.717037623
20484,0.911284002,0.883027727,0.903517885,0.899276538
20491,0.062532104,0.06542709,0.077765186,0.068574793
20492,0.086234621,0.109803235,0.105562703,0.10053352
20493,0.044522037,0.052548705,0.034281732,0.043784158
20495,0.205268622,0.204063708,0.199365281,0.202899204
20496,0.059856401,0.054992968,0.053572526,0.056140631
20497,0.069800192,0.069259443,0.061841804,0.066967146
20501,0.028477657,0.034387748,0.043221213,0.035362206
20502,0.059091187,0.055488664,0.035799274,0.050126375
20508,0.162473704,0.166334162,0.151264544,0.160024137
20516,0.213273278,0.224973951,0.228002516,0.222083248
20518,0.075126539,0.070376353,0.063739694,0.069747529
20519,0.359483297,0.385486838,0.377938131,0.374302756
20520,0.075497171,0.10960051,0.082932716,0.089343466
20527,0.070131886,0.097084475,0.092094235,0.086436866
20532,0.103688541,0.098488222,0.093877116,0.098684626
20536,0.058635297,0.053135719,0.055867584,0.055879533
20538,0.125672918,0.158562582,0.139056367,0.141097289
20543,0.016996406,0.010507629,0.014908022,0.014137352
20544,0.380855537,0.373375737,0.359664785,0.371298687
20558,0.03929124,0.044456516,0.042104501,0.041950752
20560,0.061682539,0.055202635,0.059133072,0.058672748
20562,0.020834311,0.026698676,0.023569746,0.023700911
20566,0.062851551,0.063791443,0.071385737,0.066009577
20569,0.07775959,0.069241368,0.088930864,0.078643941
20571,0.190764457,0.197309006,0.205306204,0.197793222
20574,0.175520811,0.12442679,0.153984429,0.151310677
20576,0.070568761,0.065408922,0.069820696,0.06859946
20577,0.032193363,0.045965463,0.042188408,0.040115745
20584,0.158881244,0.16823336,0.15892757,0.162014058
20589,0.11468622,0.100060645,0.115028303,0.109925056
20591,0.886013401,0.902496045,0.919242687,0.902584044
20592,0.081005658,0.074032709,0.060840457,0.071959608
20598,0.060727856,0.051530693,0.056453075,0.056237208
20600,0.114899322,0.113821961,0.107414927,0.112045403
20601,0.023236741,0.023111321,0.03448178,0.026943281
20605,0.116038866,0.13925132,0.138812444,0.131367543
20613,0.023308094,0.019568661,0.020128945,0.0210019
20615,0.094911293,0.097073631,0.105498041,0.099160988
20616,0.056785165,0.058855376,0.064405064,0.060015202
20623,0.027162582,0.032110214,0.030126236,0.029799677
20624,0.01090898,0.01050727,0.005896045,0.009104098
20627,0.248537361,0.244220788,0.214911046,0.235889731
20629,0.110009192,0.107641904,0.115376853,0.111009316
20634,0.08064327,0.062180499,0.083769845,0.075531205
20635,0.092236375,0.114211361,0.093364809,0.099937515
20642,0.164665275,0.150972747,0.177490218,0.16437608
20644,0.200988753,0.215756011,0.198455736,0.205066833
20646,0.247588458,0.241158381,0.207835386,0.232194075
20651,0.846885456,0.825027303,0.860928191,0.844280317
20658,0.294644466,0.294980047,0.292262582,0.293962365
20659,0.031132676,0.034021421,0.031921437,0.032358511
20662,0.12719665,0.139979718,0.14765217,0.138276179
20663,0.164103219,0.179250111,0.184983729,0.176112353
20665,0.217317468,0.199482942,0.189481561,0.20209399
20666,0.121875575,0.11424293,0.134986368,0.123701624
20667,0.12785687,0.104821298,0.111757927,0.114812032
20669,0.092993375,0.112735913,0.084418066,0.096715785
20674,0.052696678,0.047680549,0.044953908,0.048443712
20676,0.161403089,0.166159884,0.146093272,0.157885415
20677,0.074169776,0.07175317,0.053322831,0.066415259
20686,0.926008854,0.921046772,0.936348589,0.927801405
20693,0.331633517,0.32567184,0.304762895,0.320689417
20694,0.05440554,0.053990385,0.048538181,0.052311369
20699,0.024863137,0.026633058,0.032095535,0.02786391
20704,0.025383683,0.033778421,0.025674555,0.028278886
20705,0.063231284,0.068551393,0.060074886,0.063952521
20706,0.103016334,0.100577031,0.096934095,0.10017582
20712,0.166737786,0.149229609,0.178782333,0.164916576
20713,0.070702588,0.080046705,0.058040299,0.069596531
20714,0.090219537,0.10506297,0.110693188,0.101991898
20715,0.093097579,0.102059238,0.114267312,0.103141376
20718,0.028956294,0.025970481,0.024134615,0.026353797
20721,0.053728113,0.034158032,0.055673259,0.047853135
20723,0.083416287,0.062330062,0.060742404,0.068829585
20727,0.104514664,0.103181544,0.113238524,0.106978244
20729,0.023546018,0.017596418,0.013701507,0.018281314
20730,0.184890902,0.196724656,0.193084124,0.191566561
20731,0.247885443,0.233556516,0.264480905,0.248640955
20737,0.091091469,0.095479671,0.09278125,0.093117463
20740,0.341789869,0.328784198,0.340537398,0.337037155
20744,0.071609353,0.087440315,0.070972967,0.076674212
20746,0.085042525,0.074581759,0.084835716,0.081486666
20750,0.10580088,0.117078907,0.094534026,0.105804604
20751,0.238315136,0.234613129,0.235205436,0.236044567
20752,0.039799543,0.047848837,0.039320543,0.042322975
20754,0.129549641,0.138141479,0.125954813,0.131215311
20755,0.195654352,0.168732937,0.189886371,0.184757887
20759,0.109202186,0.101156471,0.108304635,0.106221097
20760,0.168604906,0.161236869,0.156135869,0.161992548
20766,0.068709161,0.061847189,0.082296481,0.070950944
20770,0.873529178,0.853797895,0.885604704,0.870977259
20774,0.063125124,0.066606239,0.049407673,0.059713012
20776,0.757012185,0.752004492,0.756925169,0.755313949
20777,0.331832603,0.285439855,0.279392478,0.298888312
20782,0.092413133,0.09024693,0.096838305,0.093166123
20784,0.125519994,0.120662736,0.095301784,0.113828171
20786,0.034515265,0.046500233,0.042536045,0.041183848
20787,0.296991008,0.318073884,0.291229136,0.302098009
20789,0.015398543,0.014570743,0.017855066,0.015941451
20793,0.012439738,0.009672715,0.02151788,0.014543445
20797,0.078601188,0.075025138,0.068688992,0.074105106
20804,0.016085045,0.016654381,0.013281845,0.015340424
20805,0.072695161,0.058494278,0.061746908,0.064312116
20807,0.08364896,0.082347642,0.071682754,0.079226452
20809,0.104595798,0.103546088,0.095498665,0.101213517
20813,0.069109788,0.070021473,0.063556125,0.067562462
20816,0.082104417,0.055534807,0.071483538,0.069707587
20819,0.149250649,0.156140052,0.16640731,0.157266004
20824,0.056559608,0.049465983,0.052383961,0.052803184
20826,0.233299987,0.227471102,0.230408775,0.230393288
20831,0.054906562,0.052117398,0.051828186,0.052950715
20838,0.090982694,0.086603256,0.087437832,0.088341261
20839,0.282616901,0.263041297,0.249979694,0.265212631
20844,0.347252103,0.366038768,0.373653172,0.362314681
20847,0.042789088,0.049172336,0.05340981,0.048457078
20851,0.04400001,0.037684586,0.044568199,0.042084265
20852,0.115257497,0.107540027,0.128752619,0.117183381
20854,0.053762699,0.049767513,0.034742188,0.0460908
20855,0.013667401,0.03089602,0.016914125,0.020492515
20862,0.049417122,0.047910047,0.048631184,0.048652784
20869,0.036293085,0.058374438,0.061827788,0.052165104
20871,0.170029564,0.15356777,0.181907602,0.168501645
20874,0.046841924,0.045273802,0.032826339,0.041647355
20882,0.923717251,0.932429673,0.931138379,0.929095101
20884,0.044691224,0.043772036,0.037088491,0.041850584
20890,0.012136729,0.019452893,0.013509417,0.015033013
20894,0.209714573,0.197993663,0.206861549,0.204856595
20905,0.091430358,0.057639101,0.094693928,0.081254462
20906,0.075240761,0.068191302,0.085128022,0.076186695
20909,0.051331887,0.052307939,0.050823248,0.051487691
20910,0.112433064,0.132334347,0.116737591,0.120501667
20913,0.097989138,0.0919897,0.083144707,0.091041182
20916,0.139557905,0.132756137,0.116051209,0.129455084
20918,0.310521213,0.342837865,0.337047014,0.330135364
20919,0.025547774,0.026768537,0.021545128,0.02462048
20924,0.108704609,0.110392297,0.092513515,0.103870141
20926,0.028099324,0.024889758,0.034427916,0.029138999
20928,0.125350404,0.114701843,0.113110763,0.117721003
20933,0.078305358,0.073813842,0.078737584,0.076952261
20938,0.124870338,0.12637418,0.124135855,0.125126791
20945,0.045806613,0.035874683,0.03161489,0.037765395
20946,0.068596181,0.077066157,0.06519168,0.070284673
20948,0.21620666,0.244549861,0.233041796,0.231266106
20954,0.094161833,0.105030939,0.07470655,0.091299774
20958,0.185042812,0.15740532,0.168717807,0.170388646
20959,0.048733623,0.02131241,0.038888949,0.036311661
20960,0.075606183,0.070158545,0.061978667,0.069247799
20961,0.098538674,0.107209493,0.094376992,0.10004172
20967,0.136230578,0.119612116,0.141203115,0.132348603
20968,0.211976355,0.214336102,0.219742264,0.215351574
20970,0.14890841,0.121300425,0.15867575,0.142961529
20976,0.122006216,0.113251081,0.13191979,0.122392362
20979,0.07333741,0.062279462,0.078400305,0.071339059
20984,0.028796916,0.044503623,0.027911582,0.033737374
20988,0.126997232,0.113060718,0.144936936,0.128331629
20989,0.198116634,0.211741601,0.152363002,0.187407079
20995,0.06714069,0.075011328,0.071497275,0.071216431
21000,0.016369102,0.021110005,0.020729547,0.019402885
21002,0.068424994,0.066272635,0.043759639,0.059485756
21004,0.062535078,0.058751794,0.068480141,0.063255671
21006,0.295039735,0.25240794,0.302176644,0.283208106
21015,0.110833804,0.101634524,0.112142736,0.108203688
21016,0.063614817,0.071780184,0.062850645,0.066081882
21021,0.32347975,0.33570784,0.325658455,0.328282015
21027,0.163772984,0.145012975,0.166923079,0.15856968
21038,0.032190575,0.034933687,0.033843367,0.033655876
21042,0.201246136,0.185104438,0.171435617,0.18592873
21049,0.060300181,0.047397382,0.053237656,0.053645073
21051,0.297923872,0.326519833,0.298595928,0.307679878
21053,0.145818736,0.138014456,0.127970515,0.137267903
21054,0.023315833,0.021682433,0.023352633,0.022783633
21055,0.05692206,0.040753426,0.043549704,0.047075063
21059,0.206723138,0.258936718,0.209107303,0.224922387
21062,0.05983328,0.041311279,0.068488389,0.056544316
21070,0.261605206,0.277496026,0.311867177,0.283656136
21074,0.030558873,0.024556539,0.024536596,0.026550669
21077,0.148558043,0.145268225,0.167244391,0.15369022
21080,0.034951074,0.040481653,0.020341513,0.031924747
21081,0.148954233,0.168664276,0.168615424,0.162077977
21086,0.01349762,0.020422869,0.017051288,0.016990592
21088,0.07055068,0.06149769,0.092480025,0.074842798
21096,0.068777144,0.06311987,0.057259101,0.063052039
21098,0.186866061,0.194590239,0.171052001,0.184169434
21099,0.177430088,0.150347757,0.167326942,0.165034929
21103,0.304319464,0.277877986,0.283938845,0.288712098
21108,0.107917513,0.093653451,0.111151338,0.104240767
21113,0.031039313,0.032121734,0.035334211,0.032831753
21118,0.043495852,0.047302279,0.023480854,0.038092995
21119,0.067241065,0.054859509,0.072699812,0.064933462
21120,0.072730173,0.08822467,0.084679194,0.081878013
21123,0.076074908,0.059161215,0.069449884,0.068228669
21124,0.031265839,0.033223562,0.031751716,0.032080372
21126,0.059259684,0.051769524,0.054911293,0.0553135
21132,0.072419571,0.069549261,0.059887449,0.067285427
21134,0.064954695,0.066101777,0.060826225,0.063960899
21136,0.282421408,0.287738973,0.287156649,0.285772343
21137,0.017996421,0.020324835,0.030656832,0.022992696
21138,0.074549148,0.068250963,0.05331016,0.06537009
21142,0.926526848,0.913701281,0.911319775,0.917182635
21146,0.09661836,0.084853897,0.074082879,0.085185045
21155,0.126276558,0.098113392,0.113902814,0.112764255
21156,0.19495222,0.190768783,0.193840458,0.193187154
21157,0.3161752,0.316259182,0.36867675,0.333703711
21159,0.042339086,0.026358067,0.050049846,0.039582333
21173,0.142878724,0.147767742,0.123799399,0.138148622
21181,0.114786913,0.143503722,0.13265621,0.130315615
21183,0.217391535,0.214571642,0.206653716,0.212872298
21186,0.098588413,0.125364516,0.092682413,0.105545114
21190,0.050269548,0.065051983,0.045431292,0.053584274
21191,0.833118212,0.846741063,0.857438699,0.845765991
21193,0.01223561,0.01587646,0.0130455,0.01371919
21197,0.057444753,0.048114793,0.056640325,0.054066624
21206,0.061914727,0.058236285,0.064750727,0.061633913
21209,0.09399221,0.087241848,0.112960249,0.098064769
21212,0.040541415,0.035779921,0.059208429,0.045176589
21224,0.097282978,0.10566713,0.09257827,0.098509459
21228,0.043151224,0.055461247,0.040054902,0.046222458
21233,0.016163275,0.022439289,0.020119958,0.019574174
21235,0.929934417,0.940117958,0.904617396,0.924889924
21236,0.19808629,0.191922492,0.184543763,0.191517515
21238,0.040644332,0.031487724,0.038203509,0.036778522
21244,0.025323408,0.020772203,0.022221317,0.022772309
21246,0.956355284,0.93625321,0.957702021,0.950103505
21249,0.04999748,0.056131505,0.032542053,0.04622368
21251,0.37302705,0.388141566,0.359896162,0.373688259
21254,0.125839066,0.143478317,0.118451909,0.129256431
21255,0.058807163,0.074552511,0.065318442,0.066226039
21256,0.016442251,0.015704597,0.010736685,0.014294511
21258,0.174756851,0.140806202,0.153168132,0.156243728
21259,0.17413087,0.166568333,0.205147539,0.181948914
21262,0.066330678,0.063741371,0.07910931,0.06972712
21264,0.138885284,0.141857372,0.1558588,0.145533819
21268,0.167829451,0.146160977,0.164734859,0.159575096
21269,0.243171444,0.250560932,0.236476338,0.243402904
21270,0.043992963,0.03156375,0.034584364,0.036713692
21271,0.039674456,0.032720951,0.047767112,0.040054173
21272,0.022594533,0.020863967,0.035434386,0.026297629
21278,0.043430869,0.046267275,0.042739071,0.044145739
21288,0.030516938,0.046488654,0.044387104,0.040464232
21298,0.116016154,0.127441368,0.102819757,0.11542576
21299,0.025891134,0.027802599,0.026592191,0.026761974
21300,0.947550252,0.941767289,0.932970176,0.940762573
21303,0.072482669,0.069945642,0.07859981,0.07367604
21304,0.139379632,0.159402824,0.16709734,0.155293265
21311,0.16002364,0.184165865,0.164557456,0.16958232
21312,0.230672769,0.22400162,0.2156335,0.223435963
21315,0.097919566,0.074464249,0.098854796,0.09041287
21326,0.015440589,0.018068124,0.019533404,0.017680705
21329,0.1282354,0.128339988,0.105560923,0.120712104
21331,0.034064382,0.043188523,0.028614252,0.035289052
21344,0.048361503,0.069894565,0.061462143,0.05990607
21352,0.047631348,0.059190192,0.042887557,0.049903033
21357,0.054228513,0.05771363,0.061113581,0.057685241
21365,0.093789927,0.0843403,0.101957913,0.093362713
21368,0.236060385,0.246031622,0.217370951,0.23315432
21369,0.030185988,0.052787946,0.061023119,0.047999018
21370,0.135143659,0.178968789,0.145924988,0.153345812
21372,0.123995393,0.129552275,0.133225737,0.128924468
21376,0.125584171,0.11927449,0.122869224,0.122575962
21380,0.534998806,0.543243175,0.551481259,0.54324108
21388,0.088196719,0.087556834,0.078926524,0.084893359
21394,0.823930757,0.833302343,0.802094408,0.819775836
21395,0.059154434,0.054663472,0.051483391,0.055100432
21396,0.075006597,0.058803882,0.051854148,0.061888209
21403,0.164455856,0.161649076,0.171194182,0.165766371
21406,0.886039008,0.85576368,0.869582787,0.870461825
21410,0.148974647,0.153705074,0.130497101,0.144392274
21418,0.133404812,0.127900379,0.130710972,0.130672054
21426,0.030844682,0.029907109,0.025551666,0.028767819
21429,0.026798303,0.024707972,0.01933338,0.023613218
21437,0.070492112,0.072341164,0.063988867,0.068940714
21443,0.082845908,0.08371551,0.091900774,0.086154064
21452,0.065792946,0.063113672,0.083857014,0.07092121
21457,0.869190389,0.872536675,0.88167826,0.874468441
21458,0.3241389,0.305124793,0.313691497,0.314318397
21463,0.048291772,0.059331719,0.056200737,0.054608076
21464,0.864445862,0.884488205,0.891235816,0.880056628
21470,0.83848212,0.84891308,0.856711193,0.848035464
21474,0.202064134,0.20049805,0.201747469,0.201436551
21478,0.052493923,0.073852005,0.067292252,0.06454606
21480,0.09380288,0.104226863,0.085170774,0.094400172
21482,0.869046251,0.868556156,0.902424325,0.880008911
21485,0.064889997,0.065433548,0.071859256,0.067394267
21488,0.052870861,0.060798035,0.06844409,0.060704329
21489,0.104790425,0.093966484,0.098258581,0.099005163
21490,0.963649473,0.955312142,0.955028406,0.957996673
21498,0.213583021,0.228401791,0.218052418,0.22001241
21505,0.266082828,0.284819537,0.285598258,0.278833541
21509,0.277148204,0.255445721,0.262826772,0.265140232
21510,0.133721147,0.126356416,0.125899467,0.12865901
21511,0.262136227,0.253621882,0.266330019,0.260696043
21512,0.186506144,0.184745437,0.182479263,0.184576948
21518,0.853348329,0.83905009,0.863713465,0.852037295
21519,0.070399933,0.081239197,0.079644293,0.077094475
21520,0.048822264,0.037924441,0.035951225,0.04089931
21524,0.10008547,0.105750277,0.108676412,0.104837386
21527,0.107775509,0.105451904,0.108092525,0.107106646
21528,0.112956976,0.1214092,0.107918645,0.11409494
21534,0.035616067,0.038741096,0.027600821,0.033985995
21539,0.130398843,0.108949566,0.114799249,0.118049219
21541,0.043872864,0.037142649,0.032459713,0.037825076
21542,0.197769894,0.220839902,0.216148808,0.211586201
21544,0.119813313,0.097532484,0.129112008,0.115485935
21548,0.138448622,0.15137251,0.163523118,0.15111475
21549,0.116335442,0.095599435,0.140621495,0.117518791
21552,0.154215374,0.16230638,0.130813614,0.149111789
21553,0.346687233,0.354441873,0.358287545,0.353138884
21559,0.03610243,0.044178015,0.027174878,0.035818441
21562,0.028477675,0.027359098,0.032049258,0.029295344
21565,0.042344861,0.0410323,0.064492588,0.049289916
21566,0.109921782,0.114521106,0.126646992,0.11702996
21567,0.045219042,0.044701082,0.036333055,0.042084393
21570,0.090622344,0.105444148,0.097288552,0.097785014
21574,0.251604905,0.271633487,0.28317901,0.268805801
21575,0.136753007,0.151483301,0.137891678,0.142042662
21576,0.106853678,0.102562733,0.107657928,0.105691446
21579,0.239054148,0.246423391,0.23356157,0.239679703
21581,0.274582226,0.306585762,0.298585616,0.293251201
21585,0.022904991,0.02773556,0.025603083,0.025414545
21589,0.14182798,0.130701701,0.123430235,0.131986639
21591,0.042266261,0.03703406,0.041376165,0.040225495
21593,0.02393484,0.021261769,0.021134109,0.022110239
21596,0.019975649,0.030532865,0.024530648,0.025013054
21598,0.031852738,0.041789565,0.041922695,0.038521666
21601,0.902967801,0.887810893,0.887721127,0.892833274
21602,0.268299541,0.289929037,0.321644228,0.293290935
21603,0.144626683,0.14407563,0.123366176,0.137356163
21605,0.145434719,0.112471345,0.14498834,0.134298135
21607,0.186846144,0.194460512,0.211775861,0.197694172
21608,0.035654036,0.036986046,0.030094848,0.034244977
21613,0.115105592,0.091124647,0.096244579,0.100824939
21623,0.113986737,0.118711426,0.139161516,0.123953226
21624,0.152032717,0.140425745,0.185602903,0.159353789
21625,0.120524149,0.105974592,0.093990297,0.106829679
21628,0.196500729,0.235311273,0.215608502,0.215806834
21630,0.047598025,0.045072781,0.036574597,0.043081801
21632,0.221377385,0.233752664,0.216499231,0.223876427
21633,0.090217611,0.082770121,0.077875292,0.083621008
21634,0.067334377,0.060723395,0.078999912,0.069019228
21636,0.101841725,0.081672601,0.09557251,0.093028945
21639,0.108379672,0.113329862,0.138955865,0.1202218
21644,0.02790018,0.036325798,0.015441168,0.026555716
21651,0.26137421,0.303006904,0.307864775,0.29074863
21660,0.139379632,0.159402824,0.16709734,0.155293265
21661,0.014213483,0.016061682,0.01699566,0.015756942
21662,0.453687331,0.472607422,0.445543054,0.457279269
21664,0.28605008,0.292114009,0.296788503,0.291650864
21670,0.019533606,0.022066177,0.016763369,0.019454384
21671,0.079100913,0.109505898,0.063524858,0.08404389
21673,0.035250759,0.042373206,0.043064652,0.040229539
21675,0.228338568,0.221708934,0.205690669,0.218579391
21680,0.068455963,0.064713836,0.059475727,0.064215175
21682,0.282067573,0.262137336,0.267181393,0.270462101
21685,0.023085474,0.044688591,0.031700999,0.033158355
21686,0.046118726,0.046261958,0.053561155,0.04864728
21687,0.079632961,0.092516685,0.074307403,0.08215235
21689,0.012727499,0.013850882,0.016544552,0.014374311
21690,0.035080145,0.040883802,0.035977064,0.03731367
21693,0.012995853,0.010274873,0.010322434,0.01119772
21696,0.168371021,0.16371606,0.180366439,0.17081784
21700,0.171050272,0.160431978,0.164883074,0.165455108
21706,0.14630695,0.147099221,0.139868516,0.144424896
21709,0.066875061,0.059994313,0.049889661,0.058919679
21719,0.069591638,0.05176602,0.071270798,0.064209485
21720,0.115822476,0.11674461,0.102854654,0.111807247
21721,0.054411291,0.090074702,0.05823819,0.067574728
21722,0.06032606,0.056034445,0.056261175,0.05754056
21724,0.311099222,0.316852167,0.331422127,0.319791172
21725,0.009501489,0.009792783,0.01170721,0.010333828
21726,0.041685668,0.032729007,0.032874691,0.035763122
21733,0.023811009,0.029756301,0.033999936,0.029189082
21734,0.04735541,0.034530202,0.036657256,0.03951429
21735,0.202090547,0.231966917,0.193981982,0.209346482
21741,0.080922997,0.077984328,0.090778734,0.083228686
21747,0.087824958,0.094864847,0.069931508,0.084207104
21749,0.111732848,0.128657447,0.114970115,0.11845347
21750,0.273166818,0.258645871,0.274576974,0.268796554
21755,0.09921325,0.111336172,0.102442777,0.104330733
21762,0.111625086,0.111770213,0.134598968,0.119331423
21767,0.028293795,0.026320437,0.038826308,0.031146847
21769,0.057123945,0.049883048,0.057604609,0.054870534
21774,0.066334633,0.062109387,0.066635916,0.065026645
21777,0.078423423,0.066485069,0.070176606,0.071695033
21785,0.109126651,0.091397378,0.098718994,0.099747675
21786,0.062813323,0.056624973,0.061632329,0.060356875
21787,0.187806306,0.174713453,0.132833026,0.165117595
21788,0.635093555,0.5980867,0.646458721,0.626546325
21790,0.758376386,0.742478055,0.717542852,0.739465765
21791,0.148648308,0.158250443,0.141630218,0.149509656
21792,0.017063231,0.018943553,0.02288085,0.019629211
21793,0.163149918,0.192216517,0.157345805,0.17090408
21795,0.031890432,0.032138264,0.027783211,0.030603969
21799,0.063231284,0.068551393,0.060074886,0.063952521
21801,0.054672496,0.071283423,0.058246563,0.061400827
21803,0.166504714,0.180966738,0.173606802,0.173692751
21804,0.045845221,0.041016812,0.03356744,0.040143158
21811,0.084155469,0.076087251,0.081681894,0.080641538
21816,0.02921263,0.022084569,0.023175302,0.024824167
21817,0.109889997,0.137791662,0.101115901,0.116265853
21818,0.053379462,0.047868616,0.059420536,0.053556205
21830,0.270327456,0.253188958,0.250400575,0.25797233
21834,0.329501389,0.337701151,0.320869304,0.329357281
21836,0.123766804,0.139212514,0.11997466,0.127651326
21837,0.267078731,0.276083013,0.288799634,0.277320459
21846,0.047899151,0.037413161,0.044036257,0.04311619
21851,0.01617815,0.021427747,0.011185391,0.016263763
21856,0.113060162,0.153377276,0.11583025,0.127422562
21857,0.30249342,0.325603242,0.304910116,0.311002259
21861,0.100593631,0.090265459,0.088965649,0.093274913
21862,0.067396975,0.069590031,0.06780427,0.068263759
21863,0.883415733,0.881427573,0.880739312,0.881860872
21864,0.112125705,0.122116979,0.098328817,0.110857167
21865,0.045884149,0.043560523,0.051447361,0.046964011
21868,0.212500054,0.231918353,0.22738862,0.223935675
21870,0.187719406,0.209035646,0.205130833,0.200628628
21876,0.073839604,0.069558588,0.044031782,0.062476658
21879,0.129018401,0.15156111,0.099500199,0.126693236
21882,0.258013931,0.26063082,0.259110548,0.259251766
21883,0.143866969,0.159414431,0.140132336,0.147804579
21887,0.035042764,0.03557139,0.024637957,0.031750704
21888,0.029706487,0.028116012,0.031879771,0.029900757
21890,0.238158531,0.214093452,0.221288963,0.224513649
21891,0.079517149,0.085846837,0.065750298,0.077038095
21898,0.051411792,0.039604191,0.056273602,0.049096528
21900,0.349957475,0.361918214,0.331007096,0.347627595
21902,0.148360612,0.185643762,0.125208452,0.153070942
21903,0.089801128,0.095305027,0.084735524,0.089947227
21907,0.039443815,0.037164001,0.030264757,0.035624191
21916,0.308656113,0.3141025,0.272256144,0.298338252
21917,0.059450656,0.057482581,0.069306905,0.062080048
21923,0.740579951,0.688258102,0.724299975,0.717712676
21924,0.03377068,0.034993707,0.05140545,0.040056612
21935,0.21015154,0.211029121,0.205185499,0.20878872
21937,0.756912264,0.780870018,0.739369348,0.759050543
21938,0.029218967,0.026032486,0.026970009,0.027407154
21941,0.778082753,0.753681054,0.738312379,0.756692062
21942,0.685872084,0.639717069,0.65228007,0.659289741
21946,0.234156749,0.213135554,0.232031106,0.226441137
21947,0.082367881,0.081351873,0.079738832,0.081152862
21949,0.070472292,0.062156162,0.072561773,0.068396742
21953,0.167228562,0.138480013,0.170815124,0.158841233
21956,0.502295563,0.536599143,0.522033397,0.520309368
21961,0.012208127,0.009948596,0.010850992,0.011002572
21970,0.025112141,0.027030689,0.03222827,0.0281237
21973,0.079243374,0.076785253,0.061134365,0.072387664
21974,0.053003603,0.055308897,0.046911048,0.051741183
21975,0.128422466,0.113436184,0.161697045,0.134518565
21979,0.172856017,0.187124944,0.195883672,0.185288211
21984,0.135583585,0.120048312,0.129670196,0.128434031
21995,0.187788715,0.169357446,0.188770052,0.181972071
22000,0.095017465,0.099096876,0.09841798,0.097510774
22001,0.141421847,0.150621053,0.100102016,0.130714972
22003,0.039671952,0.040928105,0.038355449,0.039651835
22004,0.322780627,0.333477997,0.325341666,0.327200097
22008,0.884651812,0.90978706,0.89351666,0.895985177
22014,0.057368789,0.058012835,0.076204674,0.063862099
22016,0.429274243,0.468069627,0.473447783,0.456930551
22017,0.055644039,0.045694021,0.055284396,0.052207485
22018,0.048752926,0.045171398,0.049781025,0.047901783
