Address,Scheme,Staus,Gender,Region,Sale.of.Equipment.Status,Age,Equipment.Warranty,Salary.Slab,Professional.Info,Age.of.Home,Categ,Query_freq,Realization_monnos,Default_number,Commence_year,Commence_month,Commence_day,Warrenty_year,Warrenty_month,Warrenty_day,Cardtype,schemecost,defaultsum,Hours,Posthours,daraGB,Default,query_days,usage_number,LevelPaymentSettlement,LevelTech,Account,PaymentSettlement,Browsing,OperationalCapabilities,GeneralInformation,NoBrowse,Payment,FullPayment,Redirected,Nosupport.ThirdParty,SlowBrowse,Utilities,ExplanationofCharges,Change,MultipleItems.EntireBill,UpdatePaymentInformation,GeneralInquiry,Retention,CommenceDays,Warrentydays
VALID,PRM,Open,Male,Northern,RENTED,35,Three Full Years,5,0,17,0,0,3,0,2014,5,28,2016,5,28, Card II TYPE,890.19,0,1692.24,52,148.05,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,-423
INVALID,MXX,Open,Male,Southern,RENTED,48.4,Three Full Years,6,0,1,0,0,3,0,2014,5,27,2016,5,27, Card II TYPE,1606.395,0,2090.47,0,60.6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,-422
VALID,PRM,Open,Male,Eastern,RENTED,17,Three Full Years,4,0,2,0,0,3,0,2014,5,24,2016,5,24, Card II TYPE,822.99,0,1736.77,2,151.7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,-419
VALID,PRM,Open,Female,Eastern,RENTED,32,Three Full Years,6,0,4,0,0,3,0,2014,5,28,2016,5,28, Card II TYPE,794.64,0,1648.5,0,7.35,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,-423
VALID,PRR,Open,Male,Eastern,RENTED,35,Three Full Years,1,0,4,0,0,3,0,2014,5,28,2016,5,28, Card II TYPE,1184.715,0,1758.95,472,737.5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,-423
VALID,PPL,Open,Male,Northern,RENTED,58,Three Full Years,2,0,12,0,2,3,0,2014,5,25,2016,6,5, Card II TYPE,645.015,0,1871.79,0,167.7,0,26,3,0,2,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,310,-430
INVALID,KLA,Open,Male,Northern,RENTED,49,Three Full Years,4,0,7,0,0,3,0,2014,5,24,2016,5,24, Card II TYPE,961.695,0,1892.26,138,892.7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,-419
VALID,PRM,Open,Male,Northern,BOUGHT,53.33333333,Three Full Years,2,0,2,0,0,3,0,2014,5,30,2016,5,30, Card II TYPE,629.895,0,1766.04,0,22.75,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,-425
VALID,PPL,Open,Female,Northern,BOUGHT,61,Three Full Years,2,0,7,0,0,3,0,2014,5,24,2016,5,24, Card II TYPE,524.895,0,1492.09,0,21.45,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,-419
VALID,PRR,Open,Male,Eastern,RENTED,56,Three Full Years,4,10,4,0,0,3,0,2014,5,25,2016,5,25, Card II TYPE,750.54,0,1962.42,0,340.65,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,-420
VALID,KLA,Open,Male,Northern,RENTED,51.6,Three Full Years,4,0,7,0,1,3,0,2014,5,24,2016,5,24, Card II TYPE,951.09,0,1969.45,15,833.15,0,8,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,311,-419
VALID,PRM,Open,Male,Northern,RENTED,41,Three Full Years,4,10,4,0,1,3,0,2014,5,26,2016,5,26, Card II TYPE,918.12,0,2080.54,0,131.9,0,48,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,-421
VALID,PRM,Open,Male,Northern,RENTED,66,Three Full Years,3,0,12,1,1,3,0,2014,6,11,2016,6,11, Card II TYPE,751.38,0,604.53,0,68,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,294,-436
VALID,PRM,Open,Male,Northern,RENTED,65,Three Full Years,2,14,17,1,1,2,0,2014,5,31,2016,5,31, Card II TYPE,879.165,0,2182.05,323,265.15,0,45,3,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,304,-426
VALID,PRM,Open,Male,Eastern,RENTED,62,Three Full Years,4,0,22,0,0,3,0,2014,5,27,2016,5,27, Card II TYPE,750.54,0,1004.6,0,17.3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,-422
VALID,CHC,Closed,Male,Northern,RENTED,36.8,Three Full Years,2,0,12,0,0,0,2,2014,5,30,2016,10,18,None,0,689.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,-563
VALID,PPL,Open,Female,Western,RENTED,60,Three Full Years,5,0,22,0,3,3,0,2014,5,28,2016,5,28, Card II TYPE,1157.1,0,2017.88,0,175.6,0,70,3,1,2,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,307,-423
VALID,CHC,Closed,Male,Northern,RENTED,52.8,Three Full Years,4,0,22,0,1,2,0,2014,5,25,2016,5,31, Card II TYPE,647.01,0,1281.75,0,16.2,0,19,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,310,-426
VALID,PRM,Open,Male,Northern,RENTED,51,Three Full Years,3,0,17,0,0,1,0,2014,12,9,2016,8,6, Card II TYPE,130.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,-491
VALID,CHC,Open,Female,Eastern,RENTED,39,Three Full Years,2,0,12,0,0,3,0,2014,5,29,2016,6,5, Card II TYPE,682.29,0,1865.26,98,85.85,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,-430
VALID,KLA,Open,Male,Western,RENTED,42,Three Full Years,8,0,7,0,0,3,0,2014,5,27,2016,5,27, Card II TYPE,994.14,0,1962.62,128,697.45,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,-422
VALID,PRM,Open,Female,Northern,RENTED,61,Three Full Years,1,20,22,0,0,3,0,2014,5,26,2016,5,26, Card II TYPE,948.78,0,2013.53,598,304.8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,-421
VALID,PRR,Open,Female,Eastern,RENTED,40,Three Full Years,3,0,1,0,2,2,3,2014,5,26,2016,5,26, Card II TYPE,1084.86,933.2,2128.28,264,351.7,0,48,3,2,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,309,-421
VALID,KLA,Open,Female,Western,RENTED,39,Three Full Years,6,0,21,0,2,3,0,2014,5,26,2016,5,26, Card II TYPE,961.695,0,2064.57,668,1032.1,0,34,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,309,-421
VALID,KLA,Open,Female,Northern,RENTED,33,Three Full Years,4,0,7,0,1,2,1,2014,5,28,2016,5,28, Card II TYPE,1099.035,1993.4,1972.91,972,1459,0,88,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,-423
VALID,PRM,Open,Male,Western,RENTED,39,Three Full Years,3,0,1,0,0,3,0,2014,5,30,2016,5,30, Card II TYPE,877.17,0,1863.92,2,270.45,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,-425
INVALID,CHC,Open,Female,Northern,RENTED,37,Three Full Years,1,14,22,0,0,3,0,2014,5,28,2016,6,7, Card II TYPE,554.925,0,1817.77,0,50.85,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,-432
VALID,PRM,Open,Female,Northern,RENTED,37,Three Full Years,3,0,7,0,0,3,0,2014,6,3,2016,6,3, Card II TYPE,1235.535,0,2084.14,845,435.8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,-428
VALID,PPL,Open,Male,Western,RENTED,50.6,Three Full Years,6,14,12,0,2,3,0,2014,5,28,2016,10,28, Card II TYPE,123.165,0,0,0,0,0,4,0,2,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,307,-573
VALID,KLA,Open,Female,Northern,RENTED,30,Three Full Years,3,10,21,0,1,3,0,2014,5,28,2016,5,28, Card I TYPE,1343.475,0,2070.04,413,1025.65,0,75,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,307,-423
VALID,KLA,Open,Female,Northern,RENTED,44.2,Three Full Years,3,0,17,0,1,3,0,2014,5,30,2016,5,30, Card II TYPE,1266.72,0,2156.84,9,689,0,6,3,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,305,-425
VALID,CHC,Open,Male,Western,RENTED,45.6,Three Full Years,5,0,7,0,0,2,1,2014,5,30,2016,5,30, Card II TYPE,772.17,635.4,1810.87,357,123.65,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,-425
VALID,KLA,Open,Male,Eastern,RENTED,38,Three Full Years,3,0,1,0,0,3,0,2014,5,29,2016,5,29, Card II TYPE,960.225,0,2184.03,389,1224.8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,-424
VALID,PRM,Open,Female,Eastern,RENTED,55,Three Full Years,4,0,22,0,0,2,0,2014,5,31,2016,5,31, Card II TYPE,749.385,0,2115.62,611,349.65,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,-426
VALID,PRR,Open,Male,Eastern,RENTED,62,Three Full Years,5,5,12,0,0,3,0,2014,5,29,2016,5,29, Card II TYPE,1090.32,0,2149.81,917,697.75,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,-424
VALID,PRM,Open,Male,Eastern,RENTED,45,Three Full Years,3,0,1,0,0,3,0,2014,5,29,2016,5,29, Card I TYPE,908.565,0,1754.72,0,97.8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,-424
VALID,PPL,Open,Male,Eastern,RENTED,65,Three Full Years,7,10,21,0,0,0,0,2014,5,31,2016,7,31,None,0,0,2.28,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,-486
VALID,PRM,Open,Male,Northern,RENTED,53,Three Full Years,4,10,2,0,0,2,0,2014,5,29,2016,5,29,Paper based/Post,9.24,0,2090.06,0,5.05,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,-424
VALID,PPL,Open,Female,Eastern,RENTED,43,Three Full Years,7,19,22,0,0,3,0,2014,5,29,2016,5,29, Card I TYPE,539.385,0,2020.25,713,362.8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,-424
VALID,PPL,Open,Female,Northern,RENTED,56,Three Full Years,3,0,1,0,1,3,0,2014,5,29,2016,5,29, Card II TYPE,646.905,0,2169.7,258,274.4,0,52,3,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,306,-424
VALID,PPL,Open,Male,Eastern,RENTED,57,Three Full Years,6,10,12,0,0,3,0,2014,5,30,2016,5,30, Card II TYPE,644.385,0,1023.49,0,94,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,-425
VALID,CHC,Open,Female,Northern,RENTED,44,Three Full Years,5,0,12,0,6,2,0,2014,5,31,2016,5,31,Paper based/Post,644.805,0,1794.85,50,123.1,0,69,3,1,5,2,1,2,2,1,1,0,0,2,2,1,0,0,0,0,1,0,0,304,-426
VALID,PRM,Open,Female,Northern,RENTED,72,Three Full Years,1,10,17,0,0,2,0,2014,6,1,2016,6,1, Card II TYPE,569.94,0,1808.76,0,77.8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,-426
VALID,PRR,Open,Male,Eastern,RENTED,36,Three Full Years,1,0,7,1,0,2,0,2014,5,31,2016,5,31, Card II TYPE,790.965,0,2183.05,0,201.05,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,-426
VALID,PRR,Open,Male,Eastern,RENTED,30,Three Full Years,3,0,12,0,0,2,0,2014,5,31,2016,5,31, Card II TYPE,996.345,0,1813.19,550,419.15,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,-426
VALID,KLA,Open,Female,Western,RENTED,27,Three Full Years,3,0,1,0,5,3,0,2014,6,7,2016,6,7, Card II TYPE,952.665,0,2014.57,0,355.7,0,32,3,3,2,1,0,4,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,298,-432
VALID,CHC,Open,Male,Northern,RENTED,52,Three Full Years,4,0,7,0,0,3,0,2014,6,3,2016,5,20, Card II TYPE,643.965,0,1887.22,0,84.85,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,-415
INVALID,PPL,Closed,Female,Western,BOUGHT,45,Three Full Years,4,0,4,0,0,0,0,2014,5,30,2016,6,6,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,-431
VALID,KLA,Open,Female,Northern,RENTED,27,Three Full Years,4,0,17,0,5,3,0,2014,5,30,2016,5,30, Card I TYPE,1106.805,0,2129.58,643,1374.2,0,57,3,4,1,1,2,1,1,2,1,0,0,0,0,0,1,0,0,0,1,0,0,305,-425
VALID,PRM,Open,Male,Northern,RENTED,57,Three Full Years,5,0,12,0,1,3,0,2014,5,30,2016,5,30, Card I TYPE,872.655,0,1882.27,92,268.3,0,9,3,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,305,-425
INVALID,PRM,Open,Male,Northern,RENTED,45,Three Full Years,5,5,22,0,0,3,0,2014,5,30,2016,5,30, Card II TYPE,648.585,0,1843.35,114,193.1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,-425
VALID,PPL,Open,Male,Western,RENTED,63,Three Full Years,7,6,22,0,0,3,0,2014,5,30,2016,5,30, Card II TYPE,763.14,0,2007.57,329,263.4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,-425
VALID,PRM,Open,Female,Northern,RENTED,47.4,Three Full Years,1,0,1,0,0,2,0,2014,6,1,2016,6,1, Card II TYPE,794.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,-426
VALID,PRM,Open,Male,Eastern,RENTED,45,Three Full Years,2,0,7,0,0,3,0,2014,5,30,2016,5,30, Card II TYPE,645.54,0,2171.65,0,119.45,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,-425
VALID,PRM,Open,Female,Eastern,RENTED,39,Three Full Years,6,6,12,0,0,3,0,2014,6,3,2016,6,3, Card II TYPE,746.13,0,2131.44,0,199.75,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,-428
VALID,PPL,Open,Female,Eastern,RENTED,42,Three Full Years,5,0,2,0,0,3,0,2014,6,10,2016,6,10, Card II TYPE,644.175,0,1846.14,0,129.2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,-435
VALID,PPL,Open,Male,Northern,RENTED,49.4,Three Full Years,4,0,12,0,2,3,0,2014,5,30,2016,6,5, Card II TYPE,872.76,0,1704.97,299,211,0,55,3,1,1,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,305,-430
VALID,PRM,Open,Female,Eastern,RENTED,61,Three Full Years,4,0,7,1,0,2,0,2014,5,31,2016,5,31, Card II TYPE,751.695,0,1859.42,137,268.35,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,-426
INVALID,CHC,Open,Male,Western,RENTED,52,Three Full Years,4,20,21,0,0,2,0,2014,5,31,2016,5,31, Card II TYPE,646.17,0,58.33,0,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,-426
VALID,PRM,Open,Female,Eastern,RENTED,49.2,Three Full Years,2,0,12,0,2,3,0,2014,5,31,2016,5,31, Card II TYPE,499.59,0,1927.05,720,498.85,0,70,3,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,304,-426
VALID,CHC,Open,Female,Northern,RENTED,34,Three Full Years,4,17,2,0,0,3,0,2014,6,3,2016,6,3, Card II TYPE,668.64,0,2133.92,506,77.7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,-428
VALID,KLA,Open,Female,Northern,RENTED,34,Three Full Years,4,20,12,0,1,2,0,2014,6,3,2016,6,3,Paper based/Post,1083.39,0,2003.37,60,578.4,0,47,3,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,302,-428
VALID,PRM,Open,Female,Northern,RENTED,37,Three Full Years,5,0,1,0,1,3,0,2014,6,6,2016,6,6, Card I TYPE,647.85,0,2011.88,30,53.6,0,69,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,299,-431
VALID,PRM,Open,Male,Northern,RENTED,82,Three Full Years,3,0,17,0,0,3,0,2014,6,3,2016,6,3, Card II TYPE,668.64,0,1933.94,0,223.1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,-428
VALID,PRM,Open,Female,Eastern,RENTED,44,Three Full Years,3,0,7,0,0,2,0,2014,6,1,2016,6,1, Card II TYPE,1272.18,0,2140.75,272,249.1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,-426
VALID,PRM,Open,Male,Northern,RENTED,39,Three Full Years,4,10,7,0,0,2,0,2014,6,1,2016,6,1, Card II TYPE,872.865,0,1729.32,0,22.3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,-426
VALID,PRM,Open,Male,Northern,RENTED,32,Three Full Years,3,0,2,0,2,2,1,2014,6,4,2016,6,4, Card II TYPE,846.72,1747.3,1091.99,0,90.25,0,8,3,2,0,0,2,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,301,-429
VALID,PRM,Open,Male,Eastern,RENTED,50,Three Full Years,4,20,12,0,0,2,0,2014,6,1,2016,6,1, Card II TYPE,1309.455,0,2164.08,784,398.15,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,-426
INVALID,CHC,Open,Female,Eastern,RENTED,57.375,Three Full Years,5,0,21,0,0,3,0,2014,6,3,2016,6,3, Card II TYPE,675.885,0,1998.77,1100,216.35,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,-428
VALID,PRM,Open,Male,Northern,RENTED,23,Three Full Years,5,0,22,0,0,3,0,2014,6,6,2016,6,6, Card II TYPE,794.64,0,1847.93,351,319.45,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,-431
VALID,CHC,Open,Male,Eastern,RENTED,56,Three Full Years,4,5,7,0,0,3,0,2014,6,4,2016,6,4, Card II TYPE,571.62,0,1846.42,928,269.1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,-429
VALID,CHC,Open,Female,Eastern,RENTED,68,Three Full Years,5,0,17,0,0,3,0,2014,6,3,2016,6,3,Paper based/Post,701.085,0,2144.38,1485,319.5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,-428
VALID,CHC,Open,Female,Northern,RENTED,41.6,Three Full Years,2,0,12,0,0,3,0,2014,6,3,2016,6,3, Card II TYPE,647.01,0,1676.55,54,78.85,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,-428
VALID,PRM,Open,Female,Eastern,RENTED,80,Three Full Years,2,0,17,0,2,2,0,2014,6,2,2016,6,2, Card I TYPE,751.695,0,1659.11,0,71.4,0,57,3,2,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,303,-427
VALID,CHC,Open,Female,Northern,RENTED,54,Three Full Years,3,0,2,0,0,2,0,2014,6,2,2016,6,2, Card II TYPE,637.245,0,2077.62,1,55.15,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,-427
VALID,CHC,Open,Male,Northern,RENTED,57,Three Full Years,5,14,21,0,0,3,0,2014,5,31,2016,5,31,Paper based/Post,591.045,0,1738.72,0,30.9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,-426
VALID,PRP,Open,Male,Northern,RENTED,44,Three Full Years,9,0,21,0,2,3,1,2014,6,21,2016,6,21, Card II TYPE,972.93,113.3,2181.46,274,347.45,0,48,3,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,284,-446
VALID,CHC,Open,Male,Eastern,RENTED,54,Three Full Years,3,0,2,0,0,3,0,2014,6,3,2016,6,3, Card II TYPE,648.06,0,2131.06,175,766.9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,-428
VALID,KLA,Open,Male,Western,RENTED,60,Three Full Years,2,0,4,0,0,2,0,2014,6,2,2016,6,2, Card II TYPE,1108.17,0,1717.83,0,141.5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,-427
VALID,PRP,Open,Male,Northern,RENTED,57,Three Full Years,3,0,4,0,0,3,0,2014,6,4,2016,6,4, Card II TYPE,1227.24,0,2067.07,19,296.35,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,-429
VALID,PRM,Open,Female,Northern,RENTED,74,Three Full Years,4,0,22,0,0,3,0,2014,6,3,2016,6,3, Card II TYPE,918.12,0,2019.99,0,31.8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,-428
VALID,KLA,Open,Male,Northern,RENTED,45,Three Full Years,6,0,17,0,0,3,0,2014,6,4,2016,6,4, Card II TYPE,1026.69,0,2003.56,0,519.45,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,-429
VALID,PRR,Open,Male,Northern,RENTED,24,Three Full Years,6,0,12,0,2,3,0,2014,6,3,2016,6,3, Card II TYPE,647.22,0,1872.25,50,341.95,0,87,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,302,-428
INVALID,PPL,Open,Female,Northern,RENTED,64,Three Full Years,6,14,17,0,0,3,0,2014,6,4,2016,6,4, Card I TYPE,810.915,0,1803.98,0,89.3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,-429
VALID,PRM,Closed,Female,Eastern,RENTED,46,Three Full Years,3,8,1,0,0,0,0,2014,6,20,2016,7,26,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,-481
VALID,KLA,Closed,Male,Western,RENTED,51,Three Full Years,4,0,22,1,0,1,1,2014,6,2,2016,6,20, Card II TYPE,1087.38,935.6,1545.69,30,726.85,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,-445
VALID,PRM,Open,Female,Eastern,RENTED,59,Three Full Years,6,6,22,0,0,3,0,2014,6,5,2016,6,5, Card II TYPE,926.73,0,1792.32,0,61.55,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,-430
VALID,PPL,Open,Male,Northern,RENTED,37,Three Full Years,4,0,1,0,7,3,0,2014,6,4,2016,8,4, Card II TYPE,784.455,0,1248.5,221,414.2,0,47,3,5,2,1,5,1,1,1,1,0,0,0,0,0,0,2,1,2,0,1,0,301,-489
VALID,PPL,Open,Female,Northern,RENTED,43,Three Full Years,4,0,17,0,2,3,0,2014,6,6,2016,6,6, Card II TYPE,682.29,0,1795.51,1059,498.75,0,73,3,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,299,-431
VALID,PPL,Open,Male,Northern,RENTED,34,Three Full Years,6,5,17,0,0,3,0,2014,6,12,2016,6,12, Card II TYPE,843.465,0,1963.33,872,483.2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,-437
VALID,MXX,Open,Female,Eastern,RENTED,44.8,Three Full Years,6,10,1,1,3,1,0,2014,6,7,2016,7,7, Card I TYPE,1566.285,0,0,0,0,0,85,0,3,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,298,-462
VALID,KLA,Open,Male,Northern,RENTED,56,Three Full Years,4,0,12,0,0,3,0,2014,6,6,2016,6,6, Card II TYPE,1026.69,0,2140.27,0,213.75,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,-431
VALID,PRM,Open,Female,Eastern,RENTED,38,Three Full Years,4,0,1,0,1,3,0,2014,6,4,2016,6,4, Card II TYPE,750.54,0,2015.88,310,262.25,0,28,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,301,-429
INVALID,PPL,Open,Male,Eastern,RENTED,38,Three Full Years,6,0,12,0,0,3,1,2014,6,4,2016,6,4, Card II TYPE,873.075,731.5,2003.62,373,324.45,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,-429
VALID,KLA,Open,Male,Eastern,RENTED,63,Three Full Years,5,0,21,0,2,3,0,2014,6,4,2016,6,4, Card II TYPE,855.54,0,2031.87,111,851.3,0,33,3,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,301,-429
VALID,PRR,Open,Male,Northern,RENTED,27,Three Full Years,3,0,2,0,0,3,0,2014,6,12,2016,6,12, Card II TYPE,1133.16,0,1964.99,449,329.6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,-437
VALID,PRM,Open,Male,Northern,RENTED,29,Three Full Years,4,0,4,0,0,3,0,2014,6,5,2016,6,5, Card II TYPE,492.87,0,1678.21,0,123.25,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,-430
VALID,CHC,Open,Male,Northern,RENTED,46,Three Full Years,4,0,22,0,0,3,0,2014,6,5,2016,6,5, Card II TYPE,545.055,0,1787.49,810,150.1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,-430
VALID,CHC,Open,Male,Northern,RENTED,38,Three Full Years,4,0,22,0,0,2,0,2014,6,6,2016,6,6, Card II TYPE,647.64,0,1548.26,0,31.7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,-431
VALID,PRR,Closed,Male,Western,RENTED,45.8,Three Full Years,4,10,4,0,1,3,0,2014,6,7,2016,10,17, Card II TYPE,119.49,0,0,0,0,0,64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,298,-562
