"","Address","Scheme","Staus","Gender","Region","Sale.of.Equipment.Status","Age","Equipment.Warranty","Salary.Slab","Professional.Info","Age.of.Home","Query_freq","Realization_monnos","Default_number","Commence_year","Commence_month","Commence_day","Warrenty_year","Warrenty_month","Warrenty_day","Cardtype","schemecost","defaultsum","Hours","Posthours","daraGB","Default","query_days","usage_number","LevelPaymentSettlement","LevelTech","Account","PaymentSettlement","Browsing","OperationalCapabilities","GeneralInformation","NoBrowse","Payment","FullPayment","Redirected","Nosupport.ThirdParty","SlowBrowse","Utilities","ExplanationofCharges","Change","MultipleItems.EntireBill","UpdatePaymentInformation","GeneralInquiry","Retention","CommenceDays","Warrentydays","predict","predictclass"
"2847","VALID","PPL","Open","Female","Western","RENTED",42,"Three Full Years",3,0,7,0,"3",3,2014,11,22,2016,11,22," Card II TYPE",1102,164,1177,485,1821,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,-597,0.115044513955712,0
"2848","VALID","KLA","Open","Male","Northern","RENTED",40,"Three Full Years",9,13,17,0,"3",0,2014,11,21,2016,11,21," Card II TYPE",1217,457,4066,605,459,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,-596,0.046865328698419,0
"2849","VALID","PRP","Open","Female","Eastern","RENTED",23,"Three Full Years",5,0,7,0,"3",0,2014,11,21,2016,11,21," Card II TYPE",199,457,1071,1,1732,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,-596,0.0761435588488821,0
"2850","VALID","CHC","Open","Female","Northern","RENTED",49.7916666667,"Three Full Years",1,0,17,5,"1",1,2014,11,22,2016,11,22,"Paper based/Post",452,229,56,1,3972,0,-74,"3",5,0,1,2,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,133,-597,0.304333333343267,1
"2851","VALID","PMM","Open","Male","Eastern","RENTED",39.9753333333,"Three Full Years",3,0,2,1,"3",0,2014,11,24,2016,11,24,"Paper based/Post",1738,457,1553,1,1017,0,-34,"3",1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,131,-599,0.0644542046529241,0
"2852","VALID","CHC","Open","Male","Northern","RENTED",45.6179166667,"Three Full Years",3,0,7,0,"3",0,2014,11,23,2016,11,23," Card II TYPE",1145,457,2118,203,2511,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,-598,0.0544421146214008,0
"2853","VALID","PPL","Open","Female","Western","RENTED",18,"Three Full Years",4,0,2,1,"3",1,2014,11,22,2016,11,22,"Paper based/Post",1289,205,2151,1,930,0,-106,"3",0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,133,-597,0.106761317132972,0
"2854","INVALID","CHC","Open","Female","Northern","RENTED",48,"Three Full Years",4,0,17,6,"2",2,2014,11,23,2016,11,23," Card II TYPE",950,124,649,563,1177,0,-94,"3",2,4,1,3,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,132,-598,0.17807500000298,1
"2855","VALID","PPL","Open","Female","Northern","RENTED",29,"Three Full Years",4,0,7,0,"3",0,2014,11,25,2016,11,25," Card II TYPE",1155,457,1760,860,3399,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,-600,0.0646043704811018,0
"2856","VALID","PMM","Open","Male","Northern","RENTED",40,"Three Full Years",3,0,4,0,"3",0,2014,11,24,2016,11,24," Card II TYPE",1779,457,3957,1,244,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,-599,0.0447771508032456,0
"2857","VALID","PPL","Open","Female","Eastern","BOUGHT",54,"Three Full Years",1,0,12,0,"3",0,2014,11,23,2016,11,23," Card II TYPE",913,457,3767,1,1146,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,-598,0.0365798657322302,0
"2858","INVALID","PMM","Open","Male","Eastern","RENTED",36,"Three Full Years",7,5,12,0,"3",0,2014,11,24,2016,11,24," Card II TYPE",1666,457,1659,1,1229,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,-599,0.0435533554614522,0
"2859","VALID","PMM","Open","Female","Eastern","BOUGHT",54,"Three Full Years",6,6,17,3,"3",0,2014,12,4,2016,12,4," Card II TYPE",878,457,638,1,1799,0,-88,"3",1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,121,-609,0.0902031801999547,0
"2860","VALID","PRP","Open","Female","Northern","BOUGHT",32,"Three Full Years",3,0,7,3,"3",1,2014,11,25,2016,11,25," Card II TYPE",1904,360,4132,304,1637,0,-118,"3",1,1,1,2,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,130,-600,0.0625524019184522,0
"2861","VALID","CHC","Open","Female","Southern","RENTED",68,"Three Full Years",5,0,2,8,"1",1,2014,11,25,2016,11,25," Card II TYPE",1063,241,617,1,3529,0,-88,"3",5,2,1,6,1,1,2,1,0,0,0,0,0,0,4,1,4,0,1,0,130,-600,0.315616823066026,1
"2862","VALID","PMM","Open","Male","Eastern","RENTED",48,"Three Full Years",4,0,1,0,"3",0,2014,12,1,2016,12,1," Card II TYPE",1938,457,4104,441,1505,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,-606,0.0646195370899513,0
"2863","VALID","PPL","Open","Male","Eastern","RENTED",53,"Three Full Years",6,9,22,0,"3",0,2014,11,29,2016,11,29," Card II TYPE",1118,457,1298,309,1299,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,-604,0.0365250801101793,0
"2864","VALID","PRP","Open","Male","Northern","RENTED",44.8998809524,"Three Full Years",5,0,7,0,"2",0,2014,11,26,2016,11,26," Card II TYPE",72,457,3778,787,3154,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,-601,0.0542511050626636,0
"2865","VALID","PPL","Open","Female","Eastern","RENTED",81,"Three Full Years",5,0,4,0,"3",0,2014,11,29,2016,11,29," Card II TYPE",934,457,1270,1,3982,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,-604,0.0626684028489981,0
"2866","VALID","PPL","Open","Female","Southern","RENTED",40,"Three Full Years",6,0,21,7,"3",0,2014,12,5,2016,12,5," Card II TYPE",1735,457,825,1,2408,0,-96,"3",5,2,1,0,3,3,0,0,0,0,1,1,3,0,0,0,0,0,0,1,120,-610,0.168375,0
"2867","VALID","PMM","Open","Male","Eastern","RENTED",45,"Three Full Years",4,10,22,1,"2",0,2014,11,27,2016,11,27," Card II TYPE",1669,457,611,1,3762,0,-119,"3",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,128,-602,0.0454883485953324,0
"2868","VALID","PPL","Open","Male","Northern","RENTED",48.1358333333,"Three Full Years",3,0,2,18,"1",1,2014,11,27,2016,11,27," Card II TYPE",854,85,3867,364,3791,0,-77,"3",10,8,8,2,3,3,6,0,0,0,0,0,3,1,1,1,1,1,0,0,128,-602,0.386510989011265,1
"2869","VALID","KLA","Open","Male","Eastern","BOUGHT",48,"Three Full Years",13,6,12,1,"3",0,2014,11,27,2016,11,27," Card II TYPE",159,457,3971,136,2350,0,-74,"3",0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,128,-602,0.147988735234365,0
"2870","VALID","MXX","Open","Female","Western","RENTED",60,"Three Full Years",5,0,2,0,"3",0,2014,12,3,2016,12,3," Card II TYPE",96,457,2846,856,3741,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,-608,0.103991088902112,0
"2871","VALID","PPL","Open","Male","Western","RENTED",64,"Three Full Years",6,14,12,0,"2",0,2014,12,4,2016,12,4,"Paper based/Post",323,457,3075,772,3169,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,-609,0.07852572942595,0
"2872","VALID","PPL","Closed","Female","Northern","RENTED",46.2897619048,"Three Full Years",2,0,1,3,"3",0,2014,12,4,2016,12,29," Card II TYPE",1278,457,4557,458,797,0,-83,"2",2,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,121,-634,0.335866666674614,1
"2873","VALID","PPL","Open","Male","Western","RENTED",46.6575,"Three Full Years",3,0,1,3,"2",1,2014,12,1,2016,12,1," Card II TYPE",454,452,3245,789,3235,0,-84,"3",3,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,124,-606,0.156192722140346,0
"2874","VALID","PRR","Open","Male","Western","RENTED",21,"Three Full Years",6,0,1,0,"3",0,2014,11,30,2016,11,30," Card II TYPE",105,457,2094,1,2522,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,-605,0.080392907015048,0
"2875","VALID","PPL","Open","Female","Northern","RENTED",42,"Three Full Years",6,0,4,6,"2",1,2014,11,30,2016,11,30," Card II TYPE",1318,235,1809,1,3500,0,-63,"3",1,5,0,2,1,1,0,0,1,1,2,2,1,0,1,0,1,0,0,0,125,-605,0.151568398268893,0
"2876","VALID","PPL","Open","Female","Eastern","RENTED",42,"Three Full Years",4,0,21,0,"3",0,2014,11,29,2016,11,29," Card II TYPE",1126,457,3548,268,1275,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,-604,0.0327492376482114,0
"2877","VALID","PPL","Open","Female","Eastern","RENTED",66,"Three Full Years",4,0,12,0,"3",0,2014,12,2,2016,12,2," Card II TYPE",1359,457,634,1,1363,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,-607,0.0589629167402163,0
"2878","VALID","PPL","Open","Male","Western","RENTED",60,"Three Full Years",6,5,22,0,"3",0,2014,12,2,2016,12,2," Card II TYPE",1455,457,1358,31,1082,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,-607,0.0554382448471151,0
"2879","VALID","PRP","Open","Female","Eastern","RENTED",52,"Three Full Years",6,0,22,0,"3",0,2014,12,2,2016,12,2," Card II TYPE",37,457,2685,262,1995,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,-607,0.0677051227572374,0
"2880","VALID","PMM","Open","Male","Eastern","RENTED",43,"Three Full Years",4,0,12,5,"3",0,2014,12,3,2016,12,3," Card I TYPE",442,457,1746,51,1629,0,-90,"3",2,3,1,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,1,0,122,-608,0.105796884628013,0
"2881","VALID","PPL","Open","Male","Northern","RENTED",82,"Three Full Years",3,0,22,0,"3",0,2014,12,2,2016,12,2," Card II TYPE",952,457,3106,1,845,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,-607,0.0721459183134139,0
"2882","VALID","PMM","Open","Male","Eastern","RENTED",27,"Three Full Years",5,0,17,0,"3",0,2014,12,7,2016,12,7," Card II TYPE",118,457,3138,927,1759,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,-612,0.0930047360812314,0
"2883","VALID","PMM","Open","Female","Eastern","RENTED",46.7724242424,"Three Full Years",4,0,1,3,"3",0,2014,12,5,2016,12,5," Card II TYPE",1392,457,3050,735,4015,0,-36,"3",2,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,120,-610,0.0716433206284419,0
"2884","VALID","PMM","Open","Male","Eastern","RENTED",54,"Three Full Years",3,0,1,0,"3",0,2015,1,17,2017,1,17," Card II TYPE",1666,457,810,1,763,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,-657,0.0329483617595397,0
"2885","VALID","PMM","Open","Male","Northern","RENTED",51,"Three Full Years",7,5,17,0,"3",0,2014,12,4,2016,12,4," Card II TYPE",1409,457,3829,71,3236,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,-609,0.0464697492620908,0
"2886","VALID","CHC","Open","Female","Eastern","BOUGHT",62,"Three Full Years",1,14,22,0,"3",0,2014,12,4,2016,12,4," Card II TYPE",1201,457,2687,880,1171,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,-609,0.0644609607309103,0
"2887","VALID","PMM","Open","Female","Eastern","RENTED",31,"Three Full Years",3,0,22,0,"3",0,2014,12,4,2016,12,4," Card II TYPE",1403,457,2232,565,1834,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,-609,0.0640624822024256,0
"2888","VALID","PMM","Open","Male","Northern","RENTED",61,"Three Full Years",5,5,17,0,"3",0,2014,12,6,2016,12,6," Card II TYPE",289,457,2250,1,760,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,-611,0.0454407288399525,0
"2889","INVALID","CHC","Open","Male","Northern","RENTED",60,"Three Full Years",3,0,7,0,"3",0,2014,12,6,2016,12,6," Card II TYPE",1443,457,4617,933,4333,0,0,"4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,-611,0.0642085710484535,0
"2890","VALID","KLA","Open","Female","Northern","RENTED",33,"Three Full Years",4,0,2,1,"3",0,2014,12,5,2016,12,5," Card II TYPE",465,457,3185,254,4000,0,-97,"3",0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,120,-610,0.0876752212103456,0
"2891","VALID","PMM","Open","Male","Northern","RENTED",61,"Three Full Years",3,5,7,1,"3",1,2014,12,4,2016,12,4," Card II TYPE",1755,281,137,1,4051,0,-36,"3",1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,121,-609,0.111070529752411,0
"2892","VALID","PPL","Open","Male","Western","RENTED",44.5061565657,"Three Full Years",3,0,7,0,"2",0,2014,12,17,2016,12,17,"Paper based/Post",1287,457,3105,838,3147,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,-622,0.0375859794365242,0
"2893","VALID","PMM","Open","Male","Northern","RENTED",48.221738345,"Three Full Years",2,0,12,0,"3",0,2014,12,5,2016,12,5," Card II TYPE",1665,457,1819,687,2731,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,-610,0.0428381961239502,0
"2894","VALID","PPL","Open","Male","Northern","RENTED",45,"Three Full Years",6,0,12,0,"3",0,2014,12,9,2016,12,9," Card II TYPE",1334,457,1316,1,321,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,-614,0.0411122422968037,0
"2895","VALID","PPL","Open","Female","Northern","RENTED",27,"Three Full Years",1,0,17,3,"2",3,2014,12,6,2016,12,6," Card II TYPE",895,104,272,1,247,0,-109,"3",2,1,0,3,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,119,-611,0.207965604916215,1
"2896","VALID","PPL","Open","Female","Western","RENTED",53,"Three Full Years",4,0,7,0,"3",0,2014,12,5,2016,12,5," Card II TYPE",1587,457,504,1,2,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,-610,0.0646254701651633,0
"2897","VALID","PMM","Open","Male","Northern","RENTED",41.0816666667,"Three Full Years",5,0,2,0,"3",0,2014,12,5,2016,12,5," Card II TYPE",1687,457,4617,933,4333,0,0,"4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,-610,0.0606786572174169,0
"2898","VALID","PMM","Open","Female","Eastern","RENTED",48.1576494558,"Three Full Years",1,0,4,0,"3",0,2014,12,6,2016,12,6," Card II TYPE",1403,457,4028,1,582,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,-611,0.0661521090515889,0
"2899","VALID","PMM","Open","Female","Northern","RENTED",22,"Three Full Years",3,0,2,0,"3",0,2014,12,7,2016,12,7," Card II TYPE",1708,457,1586,377,1532,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,-612,0.0837166142589413,0
"2900","VALID","CHC","Open","Male","Eastern","BOUGHT",61,"Three Full Years",5,0,22,0,"3",0,2014,12,9,2016,12,9," Card II TYPE",1045,457,1814,555,362,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,-614,0.0441658722255379,0
"2901","VALID","PMM","Open","Female","Northern","RENTED",49,"Three Full Years",4,20,7,0,"3",0,2014,12,10,2016,12,10," Card II TYPE",1889,457,1155,681,3343,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,-615,0.0665354813705198,0
"2902","VALID","PMM","Open","Male","Northern","RENTED",37.3595793651,"Three Full Years",3,0,1,0,"3",0,2014,12,7,2016,12,7," Card II TYPE",1690,457,3981,588,2070,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,-612,0.0675484595415182,0
"2903","VALID","KLA","Open","Male","Eastern","RENTED",43,"Three Full Years",6,0,21,0,"3",0,2014,12,7,2016,12,7," Card II TYPE",108,457,202,384,194,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,-612,0.0896901330254041,0
"2904","VALID","PMM","Open","Male","Northern","RENTED",45.5742380952,"Three Full Years",3,0,2,0,"3",0,2014,12,9,2016,12,17," Card II TYPE",1707,457,3286,1,2687,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,-622,0.0391644087505992,0
"2905","VALID","PPL","Open","Male","Eastern","RENTED",52,"Three Full Years",3,0,7,7,"1",2,2014,12,7,2016,12,7," Card II TYPE",1656,154,917,94,3797,0,-87,"3",5,2,2,2,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,118,-612,0.265957714424003,1
"2906","VALID","PMM","Open","Male","Eastern","RENTED",40,"Three Full Years",3,0,22,1,"2",0,2014,12,7,2016,12,7,"Paper based/Post",498,457,1908,759,2809,0,-97,"3",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,118,-612,0.0572416748665273,0
"2907","VALID","PPL","Open","Male","Eastern","RENTED",38,"Three Full Years",5,0,17,0,"3",0,2014,12,7,2016,12,7," Card II TYPE",1389,457,4192,836,1711,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,-612,0.0696235492601991,0
"2908","VALID","PPL","Open","Female","Eastern","RENTED",44.3481428571,"Three Full Years",3,0,12,3,"3",2,2014,12,6,2016,12,6," Card II TYPE",1132,81,2470,74,3580,0,-76,"3",3,0,0,3,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,119,-611,0.189744831407443,1
"2909","VALID","PPL","Open","Female","Northern","RENTED",45.872,"Three Full Years",1,0,1,4,"3",0,2014,12,9,2016,12,9," Card II TYPE",910,457,550,1,1283,0,-77,"3",2,2,1,0,2,2,1,2,0,0,1,1,0,0,0,0,0,0,0,1,116,-614,0.201875000014901,1
"2910","VALID","PRP","Open","Male","Northern","RENTED",68,"Three Full Years",4,14,12,1,"3",0,2014,12,9,2016,12,9," Card II TYPE",380,457,2954,649,2778,0,-97,"3",1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,116,-614,0.0758223602813669,0
"2911","VALID","PPL","Open","Male","Western","RENTED",66,"Three Full Years",3,0,12,1,"3",1,2014,12,12,2016,12,12," Card II TYPE",68,400,4569,1,1052,0,-43,"3",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,113,-617,0.0612071875976399,0
"2912","VALID","PPL","Open","Female","Eastern","RENTED",24,"Three Full Years",3,0,4,0,"3",0,2014,12,8,2016,12,8," Card II TYPE",1593,457,1641,433,2047,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,-613,0.091420621230267,0
"2913","VALID","PMM","Closed","Male","Northern","RENTED",45,"Three Full Years",3,0,21,1,"None",0,2014,12,9,2016,12,9,"None",2035,457,4617,933,4333,1,-95,"4",1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,116,-614,0.260938095286489,1
"2914","VALID","PRP","Open","Female","Eastern","RENTED",64,"Three Full Years",4,0,1,0,"3",0,2014,12,11,2016,12,18," Card II TYPE",1558,457,3782,603,753,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,-623,0.0545780456569046,0
"2915","VALID","PMM","Open","Female","Eastern","RENTED",18,"Three Full Years",2,0,12,0,"2",1,2014,12,10,2016,12,10," Card II TYPE",1619,339,1350,493,1769,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,-615,0.114778091404587,0
"2916","VALID","PMM","Open","Female","Eastern","RENTED",45.3666060606,"Three Full Years",4,0,1,0,"3",0,2014,12,11,2016,12,11," Card II TYPE",1710,457,3916,243,1451,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,-616,0.0466649341096636,0
"2917","VALID","PMM","Open","Male","Northern","RENTED",77,"Three Full Years",4,0,21,1,"3",0,2014,12,12,2016,12,12," Card II TYPE",1680,457,3984,520,1644,0,-42,"3",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,113,-617,0.0372277665843722,0
"2918","VALID","PPL","Open","Female","Northern","RENTED",44,"Three Full Years",6,0,21,2,"3",0,2014,12,11,2016,12,11," Card II TYPE",1099,457,1075,168,3577,0,-107,"3",1,1,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,114,-616,0.0663868349213153,0
"2919","VALID","PMM","Open","Male","Eastern","RENTED",62,"Three Full Years",6,0,12,0,"3",0,2014,12,14,2016,12,14," Card II TYPE",1803,457,4108,154,3659,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,-619,0.0206534057979006,0
"2920","VALID","CHC","Open","Female","Eastern","RENTED",84,"Three Full Years",5,14,22,0,"3",0,2014,12,11,2016,12,11," Card II TYPE",1122,457,1076,1,3536,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,-616,0.057821995099308,0
"2921","VALID","PPL","Open","Male","Northern","RENTED",48.0296904762,"Three Full Years",3,0,1,0,"3",0,2014,12,11,2016,12,11," Card I TYPE",1250,457,380,1,1,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,-616,0.0868921719724312,0
"2922","INVALID","CHC","Open","Male","Eastern","RENTED",50,"Three Full Years",3,0,22,0,"3",0,2014,12,13,2016,12,13," Card II TYPE",1241,457,753,1,177,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,-618,0.0548210599999875,0
"2923","VALID","PMM","Open","Male","Northern","RENTED",68,"Three Full Years",3,0,22,1,"3",0,2014,12,16,2016,12,16," Card II TYPE",1424,457,3528,1,3643,0,-120,"3",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,109,-621,0.0300536837193649,0
"2924","VALID","PRR","Open","Female","Southern","RENTED",24,"Three Full Years",6,0,1,0,"3",0,2014,12,13,2016,12,13," Card II TYPE",205,457,1016,1,497,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,-618,0.136157059913035,0
"2925","VALID","KLA","Open","Male","Northern","RENTED",44,"Three Full Years",7,5,17,0,"3",0,2014,12,16,2016,12,16," Card II TYPE",74,457,2161,468,3626,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,-621,0.0382183525522705,0
"2926","VALID","KLA","Open","Female","Northern","RENTED",33,"Three Full Years",4,0,7,6,"3",3,2014,12,12,2016,12,12," Card II TYPE",1939,369,2343,54,754,0,-63,"3",3,3,1,3,2,2,0,2,3,3,0,0,0,0,0,1,0,0,1,0,113,-617,0.203219896646217,1
"2927","VALID","PMM","Open","Male","Eastern","RENTED",35,"Three Full Years",3,20,1,0,"3",0,2014,12,13,2016,12,13," Card II TYPE",1558,457,3231,453,2204,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,-618,0.0573016073666513,0
"2928","VALID","PMM","Open","Male","Eastern","RENTED",29,"Three Full Years",6,0,12,0,"3",0,2014,12,16,2016,12,16," Card I TYPE",1540,457,4135,1,2868,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,-621,0.0388572609156836,0
"2929","VALID","CHC","Open","Male","Eastern","RENTED",56,"Three Full Years",5,0,22,0,"3",0,2014,12,16,2016,12,16,"Paper based/Post",844,457,625,1,1955,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,-621,0.0504988014225382,0
"2930","VALID","CHC","Open","Male","Eastern","RENTED",49.5324285714,"Three Full Years",3,0,7,0,"3",0,2014,12,13,2016,12,13," Card II TYPE",1126,457,919,1,3936,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,-618,0.0755982745520305,0
"2931","INVALID","CHC","Open","Male","Northern","RENTED",67,"Three Full Years",3,10,22,0,"2",0,2014,12,13,2016,12,13,"Paper based/Post",1041,457,1748,658,4047,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,-618,0.0599726190492511,0
"2932","VALID","PPL","Open","Female","Southern","RENTED",39,"Three Full Years",3,0,7,1,"3",0,2015,1,13,2017,1,13," Card II TYPE",949,457,787,1,3453,0,-106,"3",0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,77,-653,0.0421362813077867,0
"2933","VALID","CHC","Open","Male","Eastern","RENTED",51,"Three Full Years",3,0,7,0,"3",1,2014,12,14,2016,12,14," Card II TYPE",1712,311,530,1,536,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,-619,0.171434337184764,1
"2934","VALID","PPL","Open","Female","Eastern","RENTED",61,"Three Full Years",3,20,22,0,"3",0,2014,12,18,2016,12,18," Card II TYPE",1402,457,2913,1,3714,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,-623,0.0290565031152219,0
"2935","VALID","PPL","Open","Male","Northern","RENTED",40.4741919192,"Three Full Years",3,0,1,1,"3",0,2014,12,19,2016,12,19," Card II TYPE",1507,457,1101,1,456,0,-116,"3",0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,106,-624,0.0862971042860299,0
"2936","INVALID","PPL","Open","Male","Northern","RENTED",46,"Three Full Years",3,0,17,0,"3",0,2014,12,17,2016,12,17," Card II TYPE",1371,457,1566,37,1779,0,0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,-622,0.0269354367188644,0
"2937","VALID","KLA","Open","Male","Southern","RENTED",33,"Three Full Years",3,0,21,1,"3",0,2014,12,19,2016,12,19," Card II TYPE",1629,457,3267,910,301,0,-100,"3",0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,106,-624,0.0727368391570635,0
