"","Address","Scheme","Staus","Gender","Region","Sale.of.Equipment.Status","Age","Equipment.Warranty","Salary.Slab","Professional.Info","Age.of.Home","Query_freq","Realization_monnos","Default_number","Commence_year","Commence_month","Commence_day","Warrenty_year","Warrenty_month","Warrenty_day","Cardtype","schemecost","defaultsum","Hours","Posthours","daraGB","Default","query_days","usage_number","LevelPaymentSettlement","LevelTech","Account","PaymentSettlement","Browsing","OperationalCapabilities","GeneralInformation","NoBrowse","Payment","FullPayment","Redirected","Nosupport.ThirdParty","SlowBrowse","Utilities","ExplanationofCharges","Change","MultipleItems.EntireBill","UpdatePaymentInformation","GeneralInquiry","Retention","CommenceDays","Warrentydays"
"3075","VALID","PPL","Open","Female","Northern","RENTED",45.4995238095,"Three Full Years",6,0,1,0,"3",0,2015,1,14,2017,1,14," Card II TYPE",1214,457,1744,367,1806,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,-654
"3076","VALID","CHC","Open","Female","Western","RENTED",82,"Three Full Years",3,0,22,2,"3",0,2015,7,13,2017,1,17," Card I TYPE",859,457,4356,1,4169,0,-96,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,-103,-657
"3077","VALID","PPL","Open","Male","Northern","RENTED",40.8251464646,"Three Full Years",3,0,4,0,"3",0,2015,1,15,2017,1,15," Card II TYPE",1720,457,2499,1,457,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,-655
"3078","VALID","PPL","Open","Male","Northern","RENTED",36.9091666667,"Three Full Years",3,0,1,0,"3",0,2015,1,18,2017,1,18," Card II TYPE",1263,457,4066,521,2346,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,-658
"3079","VALID","PRP","Open","Male","Northern","RENTED",46.9082380952,"Three Full Years",3,0,1,0,"3",3,2015,1,17,2017,1,17," Card II TYPE",3,435,2511,199,133,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,-657
"3080","VALID","PPL","Open","Female","Eastern","BOUGHT",20,"Three Full Years",1,0,7,0,"3",0,2015,1,18,2017,1,18," Card II TYPE",1307,457,596,1,3047,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,-658
"3081","INVALID","PPL","Open","Male","Eastern","RENTED",43.5910714286,"Three Full Years",3,0,1,0,"3",0,2015,1,17,2017,1,17," Card II TYPE",1403,457,3380,502,2514,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,-657
"3082","VALID","PPL","Open","Female","Northern","RENTED",66,"Three Full Years",5,18,22,0,"3",0,2015,1,16,2017,1,16," Card II TYPE",1521,457,1418,402,3323,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,-656
"3083","VALID","PPL","Open","Male","Northern","RENTED",40.5271428571,"Three Full Years",3,0,4,1,"3",0,2015,1,22,2017,1,22," Card II TYPE",1556,457,1289,201,1716,0,-104,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,68,-662
"3084","VALID","PPL","Open","Female","Northern","RENTED",45,"Three Full Years",3,0,12,7,"3",0,2015,1,17,2017,1,17,"Paper based/Post",1019,457,779,1,4048,0,-60,3,4,3,0,4,3,3,0,2,4,2,0,0,0,0,0,0,0,0,0,0,73,-657
"3085","VALID","PPL","Open","Male","Eastern","RENTED",44.8617020202,"Three Full Years",3,0,1,0,"3",0,2015,1,25,2017,1,25," Card II TYPE",1814,457,1037,262,1739,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,-665
"3086","VALID","PPL","Open","Female","Northern","RENTED",38,"Three Full Years",3,0,4,1,"3",0,2015,1,17,2017,1,17,"Paper based/Post",1425,457,3781,849,2662,0,-105,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,73,-657
"3087","VALID","PPL","Open","Male","Northern","RENTED",43,"Three Full Years",6,0,21,1,"3",0,2015,1,24,2017,1,24," Card I TYPE",1376,457,1895,1,1785,0,-52,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66,-664
"3088","VALID","PRP","Open","Male","Northern","RENTED",41.79,"Three Full Years",3,0,1,2,"3",0,2015,1,18,2017,1,18," Card II TYPE",1338,457,1587,591,2667,0,-42,3,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,72,-658
"3089","VALID","PPL","Open","Male","Western","RENTED",38.7179357864,"Three Full Years",3,0,1,0,"3",0,2015,1,18,2017,1,18," Card II TYPE",1409,457,145,37,1416,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,-658
"3090","VALID","PPL","Open","Male","Eastern","RENTED",48,"Three Full Years",6,10,21,1,"3",0,2015,1,19,2017,1,19," Card II TYPE",1710,457,3633,909,3299,0,-107,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,71,-659
"3091","VALID","PPL","Open","Female","Northern","RENTED",85,"Three Full Years",4,0,12,3,"3",0,2015,1,21,2017,1,21," Card II TYPE",1687,457,2190,905,3478,0,-64,3,1,2,0,1,2,2,0,1,0,0,0,0,1,0,1,0,1,0,0,0,69,-661
"3092","INVALID","PPL","Open","Female","Eastern","RENTED",47,"Three Full Years",4,20,1,0,"3",0,2015,1,21,2017,1,21," Card II TYPE",1122,457,1959,694,1926,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,-661
"3093","VALID","PPL","Open","Male","Northern","RENTED",29,"Three Full Years",6,0,1,0,"3",0,2015,1,23,2017,1,23," Card II TYPE",1318,457,1993,1,1119,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,-663
"3094","VALID","PPL","Open","Male","Eastern","RENTED",39.9648484848,"Three Full Years",3,0,12,0,"3",1,2015,1,21,2017,1,21," Card I TYPE",1338,239,2835,19,2910,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,-661
"3095","VALID","PPL","Open","Male","Eastern","RENTED",59,"Three Full Years",6,14,21,1,"3",0,2015,1,24,2017,1,24," Card II TYPE",1395,457,1103,1,363,0,-49,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66,-664
"3096","VALID","PPL","Open","Male","Northern","RENTED",41,"Three Full Years",4,0,12,0,"3",0,2015,1,25,2017,1,25," Card II TYPE",1684,457,1145,1,259,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,-665
"3097","VALID","PPL","Open","Male","Eastern","RENTED",42.3057539683,"Three Full Years",3,0,7,0,"3",0,2015,1,23,2017,1,23," Card II TYPE",1402,457,2927,100,3823,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,-663
"3098","VALID","PPL","Open","Female","Eastern","RENTED",43,"Three Full Years",3,0,22,0,"3",0,2015,1,27,2017,1,27," Card II TYPE",1403,457,4451,1,4115,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,-667
"3099","VALID","KLA","Open","Female","Northern","RENTED",63,"Three Full Years",6,0,22,1,"3",0,2015,1,23,2017,1,23," Card II TYPE",220,457,3017,134,902,0,-117,3,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,67,-663
"3100","VALID","PPL","Closed","Male","Northern","RENTED",45,"Three Full Years",3,0,12,4,"2",2,2015,1,28,2017,1,28,"Paper based/Post",1577,293,755,294,787,0,-64,3,2,2,0,4,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,62,-668
"3101","INVALID","PPL","Open","Male","Northern","RENTED",28,"Three Full Years",3,0,21,0,"3",0,2015,1,24,2017,1,24," Card II TYPE",1318,457,2907,1,3642,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,-664
"3102","VALID","PRP","Open","Female","Northern","RENTED",34,"Three Full Years",5,0,1,1,"2",0,2015,1,23,2017,1,23,"Paper based/Post",1971,457,4150,147,340,0,-96,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,-663
"3103","VALID","PPL","Open","Male","Western","RENTED",24,"Three Full Years",1,0,1,0,"3",0,2015,1,28,2017,1,28," Card II TYPE",1675,457,2056,422,2031,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,-668
"3104","VALID","PPL","Open","Female","Northern","RENTED",69,"Three Full Years",6,0,12,0,"3",0,2015,1,22,2017,1,22," Card II TYPE",496,457,916,458,1364,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,-662
"3105","VALID","PPL","Open","Female","Northern","RENTED",32,"Three Full Years",4,0,21,1,"2",1,2015,1,23,2017,1,23," Card I TYPE",1710,310,1712,824,2463,0,-98,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,67,-663
"3106","VALID","PPL","Open","Male","Eastern","RENTED",25,"Three Full Years",3,0,2,2,"2",0,2015,1,25,2017,1,25," Card II TYPE",430,457,2148,1,1040,0,-73,3,0,2,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,65,-665
"3107","VALID","PPL","Open","Female","Western","RENTED",24,"Three Full Years",5,0,1,0,"3",0,2015,1,23,2017,1,23," Card II TYPE",1322,457,1702,1,1280,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,-663
"3108","VALID","PPL","Open","Male","Western","RENTED",62,"Three Full Years",7,0,7,0,"3",0,2015,1,24,2017,1,24," Card II TYPE",1132,457,2221,368,1862,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,-664
"3109","VALID","PPL","Open","Male","Eastern","RENTED",41.3825,"Three Full Years",4,0,2,1,"2",1,2015,1,25,2017,1,25,"Paper based/Post",671,342,3880,1,1374,0,-101,3,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,65,-665
"3110","INVALID","PPL","Closed","Male","Northern","RENTED",58,"Three Full Years",3,0,22,2,"3",0,2015,2,1,2017,7,1," Card II TYPE",711,457,4558,1,1196,0,-75,2,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,59,-821
"3111","VALID","PPL","Open","Male","Northern","RENTED",56,"Three Full Years",4,0,21,0,"3",0,2015,1,27,2017,1,27," Card II TYPE",1702,457,4078,851,109,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,-667
"3112","INVALID","PPL","Open","Female","Northern","RENTED",42.9258333333,"Three Full Years",3,0,4,0,"2",0,2015,2,1,2017,2,1," Card II TYPE",1217,457,2173,671,2423,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,-671
"3113","VALID","PPL","Open","Male","Northern","RENTED",42.8986666667,"Three Full Years",4,0,4,1,"3",0,2015,1,27,2017,1,27," Card II TYPE",294,457,2981,1,388,0,-111,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,63,-667
"3114","VALID","CHC","Open","Female","Eastern","RENTED",46.8016666667,"Three Full Years",4,0,12,4,"3",1,2015,1,27,2017,1,27,"Paper based/Post",1213,344,1920,85,1373,0,-74,3,4,0,0,4,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,63,-667
"3115","INVALID","PPL","Open","Female","Western","RENTED",70,"Three Full Years",3,14,21,0,"3",0,2015,1,29,2017,1,29," Card II TYPE",1122,457,428,1,695,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,-669
"3116","VALID","PPL","Open","Male","Eastern","RENTED",68,"Three Full Years",5,14,22,3,"3",0,2015,1,28,2017,1,28," Card II TYPE",475,457,444,1,4325,0,-103,3,2,1,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,62,-668
"3117","VALID","PPL","Open","Female","Northern","RENTED",58,"Three Full Years",6,0,17,0,"3",0,2015,1,28,2017,1,28," Card II TYPE",1779,457,894,1,3645,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,-668
"3118","VALID","KLA","Open","Male","Northern","RENTED",93,"Three Full Years",3,14,22,1,"3",1,2015,1,27,2017,1,27," Card II TYPE",212,438,4127,528,95,0,-85,3,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,63,-667
"3119","VALID","PPL","Open","Female","Eastern","RENTED",33,"Three Full Years",7,6,21,0,"3",0,2015,1,27,2017,1,27," Card II TYPE",1338,457,2658,345,2201,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,-667
"3120","VALID","PPL","Open","Male","Northern","RENTED",43.4613831169,"Three Full Years",3,0,1,0,"3",0,2015,1,31,2017,1,31," Card II TYPE",1329,457,3357,103,4280,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,-671
"3121","INVALID","PPL","Open","Male","Eastern","RENTED",28,"Three Full Years",3,0,12,0,"3",0,2015,1,29,2017,1,29," Card II TYPE",1607,457,1010,1,2034,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,-669
"3122","INVALID","PPL","Open","Male","Eastern","RENTED",44.4805833333,"Three Full Years",5,0,1,0,"3",0,2015,1,29,2017,1,29," Card II TYPE",1654,457,1945,630,2263,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,-669
"3123","INVALID","PPL","Open","Male","Western","RENTED",50.8155952381,"Three Full Years",1,0,2,0,"3",0,2015,2,1,2017,2,1," Card II TYPE",1129,457,902,1,476,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,-671
"3124","VALID","PRP","Open","Male","Eastern","RENTED",89,"Three Full Years",3,5,21,3,"3",0,2015,1,30,2017,1,30," Card II TYPE",1592,457,2486,373,3691,0,-67,3,1,2,0,0,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,60,-670
"3125","VALID","PRP","Open","Male","Northern","BOUGHT",49.6616666667,"Three Full Years",4,0,1,4,"3",1,2015,2,4,2017,2,4," Card II TYPE",95,407,4610,571,3296,0,-52,2,1,3,1,0,3,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,56,-674
"3126","VALID","PPL","Open","Female","Northern","RENTED",55,"Three Full Years",3,0,17,0,"3",0,2015,2,3,2017,2,3," Card II TYPE",1148,457,2247,817,2623,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,-673
"3127","VALID","PPL","Open","Male","Eastern","RENTED",42.3388766234,"Three Full Years",3,0,1,0,"2",0,2015,1,31,2017,1,31," Card II TYPE",382,457,4010,790,2655,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,-671
"3128","VALID","PPL","Open","Female","Northern","RENTED",28,"Three Full Years",5,6,12,0,"3",0,2015,2,11,2017,2,11," Card II TYPE",1471,457,1319,603,1473,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,-681
"3129","INVALID","PPL","Open","Male","Western","RENTED",80,"Three Full Years",6,0,22,0,"3",0,2015,2,5,2017,2,5," Card II TYPE",1861,457,4438,1,3205,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,-675
"3130","VALID","PPL","Open","Male","Northern","RENTED",48.48,"Three Full Years",3,0,7,2,"3",1,2015,2,3,2017,2,3," Card II TYPE",1097,163,4121,1,4099,0,-62,3,0,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,57,-673
"3131","VALID","PRP","Open","Male","Eastern","RENTED",38,"Three Full Years",4,0,2,0,"3",0,2015,2,7,2017,2,7," Card II TYPE",1969,457,1899,1,3440,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,-677
"3132","VALID","KLA","Open","Female","Eastern","RENTED",79,"Three Full Years",4,0,7,7,"2",0,2015,2,4,2017,2,4," Card I TYPE",322,457,3694,414,4090,0,-93,3,4,3,0,1,0,0,0,0,0,0,1,1,0,4,1,0,1,0,0,0,56,-674
"3133","VALID","KLA","Closed","Female","Northern","RENTED",28,"Three Full Years",1,0,12,5,"1",1,2015,2,4,2017,2,4," Card II TYPE",80,394,397,653,221,0,-48,3,1,4,0,2,3,3,1,2,0,0,0,0,1,0,1,0,1,0,0,0,56,-674
"3134","VALID","PPL","Open","Male","Northern","BOUGHT",43.9516666667,"Three Full Years",3,0,2,0,"1",1,2015,2,1,2017,2,1," Card II TYPE",744,222,1068,744,2577,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,-671
"3135","VALID","PRP","Open","Male","Eastern","RENTED",46.9784444444,"Three Full Years",3,0,1,3,"3",0,2015,2,3,2017,2,3,"Paper based/Post",54,457,1220,1,1903,0,-90,3,1,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,57,-673
"3136","VALID","PPL","Open","Female","Western","RENTED",54,"Three Full Years",3,0,1,0,"3",0,2015,2,5,2017,2,5," Card II TYPE",265,457,3743,537,1785,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,-675
"3137","VALID","PPL","Open","Female","Eastern","RENTED",54,"Three Full Years",4,0,12,0,"2",0,2015,2,3,2017,2,3,"Paper based/Post",1581,457,1834,863,3681,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,-673
"3138","VALID","PPL","Open","Male","Northern","RENTED",79,"Three Full Years",1,0,2,0,"3",0,2015,2,3,2017,2,3," Card II TYPE",1318,457,1512,173,1313,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,-673
"3139","VALID","PPL","Open","Male","Northern","RENTED",43,"Three Full Years",3,0,2,0,"3",0,2015,2,4,2017,2,4," Card II TYPE",338,457,1543,641,3825,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,-674
"3140","VALID","KLA","Open","Male","Northern","RENTED",45,"Three Full Years",5,5,22,0,"3",0,2015,2,14,2017,2,14," Card II TYPE",1939,457,3923,386,3706,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,-684
"3141","VALID","PPL","Open","Male","Northern","RENTED",42.9465714286,"Three Full Years",3,0,7,1,"3",1,2015,2,5,2017,2,5," Card II TYPE",1245,219,2417,785,3166,0,-39,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,55,-675
"3142","INVALID","MXX","Open","Female","Western","RENTED",71,"Three Full Years",9,14,22,2,"3",0,2015,2,3,2017,2,3," Card II TYPE",332,457,2316,115,3342,0,-45,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,57,-673
"3143","VALID","PPL","Open","Male","Eastern","RENTED",40,"Three Full Years",2,0,7,0,"3",0,2015,2,4,2017,2,4," Card II TYPE",1395,457,2246,790,3575,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,-674
"3144","VALID","PPL","Open","Male","Northern","RENTED",71,"Three Full Years",4,0,22,0,"3",0,2015,2,6,2017,2,6," Card II TYPE",1245,457,539,1,3532,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,-676
"3145","VALID","PPL","Open","Male","Eastern","RENTED",65,"Three Full Years",3,0,12,0,"3",0,2015,2,5,2017,2,5," Card II TYPE",1580,457,1274,1,1326,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,-675
"3146","VALID","KLA","Open","Male","Western","BOUGHT",52,"Three Full Years",10,6,17,1,"3",0,2015,2,5,2017,2,5," Card II TYPE",1531,457,3955,1,1691,0,-31,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,-675
"3147","VALID","PPL","Open","Female","Northern","RENTED",58,"Three Full Years",3,9,4,3,"3",0,2015,2,6,2017,2,6," Card II TYPE",1298,457,1416,1,51,0,-100,3,1,2,1,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,2,54,-676
"3148","VALID","PPL","Open","Male","Northern","RENTED",55,"Three Full Years",8,8,22,0,"3",0,2015,2,9,2017,2,9," Card II TYPE",1463,457,1492,423,1091,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,-679
"3149","INVALID","PPL","Open","Male","Eastern","RENTED",54.9053823954,"Three Full Years",3,0,12,0,"3",0,2015,2,5,2017,2,5," Card I TYPE",1116,457,871,1,997,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,-675
"3150","VALID","PPL","Open","Male","Northern","BOUGHT",45,"Three Full Years",5,0,4,0,"3",0,2015,2,5,2017,2,5," Card II TYPE",1465,457,3150,1,895,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,-675
"3151","VALID","PPL","Open","Female","Northern","RENTED",35,"Three Full Years",3,13,17,5,"3",0,2015,2,6,2017,2,6," Card II TYPE",1466,457,201,1,3707,0,-72,3,4,1,2,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,54,-676
"3152","VALID","PPL","Open","Female","Eastern","RENTED",20,"Three Full Years",3,0,2,0,"3",0,2015,2,6,2017,2,6," Card II TYPE",134,457,2934,453,1940,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,-676
"3153","INVALID","PPL","Closed","Female","Eastern","RENTED",42.915,"Three Full Years",3,0,2,0,"2",1,2015,2,6,2017,2,6," Card II TYPE",865,96,629,609,1492,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,-676
"3154","VALID","PPL","Open","Male","Western","RENTED",57,"Three Full Years",6,8,22,0,"3",0,2015,2,6,2017,2,6," Card II TYPE",1679,457,4129,128,1456,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,-676
"3155","VALID","PPL","Open","Male","Western","RENTED",52.0202064821,"Three Full Years",6,0,12,0,"3",0,2015,2,6,2017,2,6," Card II TYPE",1866,457,574,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,-676
"3156","VALID","KLA","Open","Male","Eastern","RENTED",64,"Three Full Years",5,0,7,2,"3",0,2015,2,7,2017,3,7," Card II TYPE",1771,457,131,253,1924,0,-62,2,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,53,-707
"3157","VALID","PPL","Open","Male","Western","RENTED",52,"Three Full Years",4,10,12,0,"3",0,2015,2,10,2017,2,10," Card II TYPE",172,457,3717,314,1768,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,-680
"3158","VALID","PPL","Open","Female","Northern","RENTED",48,"Three Full Years",5,12,22,0,"3",0,2015,2,6,2017,2,6," Card II TYPE",1841,457,3664,923,3058,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,-676
"3159","VALID","PRP","Open","Male","Eastern","BOUGHT",37,"Three Full Years",3,13,4,3,"3",0,2015,2,8,2017,2,8," Card II TYPE",1307,457,2885,193,446,0,-60,3,1,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,52,-678
"3160","VALID","PPL","Open","Male","Northern","RENTED",56,"Three Full Years",6,0,17,0,"3",0,2015,2,6,2017,2,6," Card II TYPE",1097,457,3962,376,1448,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,-676
"3161","VALID","PPL","Open","Male","Eastern","RENTED",65,"Three Full Years",3,19,12,0,"3",0,2015,2,6,2017,2,6," Card II TYPE",1238,457,2481,395,1946,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,-676
"3162","VALID","PPL","Open","Female","Eastern","RENTED",43,"Three Full Years",2,0,12,3,"3",1,2015,2,8,2017,2,8," Card II TYPE",996,244,670,1,3959,0,-52,3,2,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,52,-678
"3163","VALID","PPL","Open","Male","Eastern","RENTED",63,"Three Full Years",3,14,2,0,"3",0,2015,2,8,2017,2,8," Card II TYPE",1392,457,426,1,266,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,-678
"3164","VALID","PPL","Open","Female","Northern","RENTED",50,"Three Full Years",6,0,17,2,"3",0,2015,2,8,2017,2,8," Card II TYPE",1097,457,2472,1,467,0,-64,3,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,-678
"3165","VALID","PPL","Open","Male","Eastern","RENTED",60,"Three Full Years",7,0,12,0,"3",0,2015,2,7,2017,2,7," Card II TYPE",1126,457,2682,859,3598,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,-677
"3166","VALID","PPL","Open","Male","Eastern","RENTED",53,"Three Full Years",3,0,7,0,"3",0,2015,2,10,2017,2,10," Card II TYPE",936,457,4218,1,3284,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,-680
"3167","VALID","KLA","Open","Female","Eastern","RENTED",67,"Three Full Years",6,6,21,4,"3",1,2015,2,10,2017,2,10," Card II TYPE",302,415,182,407,4079,0,-93,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50,-680
"3168","VALID","PPL","Open","Male","Northern","RENTED",61,"Three Full Years",4,0,12,0,"3",0,2015,2,11,2017,2,11," Card II TYPE",1939,457,3423,1,608,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,-681
"3169","VALID","KLA","Open","Female","Southern","BOUGHT",48.8616515152,"Three Full Years",2,0,7,0,"3",0,2015,2,11,2017,2,11," Card II TYPE",2032,457,4134,121,501,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,-681
"3170","VALID","PRP","Open","Female","Northern","RENTED",48,"Three Full Years",4,20,22,3,"3",0,2015,2,11,2017,2,11," Card II TYPE",385,457,1285,1,482,0,-88,3,2,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,49,-681
"3171","VALID","PPL","Open","Female","Northern","RENTED",59,"Three Full Years",3,0,22,0,"3",0,2015,2,12,2017,2,12," Card II TYPE",318,457,3174,155,445,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,-682
"3172","VALID","KLA","Open","Female","Northern","RENTED",45.3819047619,"Three Full Years",3,0,7,2,"3",0,2015,2,16,2017,2,16," Card II TYPE",201,457,1066,1,3804,0,-61,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44,-686
"3173","VALID","PPL","Open","Female","Eastern","RENTED",45,"Three Full Years",6,8,22,1,"3",0,2015,2,12,2017,2,12," Card II TYPE",314,457,2673,236,1607,0,-104,3,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,48,-682
