"","Address","Scheme","Staus","Gender","Region","Sale.of.Equipment.Status","Age","Equipment.Warranty","Salary.Slab","Professional.Info","Age.of.Home","Categ","Query_freq","Realization_monnos","Default_number","Commence_year","Commence_month","Commence_day","Warrenty_year","Warrenty_month","Warrenty_day","Cardtype","schemecost","defaultsum","Hours","Posthours","daraGB","Default","query_days","usage_number","LevelPaymentSettlement","LevelTech","Account","PaymentSettlement","Browsing","OperationalCapabilities","GeneralInformation","NoBrowse","Payment","FullPayment","Redirected","Nosupport.ThirdParty","SlowBrowse","Utilities","ExplanationofCharges","Change","MultipleItems.EntireBill","UpdatePaymentInformation","GeneralInquiry","Retention"
"3982","VALID","PPL","Open","Female","Western","RENTED",18,"Three Full Years","3","0","4","0","1","3","0","2014","1","19","2016","1","24"," Card II TYPE",786.135,0,1837.88,0,143.15,"0",40,"3",0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3983","VALID","PRM","Open","Male","Eastern","RENTED",57,"Three Full Years","3","0","17","0","3","3","0","2014","1","22","2016","1","22"," Card II TYPE",802.095,0,2016.66,0,386.5,"0",6,"3",1,2,3,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0
"3984","INVALID","PRM","Open","Female","Eastern","RENTED",46,"Three Full Years","3","0","7","0","1","3","0","2014","1","21","2016","1","21"," Card II TYPE",750.54,0,1781.05,0,69.45,"0",79,"3",1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3985","VALID","CHC","Open","Female","Eastern","RENTED",69,"Three Full Years","7","14","12","0","0","3","0","2014","1","21","2016","1","21"," Card II TYPE",658.56,0,93.28,0,7.1,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3986","INVALID","CNN","Open","Female","Northern","RENTED",55.4,"Three Full Years","3","0","7","0","0","3","0","2014","1","21","2016","1","21"," Card II TYPE",647.64,0,1658.08,0,155.35,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3987","VALID","PRP","Open","Male","Eastern","RENTED",44.2,"Three Full Years","3","0","2","0","0","3","0","2014","1","19","2016","1","19"," Card II TYPE",855.54,0,2072.87,1652,1331.85,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3988","VALID","MXX","Open","Female","Northern","RENTED",50,"Three Full Years","6","6","22","0","0","3","0","2014","1","21","2016","1","21"," Card II TYPE",1485.54,0,2154.92,174,310.05,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3989","VALID","CHC","Open","Female","Northern","RENTED",56.05,"Three Full Years","3","0","7","0","0","3","0","2014","1","21","2016","1","21"," Card II TYPE",682.29,0,1693.04,0,5.8,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3990","VALID","KLA","Open","Female","Northern","BOUGHT",38,"Three Full Years","3","0","12","0","0","3","0","2014","2","9","2016","2","9"," Card II TYPE",1024.275,0,2006.56,0,224,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3991","INVALID","PPL","Open","Male","Western","RENTED",48,"Three Full Years","3","5","17","0","0","3","0","2014","1","22","2016","1","22"," Card II TYPE",773.01,0,2006.4,1206,645.1,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3992","INVALID","CHC","Open","Male","Northern","RENTED",73,"Three Full Years","3","0","4","0","0","3","0","2014","1","21","2016","1","21"," Card II TYPE",721.875,0,1718.76,0,15.8,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3993","VALID","CHC","Open","Female","Eastern","RENTED",49.95,"Three Full Years","3","0","12","0","0","3","0","2014","1","22","2016","1","22"," Card II TYPE",1214.115,0,1909.59,0,121,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3994","VALID","CHC","Open","Male","Northern","RENTED",58,"Three Full Years","6","19","17","0","0","2","0","2014","1","29","2016","1","29"," Card II TYPE",648.165,0,1780.52,109,105.35,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3995","VALID","PRP","Open","Male","Eastern","RENTED",53,"Three Full Years","2","0","4","0","2","3","0","2014","1","24","2016","1","24","Paper based/Post",885.465,0,1946.8,488,490.55,"0",64,"3",0,2,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3996","VALID","PRM","Open","Female","Northern","RENTED",29,"Three Full Years","4","0","12","1","1","2","2","2014","1","23","2016","3","23","Paper based/Post",1919.4,1155.1,1828.33,0,133.5,"0",82,"3",1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"3997","VALID","KLA","Open","Female","Eastern","RENTED",31,"Three Full Years","1","0","12","0","1","3","1","2014","1","24","2016","1","24"," Card II TYPE",2.1,513.5,2080.76,233,437.6,"0",64,"3",1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"3998","VALID","CHC","Open","Female","Northern","RENTED",53.5552631578947,"Three Full Years","4","0","12","0","0","3","0","2014","1","21","2016","1","21"," Card II TYPE",648.585,0,1916.4,689,133.05,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3999","VALID","KLA","Open","Female","Eastern","RENTED",24,"Three Full Years","4","0","12","0","0","3","0","2014","1","21","2016","1","21"," Card II TYPE",1061.13,0,2033.99,0,1263.2,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4000","INVALID","CHC","Open","Male","Eastern","RENTED",44,"Three Full Years","6","0","22","0","0","3","0","2014","1","23","2016","1","23"," Card II TYPE",770.7,0,2113.14,63,104.8,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4001","VALID","PRP","Open","Female","Eastern","RENTED",20,"Three Full Years","3","0","2","0","0","3","0","2014","1","22","2016","1","22"," Card II TYPE",989.835,0,2051.03,0,214.55,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4002","VALID","CHC","Open","Male","Eastern","RENTED",50.8,"Three Full Years","1","0","4","0","0","0","0","2014","2","2","2016","2","17","None",0,0,1961.05,254,98.75,"1",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4003","VALID","PPL","Open","Male","Western","RENTED",56,"Three Full Years","2","10","17","0","2","3","0","2014","1","30","2016","1","30"," Card II TYPE",646.17,0,2013.08,18,120.35,"0",38,"3",0,2,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
"4004","VALID","KLA","Open","Male","Western","RENTED",49,"Three Full Years","6","6","4","0","0","2","0","2014","2","1","2016","2","1"," Card II TYPE",961.17,0,1999.68,462,705.15,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4005","VALID","CNN","Open","Female","Northern","RENTED",55,"Three Full Years","4","18","12","0","1","3","0","2014","1","23","2016","1","23"," Card II TYPE",648.06,0,872.27,102,87.4,"0",42,"2",1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
"4006","VALID","PRR","Open","Male","Northern","RENTED",37,"Three Full Years","3","0","4","0","2","2","1","2014","1","25","2016","1","25"," Card II TYPE",1141.35,987,0,0,0,"0",29,"0",2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"4007","VALID","CHC","Open","Female","Western","RENTED",55,"Three Full Years","2","0","4","0","0","3","0","2014","1","23","2016","1","23"," Card II TYPE",647.43,0,2125.27,0,15.25,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4008","VALID","PRM","Open","Female","Northern","RENTED",42,"Three Full Years","7","18","4","0","0","3","0","2014","1","23","2016","1","23"," Card II TYPE",775.11,0,1761.03,0,186.9,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4009","VALID","PPL","Open","Male","Northern","RENTED",20,"Three Full Years","3","0","2","0","0","3","0","2014","1","25","2016","1","25"," Card II TYPE",636.3,0,1680.82,0,120.5,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4010","INVALID","PPL","Open","Female","Northern","RENTED",36,"Three Full Years","4","0","21","0","3","2","2","2014","1","31","2016","1","31","Paper based/Post",1737.855,785.6,721,0,29.2,"0",72,"3",2,1,0,3,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
"4011","VALID","CHC","Open","Female","Eastern","RENTED",42,"Three Full Years","6","0","17","0","0","2","0","2014","2","2","2016","2","2"," Card II TYPE",636.09,0,1796.19,0,66.45,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4012","VALID","PPL","Open","Male","Northern","RENTED",18,"Three Full Years","3","0","2","0","0","3","0","2014","1","26","2016","1","26"," Card II TYPE",644.07,0,2035.89,580,241.75,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4013","VALID","PRM","Open","Female","Eastern","RENTED",51.2,"Three Full Years","4","0","7","1","7","3","0","2014","1","25","2016","1","25"," Card II TYPE",543.585,0,1679.51,0,10.75,"0",34,"3",3,4,0,0,2,2,0,2,0,0,1,1,0,4,0,0,0,0,0,0
"4014","VALID","PPL","Open","Male","Northern","RENTED",25,"Three Full Years","3","8","7","0","1","3","0","2014","1","25","2016","1","25"," Card I TYPE",648.375,0,2084.84,736,328.6,"0",39,"3",0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4015","VALID","KLA","Open","Male","Northern","RENTED",61,"Three Full Years","4","0","17","0","0","3","0","2014","1","24","2016","1","24"," Card II TYPE",964.215,0,1958.42,0,439.05,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4016","VALID","PRM","Open","Male","Eastern","BOUGHT",29,"Three Full Years","3","0","4","0","0","3","0","2014","1","28","2016","1","28"," Card II TYPE",629.895,0,1949.18,483,318.95,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4017","VALID","PRM","Open","Female","Eastern","BOUGHT",46,"Three Full Years","4","0","17","0","1","3","0","2014","1","24","2016","1","24"," Card II TYPE",504.42,0,1971.28,993,1156,"0",49,"3",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4018","VALID","PRM","Open","Female","Eastern","RENTED",59,"Three Full Years","4","0","21","0","2","2","0","2014","1","25","2016","1","25","Paper based/Post",1302.525,0,2182.57,0,91.25,"0",48,"3",1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"4019","VALID","PRM","Closed","Female","Eastern","RENTED",39,"Three Full Years","4","0","2","0","0","0","0","2014","2","2","2016","1","17","None",0,0,2.2,0,0.05,"1",0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4020","VALID","CHC","Open","Female","Eastern","RENTED",23,"Three Full Years","2","0","2","0","0","2","1","2014","1","26","2016","1","26"," Card II TYPE",644.385,513.7,1887.27,162,94.3,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4021","VALID","PRM","Open","Male","Eastern","RENTED",73,"Three Full Years","3","14","21","0","1","3","0","2014","1","25","2016","1","25"," Card II TYPE",1257.165,0,2011.25,0,185.7,"0",78,"3",0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4022","VALID","PRM","Open","Male","Western","RENTED",48,"Three Full Years","5","0","17","0","0","3","0","2014","1","24","2016","1","24"," Card II TYPE",755.055,0,1350.65,387,309.6,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4023","VALID","POP","Open","Male","Eastern","RENTED",48.8,"Three Full Years","3","0","12","0","1","2","0","2014","2","1","2016","2","1","Paper based/Post",960.54,0,2017.93,186,582.75,"0",64,"3",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4024","VALID","PPL","Open","Female","Western","RENTED",91,"Three Full Years","2","14","22","0","1","3","0","2014","1","24","2016","1","24"," Card II TYPE",742.665,0,1765.5,384,150.65,"0",49,"3",0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4025","VALID","PPL","Open","Female","Western","BOUGHT",43.2,"Three Full Years","4","0","4","0","0","3","1","2014","1","26","2016","1","26"," Card II TYPE",524.895,399.9,1791.45,1260,713.6,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4026","VALID","KLA","Open","Male","Western","RENTED",41.2,"Three Full Years","4","0","2","0","1","3","0","2014","1","29","2016","1","29"," Card II TYPE",892.92,0,2053.12,90,876.5,"0",84,"3",1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4027","VALID","PRM","Open","Female","Northern","RENTED",50.6052631578947,"Three Full Years","4","0","17","0","0","3","0","2014","1","26","2016","1","26"," Card II TYPE",1046.85,0,2102.99,50,253.7,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4028","VALID","PRM","Closed","Male","Eastern","RENTED",52,"Three Full Years","6","14","12","0","1","1","0","2014","1","25","2016","1","1"," Card II TYPE",827.295,0,0,0,0,"0",57,"0",0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
"4029","VALID","PRR","Open","Male","Eastern","RENTED",43,"Three Full Years","7","0","2","0","0","3","0","2014","1","28","2016","1","28"," Card II TYPE",959.385,0,2020.47,72,278.25,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4030","VALID","KLA","Open","Male","Western","RENTED",75,"Three Full Years","3","0","22","0","0","2","0","2014","2","2","2016","2","2"," Card I TYPE",966.525,0,1966.01,0,299.9,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4031","VALID","PRM","Open","Female","Eastern","RENTED",54,"Three Full Years","6","5","22","1","0","3","0","2014","1","30","2016","1","30"," Card II TYPE",880.32,0,1898.55,0,160,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4032","VALID","PRR","Open","Male","Northern","RENTED",31,"Three Full Years","5","0","17","0","0","3","0","2014","1","28","2016","1","28"," Card II TYPE",10.92,0,2181.92,0,234.2,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4033","VALID","PRR","Open","Male","Northern","RENTED",21,"Three Full Years","6","0","2","0","0","3","0","2014","1","29","2016","1","29"," Card II TYPE",1009.575,0,1894.3,0,189.9,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4034","VALID","PRR","Open","Male","Eastern","RENTED",44,"Three Full Years","7","5","17","0","0","3","0","2014","1","26","2016","1","26"," Card II TYPE",1070.265,0,1996.84,227,348.55,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4035","VALID","PRM","Open","Male","Northern","RENTED",26,"Three Full Years","3","0","4","0","4","2","1","2014","1","29","2016","1","29"," Card I TYPE",891.03,748.6,1187.05,0,129.3,"0",46,"3",4,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
"4036","INVALID","PRM","Open","Male","Northern","RENTED",28,"Three Full Years","5","0","22","0","0","2","1","2014","1","27","2016","1","27"," Card II TYPE",861.315,720.3,1697.08,0,156.8,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4037","VALID","PRR","Open","Male","Northern","RENTED",58,"Three Full Years","5","10","21","0","0","3","1","2014","2","5","2016","2","5"," Card II TYPE",1028.895,879.9,2153.25,1475,1175.05,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4038","VALID","PPL","Open","Male","Northern","RENTED",50,"Three Full Years","7","5","22","0","1","3","1","2014","1","29","2016","1","29"," Card II TYPE",643.545,512.9,2172.53,271,249.3,"0",60,"3",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4039","VALID","PRR","Open","Female","Southern","RENTED",67,"Three Full Years","6","5","12","0","0","3","0","2014","2","4","2016","2","4"," Card II TYPE",1081.395,0,1149.66,0,208.85,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4040","VALID","CHC","Closed","Female","Eastern","BOUGHT",65,"Three Full Years","3","5","7","1","1","1","2","2014","1","29","2016","1","4"," Card II TYPE",434.805,434.9,1120.37,0,26.45,"0",63,"3",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"4041","VALID","PRP","Open","Female","Northern","RENTED",55,"Three Full Years","6","0","17","0","0","3","0","2014","1","30","2016","1","30"," Card II TYPE",1032.465,0,1947.7,273,347.55,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4042","VALID","KLA","Open","Female","Eastern","RENTED",55,"Three Full Years","4","0","17","0","0","3","0","2014","1","28","2016","1","28"," Card II TYPE",1094.835,0,2028.73,88,542.55,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4043","VALID","PRM","Open","Female","Northern","RENTED",69,"Three Full Years","8","0","17","0","0","3","0","2014","1","30","2016","1","30"," Card II TYPE",873.81,0,2069.15,0,44,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4044","VALID","PRP","Open","Male","Northern","RENTED",53,"Three Full Years","2","0","12","0","2","2","1","2014","1","30","2016","1","30"," Card II TYPE",1493.52,836.3,1413.9,306,303.5,"0",44,"3",2,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
"4045","VALID","CHC","Open","Female","Western","RENTED",73,"Three Full Years","5","0","21","0","0","3","0","2014","1","28","2016","1","28"," Card II TYPE",772.17,0,1834.27,0,57.15,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4046","VALID","CHC","Open","Male","Eastern","RENTED",45.8,"Three Full Years","5","20","12","0","0","3","0","2014","1","29","2016","1","29"," Card II TYPE",769.125,0,2120.33,1133,609.9,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4047","VALID","PRM","Open","Male","Eastern","RENTED",49,"Three Full Years","5","10","22","0","0","3","0","2014","1","29","2016","1","29"," Card II TYPE",750.54,0,1999.95,669,360.8,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4048","VALID","KLA","Open","Male","Eastern","RENTED",91,"Three Full Years","4","0","4","0","0","3","0","2014","1","30","2016","1","30"," Card II TYPE",1477.77,0,2168.56,180,687.1,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4049","INVALID","PRM","Open","Female","Eastern","RENTED",60.28,"Three Full Years","1","0","7","0","0","3","0","2014","1","29","2016","1","29"," Card II TYPE",875.7,0,1778.03,0,286.25,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4050","VALID","PRM","Open","Female","Northern","RENTED",81,"Three Full Years","5","0","12","0","2","1","0","2014","1","28","2016","1","28","Paper based/Post",359.625,0,2084.44,174,255.85,"0",57,"3",1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
"4051","VALID","PRP","Open","Female","Eastern","RENTED",26,"Three Full Years","5","0","2","0","0","2","0","2014","1","30","2016","1","30"," Card II TYPE",1084.125,0,2104.34,92,301.45,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4052","VALID","PRM","Open","Male","Northern","RENTED",45.2,"Three Full Years","1","0","2","0","3","3","0","2014","1","29","2016","1","29"," Card II TYPE",782.25,0,2092.97,0,83.8,"0",44,"3",2,1,0,2,1,1,0,1,0,0,0,0,0,0,2,0,2,0,0,0
"4053","INVALID","PRM","Open","Male","Northern","BOUGHT",76,"Three Full Years","4","0","22","0","3","3","0","2014","1","29","2016","1","29","Paper based/Post",848.505,0,1944.33,1147,695,"0",45,"3",3,0,1,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0
"4054","VALID","CHC","Open","Male","Northern","RENTED",59,"Three Full Years","4","10","21","0","0","2","0","2014","1","31","2016","1","31"," Card II TYPE",648.69,0,1786.48,169,97.15,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4055","VALID","PRM","Open","Female","Northern","RENTED",52.4,"Three Full Years","5","10","22","0","5","2","2","2014","2","2","2016","2","2"," Card II TYPE",1478.715,737.9,1402.54,640,644.2,"0",47,"3",5,0,0,5,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0
"4056","VALID","PRR","Open","Female","Northern","RENTED",55,"Three Full Years","3","0","21","0","1","2","0","2014","1","30","2016","1","30"," Card II TYPE",1009.575,0,1920.68,804,687.2,"0",58,"3",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4057","INVALID","MXX","Closed","Female","Northern","RENTED",88,"Three Full Years","3","0","17","0","11","3","3","2014","1","30","2016","2","5","Paper based/Post",14991.795,22054.2,1433.32,328,1191.75,"0",43,"3",10,1,3,8,0,0,2,0,7,5,0,0,0,0,1,1,1,0,1,0
"4058","VALID","KLA","Open","Male","Northern","RENTED",89,"Three Full Years","3","0","22","0","2","3","0","2014","1","29","2016","1","29"," Card II TYPE",1233.015,0,2011.81,0,441.8,"0",50,"3",1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
"4059","VALID","CHC","Open","Female","Eastern","RENTED",70,"Three Full Years","4","0","17","0","2","3","0","2014","1","31","2016","3","2"," Card II TYPE",1466.115,0,1264.61,836,336.7,"0",46,"3",2,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"4060","VALID","PRM","Open","Female","Northern","RENTED",58,"Three Full Years","5","0","22","0","1","3","0","2014","2","8","2016","2","8"," Card II TYPE",753.165,0,2056.74,87,207.55,"0",33,"3",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"4061","INVALID","PRP","Open","Male","Northern","RENTED",69,"Three Full Years","2","6","4","0","0","3","0","2014","1","30","2016","1","30"," Card II TYPE",1009.575,0,1764.55,0,41.25,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4062","VALID","PRP","Open","Male","Northern","RENTED",56,"Three Full Years","4","0","22","0","0","3","0","2014","2","13","2016","2","13"," Card II TYPE",958.965,0,1489.45,0,292.9,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4063","VALID","PPL","Open","Male","Northern","RENTED",51,"Three Full Years","4","0","17","0","0","2","0","2014","2","1","2016","2","1"," Card II TYPE",1022.07,0,2077.9,0,183.05,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4064","VALID","CHC","Open","Female","Western","RENTED",62,"Three Full Years","4","0","17","0","0","3","0","2014","2","4","2016","2","4"," Card II TYPE",646.17,0,2183.73,654,174.7,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4065","INVALID","PPL","Open","Male","Southern","RENTED",44,"Three Full Years","5","0","21","0","0","2","0","2014","1","31","2016","1","31"," Card II TYPE",769.44,0,1699.34,2,115.65,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4066","VALID","PRP","Open","Female","Northern","RENTED",53,"Three Full Years","4","13","22","0","2","2","0","2014","1","31","2016","1","31"," Card II TYPE",994.56,0,0,0,0,"0",15,"0",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"4067","VALID","PRM","Open","Female","Eastern","RENTED",47.3,"Three Full Years","3","0","2","0","0","2","0","2014","1","31","2016","1","31"," Card II TYPE",877.17,0,1931.92,98,347.35,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4068","VALID","PRR","Open","Male","Eastern","RENTED",63,"Three Full Years","10","5","22","0","0","2","0","2014","2","1","2016","2","1"," Card II TYPE",1417.605,0,2076.93,2,290.4,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4069","INVALID","CHC","Open","Female","Eastern","RENTED",64,"Three Full Years","2","14","22","0","1","3","0","2014","2","4","2016","2","4"," Card II TYPE",824.145,0,1636.2,247,46.9,"0",59,"3",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"4070","VALID","ESS","Open","Male","Northern","RENTED",49,"Three Full Years","4","0","21","0","0","3","0","2014","2","4","2016","2","4"," Card I TYPE",401.415,0,1526.78,0,0,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4071","VALID","PPL","Open","Male","Northern","RENTED",45,"Three Full Years","2","0","12","0","1","2","2","2014","2","4","2016","2","4"," Card II TYPE",678.51,546.2,775.77,0,63.3,"0",86,"3",1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"4072","INVALID","PRR","Open","Female","Northern","RENTED",29,"Three Full Years","6","0","4","0","1","3","0","2014","1","31","2016","2","12"," Card II TYPE",648.165,0,24.61,0,5.55,"0",2,"2",1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
"4073","VALID","PRP","Open","Female","Northern","RENTED",35,"Three Full Years","1","10","22","0","0","3","0","2014","2","4","2016","2","4"," Card I TYPE",951.3,0,2184.69,774,603.85,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4074","VALID","PRR","Open","Female","Eastern","RENTED",51,"Three Full Years","3","0","7","0","0","3","0","2014","2","9","2016","2","9"," Card II TYPE",958.965,0,2010.41,0,596.75,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4075","VALID","CNN","Open","Male","Eastern","RENTED",45,"Three Full Years","4","9","22","0","0","2","0","2014","2","1","2016","2","1"," Card II TYPE",636.09,0,1872.07,147,195.1,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4076","VALID","PRM","Open","Male","Northern","RENTED",45,"Three Full Years","4","0","21","0","0","3","0","2014","2","6","2016","2","6"," Card II TYPE",800.94,0,2014.42,55,229.9,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4077","VALID","PPL","Open","Male","Northern","RENTED",50,"Three Full Years","3","0","7","0","0","3","0","2014","2","9","2016","2","9"," Card II TYPE",678.51,0,1841.76,12,285.45,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4078","VALID","CHC","Open","Female","Northern","RENTED",24,"Three Full Years","3","0","4","0","0","2","0","2014","2","1","2016","2","1"," Card II TYPE",636.3,0,1926.04,737,264.45,"0",0,"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
