Address,Scheme,Staus,Gender,Region,Sale.of.Equipment.Status,Age,Equipment.Warranty,Salary.Slab,Professional.Info,Age.of.Home,Query_freq,Realization_monnos,Default_number,Commence_year,Commence_month,Commence_day,Warrenty_year,Warrenty_month,Warrenty_day,Cardtype,schemecost,defaultsum,Hours,Posthours,daraGB,Default,query_days,usage_number,LevelPaymentSettlement,LevelTech,Account,PaymentSettlement,Browsing,OperationalCapabilities,GeneralInformation,NoBrowse,Payment,FullPayment,Redirected,Nosupport/ThirdParty,SlowBrowse,Utilities,ExplanationofCharges,Change,MultipleItems/EntireBill,UpdatePaymentInformation,GeneralInquiry,Retention,CommenceDays,Warrentydays
VALID,PPL,Open,Male,Northern,RENTED,54,Three Full Years,3,0,17,2,3,0,2014,10,18,2016,10,18, Card II TYPE,643.545,0,1890.1,0,62.4,0,-81,3,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,287,-443
VALID,KLA,Closed,Male,Northern,RENTED,42.11099206,Three Full Years,2,0,7,0,None,1,2014,10,22,2016,7,22,None,0,1030.9,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,-357
VALID,PMM,Open,Male,Northern,RENTED,53,Three Full Years,7,5,22,0,3,0,2014,10,21,2016,10,21, Card II TYPE,677.25,0,1795.98,0,11.85,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,-446
VALID,CHC,Open,Female,Northern,RENTED,60,Three Full Years,5,19,17,0,3,0,2014,10,29,2016,10,29, Card II TYPE,731.85,0,1813.12,0,14.3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,-454
VALID,PPL,Open,Female,Eastern,RENTED,62,Three Full Years,3,0,12,0,3,0,2014,10,22,2016,10,22, Card II TYPE,729.015,0,2192.2,0,103.35,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,-447
VALID,PMM,Open,Female,Eastern,RENTED,38,Three Full Years,2,0,4,1,3,1,2014,10,20,2016,10,20, Card II TYPE,829.605,690.1,1980.5,630,343.65,0,-50,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,285,-445
VALID,PMM,Open,Female,Eastern,RENTED,47.17880886,Three Full Years,5,0,2,0,3,0,2014,10,20,2016,10,20, Card II TYPE,834.015,0,1894.48,0,176.05,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,-445
VALID,CHC,Open,Female,Eastern,RENTED,28,Three Full Years,3,0,17,0,2,0,2014,10,22,2016,10,22,Paper based/Post,629.79,0,1914.13,1230,350.05,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,-447
VALID,KLA,Open,Male,Western,RENTED,35,Three Full Years,3,0,2,2,3,0,2014,10,25,2016,10,25, Card II TYPE,1443.75,0,2206.27,0,581.4,0,-97,3,0,2,0,0,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,280,-450
VALID,PMM,Open,Male,Eastern,RENTED,53,Three Full Years,3,2,4,0,3,0,2014,10,24,2016,10,24, Card II TYPE,750.225,0,2018.72,88,295.7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,-449
VALID,PMM,Open,Male,Eastern,RENTED,55,Three Full Years,4,0,2,0,3,0,2014,10,22,2016,10,22, Card II TYPE,883.995,0,1886.52,88,440.45,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,-447
VALID,PPL,Open,Male,Northern,RENTED,50,Three Full Years,4,0,2,0,3,0,2014,10,22,2016,10,22, Card II TYPE,543.165,0,2194.1,37,215.05,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,-447
VALID,KLA,Open,Male,Eastern,RENTED,43.355,Three Full Years,3,0,2,1,3,0,2014,10,25,2016,10,25, Card II TYPE,958.44,0,2196.33,0,280.2,0,-102,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,-450
VALID,CHC,Closed,Female,Northern,RENTED,47,Three Full Years,6,0,7,1,1,1,2014,10,22,2016,10,22, Card II TYPE,1055.145,904.9,1028.06,0,3.55,0,-115,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,-447
VALID,KLA,Open,Female,Western,RENTED,57,Three Full Years,4,0,17,0,3,0,2014,11,15,2016,11,15, Card II TYPE,1036.14,0,2202.29,0,269.55,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,-470
VALID,PRR,Open,Male,Eastern,RENTED,74,Three Full Years,3,14,22,0,3,0,2014,11,4,2016,11,4, Card II TYPE,1044.015,0,1929.01,0,340.35,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,-459
VALID,MXX,Open,Male,Northern,RENTED,39,Three Full Years,11,5,17,0,3,0,2014,11,4,2016,11,4, Card II TYPE,1979.145,0,2194.56,958,625.35,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,-459
VALID,PPL,Open,Male,Western,RENTED,51,Three Full Years,6,0,22,0,3,0,2014,10,27,2016,10,27, Card II TYPE,650.79,0,1838.76,0,166.45,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,-452
VALID,KLA,Open,Female,Western,RENTED,43,Three Full Years,6,0,12,0,3,0,2014,10,23,2016,10,23, Card II TYPE,1046.325,0,2114.25,763,1368.55,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,-448
VALID,PMM,Open,Male,Eastern,RENTED,20,Three Full Years,3,0,1,1,3,0,2014,10,27,2016,10,27, Card II TYPE,750.54,0,1963.59,0,220.85,0,-55,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,278,-452
VALID,MXX,Open,Female,Western,BOUGHT,43,Three Full Years,6,0,7,1,3,1,2014,10,23,2016,10,23, Card II TYPE,1833.195,1645.9,1577.07,211,429.15,0,-115,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,282,-448
VALID,PPL,Open,Male,Northern,RENTED,23,Three Full Years,5,0,7,0,3,0,2014,10,25,2016,10,25, Card II TYPE,678.51,0,1872.73,0,90.55,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,-450
VALID,PRR,Open,Male,Northern,RENTED,47,Three Full Years,7,0,12,0,3,0,2014,10,25,2016,10,25, Card II TYPE,752.43,0,2197.1,482,343.6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,-450
VALID,PRR,Open,Male,Northern,RENTED,44,Three Full Years,3,0,4,1,2,2,2014,10,27,2016,10,27, Card II TYPE,675.36,896.8,1330.24,0,38.45,0,-117,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,278,-452
VALID,PMM,Open,Male,Eastern,RENTED,47.63366667,Three Full Years,5,0,2,0,3,0,2014,10,25,2016,10,25, Card II TYPE,875.7,0,2190.82,0,120.2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,-450
VALID,PMM,Open,Female,Eastern,RENTED,70,Three Full Years,6,0,12,0,3,0,2014,10,28,2016,10,28, Card II TYPE,749.385,0,1952.54,60,303.6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,-453
VALID,PMM,Open,Male,Northern,RENTED,42,Three Full Years,3,0,2,0,3,0,2014,10,26,2016,10,26, Card II TYPE,841.89,0,1734.17,0,31.65,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,-451
VALID,PMM,Open,Male,Eastern,RENTED,58,Three Full Years,7,6,21,2,3,0,2014,10,25,2016,10,25, Card II TYPE,1136.1,0,2075.9,0,70.65,0,-84,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,-450
INVALID,PMM,Open,Female,Eastern,RENTED,66,Three Full Years,3,6,22,1,3,1,2014,10,27,2016,10,27,Paper based/Post,800.73,662.6,1715.03,0,2.2,0,-76,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,-452
VALID,PPL,Open,Male,Northern,RENTED,45.22809524,Three Full Years,3,0,7,2,2,0,2014,10,29,2016,10,29, Card II TYPE,646.38,0,2193.74,800,612.75,0,-116,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,276,-454
VALID,MXX,Open,Female,Western,RENTED,48,Three Full Years,6,0,7,0,3,0,2014,10,28,2016,10,28, Card II TYPE,1569.75,0,2140.37,198,554.6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,-453
VALID,MXX,Closed,Female,Eastern,BOUGHT,44.08933333,Three Full Years,3,0,7,2,1,1,2014,10,28,2016,10,28,Paper based/Post,1318.38,1255.6,1824.62,0,177.3,0,-78,3,2,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,277,-453
VALID,PPL,Open,Male,Eastern,RENTED,42.19069048,Three Full Years,3,0,4,0,3,0,2014,10,29,2016,10,29, Card II TYPE,697.095,0,1689.28,323,254.45,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,-454
VALID,PPL,Closed,Female,Eastern,RENTED,47,Three Full Years,3,0,1,0,1,1,2014,10,29,2016,10,29, Card II TYPE,1256.955,514.8,1.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,-454
VALID,CHC,Open,Female,Eastern,RENTED,43.7575,Three Full Years,3,0,2,0,1,1,2014,10,28,2016,10,28, Card II TYPE,653.31,914.3,2038.33,691,265.15,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,-453
VALID,PMM,Open,Male,Eastern,RENTED,44.57977381,Three Full Years,3,0,2,0,2,0,2014,10,29,2016,10,29, Card II TYPE,875.7,0,1730.64,0,174.25,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,-454
VALID,PPL,Open,Male,Eastern,RENTED,47,Three Full Years,3,6,7,1,2,0,2014,10,28,2016,10,28,Paper based/Post,974.505,0,1954.54,27,218.15,0,-32,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,277,-453
VALID,PPL,Open,Female,Eastern,RENTED,42,Three Full Years,4,0,12,0,2,0,2014,10,28,2016,10,28, Card II TYPE,643.965,0,1853.12,102,319.05,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,-453
VALID,PPL,Open,Female,Eastern,RENTED,21,Three Full Years,3,0,2,2,3,3,2014,11,1,2016,11,1, Card II TYPE,543.27,449.8,1974.02,189,192.75,0,-55,3,2,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,274,-456
VALID,PMM,Open,Male,Eastern,RENTED,42.49953463,Three Full Years,3,0,4,0,3,0,2014,10,30,2016,10,30, Card II TYPE,750.54,0,1769.63,0,228.35,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,-455
VALID,KLA,Open,Male,Northern,BOUGHT,45.218,Three Full Years,3,0,4,1,2,0,2014,11,2,2016,11,2, Card II TYPE,923.37,0,1019.6,0,261.85,0,-46,3,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,273,-457
VALID,PPL,Open,Male,Western,RENTED,64,Three Full Years,1,10,22,0,2,1,2014,10,30,2016,10,30, Card II TYPE,650.475,519.5,1907.93,0,257.2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,-455
VALID,KLA,Open,Male,Northern,RENTED,51,Three Full Years,4,5,7,0,2,0,2014,10,31,2016,10,31, Card II TYPE,1026.69,0,2116.98,664,1421.9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,-456
VALID,PMM,Open,Male,Northern,RENTED,34,Three Full Years,5,9,2,0,3,0,2014,11,4,2016,11,4,Paper based/Post,607.425,0,1776.6,0,109.7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,-459
VALID,KLA,Open,Female,Western,RENTED,53,Three Full Years,5,5,21,1,2,0,2014,11,1,2016,11,1, Card II TYPE,1045.485,0,2164.41,138,931.8,0,-102,3,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,274,-456
VALID,PMM,Open,Male,Eastern,RENTED,45,Three Full Years,5,0,2,0,2,0,2014,11,2,2016,11,2, Card II TYPE,750.54,0,1987.52,831,370.1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,-457
VALID,KLA,Open,Male,Western,RENTED,59,Three Full Years,6,0,17,0,3,0,2014,11,5,2016,11,5, Card II TYPE,968.52,0,2096.3,834,1358.95,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,-460
INVALID,PMM,Open,Male,Eastern,BOUGHT,43.7402381,Three Full Years,3,0,1,0,3,0,2014,11,12,2016,11,12, Card II TYPE,1002.96,0,2036.77,208,242,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,-467
VALID,CHC,Open,Female,Northern,RENTED,58,Three Full Years,3,13,22,0,3,0,2014,10,31,2016,10,31, Card II TYPE,648.06,0,1919.39,519,156.55,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,-456
VALID,PMM,Open,Female,Northern,RENTED,80,Three Full Years,2,14,12,0,3,0,2014,10,31,2016,10,31, Card II TYPE,939.75,0,2151.45,0,187.4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,-456
VALID,PPL,Open,Female,Eastern,RENTED,44,Three Full Years,3,0,12,0,3,0,2014,11,1,2016,11,1, Card II TYPE,645.225,0,1940.05,578,308.95,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,-456
VALID,PPL,Closed,Male,Southern,RENTED,73,Three Full Years,5,0,21,1,None,1,2014,10,31,2016,7,21,None,0,773.3,1450.33,0,110,1,-73,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,-356
VALID,KLA,Open,Male,Northern,RENTED,58,Three Full Years,4,0,4,7,3,0,2014,10,31,2016,10,31, Card II TYPE,858.9,0,2100.28,89,771.6,0,-86,3,1,5,1,0,4,4,1,3,0,0,0,0,1,0,0,0,0,0,0,0,274,-456
VALID,KLA,Open,Female,Northern,RENTED,21,Three Full Years,4,0,2,8,3,0,2014,11,4,2016,11,4, Card II TYPE,1419.915,0,2094.8,0,400.85,0,-47,3,1,7,0,1,6,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,271,-459
VALID,KLA,Open,Male,Western,RENTED,43,Three Full Years,7,0,7,0,3,0,2014,11,4,2016,11,4, Card II TYPE,952.665,0,2204.8,586,1148.7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,-459
VALID,PRP,Open,Male,Western,RENTED,54,Three Full Years,4,0,21,0,3,0,2014,11,1,2016,11,1, Card II TYPE,721.14,0,2187.4,1043,669,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,-456
VALID,PPL,Open,Female,Northern,RENTED,21,Three Full Years,6,0,22,0,2,0,2014,11,2,2016,11,2, Card II TYPE,761.775,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,-457
VALID,PMM,Closed,Female,Eastern,RENTED,46.64416667,Three Full Years,3,0,7,0,1,1,2014,11,2,2016,11,2, Card II TYPE,866.145,724.9,356.7,55,98.55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,-457
VALID,MXX,Open,Male,Northern,RENTED,39,Three Full Years,3,0,17,0,3,0,2014,11,7,2016,11,7, Card II TYPE,2125.515,0,2197.69,141,912.8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,-462
VALID,ESS,Open,Male,Northern,RENTED,44,Three Full Years,2,0,22,0,2,2,2014,11,2,2016,11,2, Card II TYPE,685.86,553.2,1481,0,129.25,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,-457
VALID,PRP,Open,Male,Western,RENTED,43.59642424,Three Full Years,4,0,1,0,3,0,2014,11,5,2016,11,5, Card II TYPE,646.695,0,2200,117,308.25,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,-460
VALID,PMM,Open,Male,Eastern,RENTED,22,Three Full Years,6,0,1,0,3,0,2014,11,13,2016,11,13, Card II TYPE,836.115,0,2190.73,0,116.3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,-468
VALID,PRR,Open,Male,Northern,RENTED,40.11821429,Three Full Years,4,0,2,0,3,0,2014,11,4,2016,11,4, Card II TYPE,1045.38,0,2194.54,296,386.95,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,-459
VALID,CHC,Open,Female,Eastern,RENTED,61,Three Full Years,3,0,7,0,2,0,2014,11,2,2016,11,2, Card II TYPE,541.695,0,2014.46,1073,274.4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,-457
VALID,PMM,Open,Female,Eastern,RENTED,34,Three Full Years,1,0,2,1,3,1,2014,11,6,2016,11,6, Card I TYPE,762.825,614.8,1496.17,279,341.8,0,-109,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,-461
VALID,PMM,Open,Male,Eastern,RENTED,57,Three Full Years,5,10,17,0,3,0,2014,11,9,2016,11,9, Card II TYPE,833.7,0,2188.87,373,254.9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,-464
VALID,PPL,Open,Male,Eastern,RENTED,44.03666667,Three Full Years,4,0,1,2,3,0,2014,11,12,2016,11,12, Card II TYPE,784.98,0,2161.14,0,213.4,0,-85,3,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,263,-467
VALID,KLA,Open,Male,Northern,RENTED,49,Three Full Years,6,0,21,0,3,0,2014,11,7,2016,11,7, Card II TYPE,1076.775,0,2181.02,386,1294.75,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,-462
VALID,CHC,Open,Male,Northern,RENTED,56,Three Full Years,4,0,21,0,3,0,2014,11,6,2016,11,6, Card I TYPE,682.29,0,1897.02,282,131.85,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,-461
VALID,KLA,Open,Male,Northern,RENTED,19,Three Full Years,3,0,17,1,3,0,2014,11,6,2016,11,6, Card II TYPE,1056.3,0,2164.83,166,1477.7,0,-34,3,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,269,-461
VALID,CHC,Open,Male,Northern,RENTED,63,Three Full Years,4,14,22,0,3,0,2014,11,5,2016,11,5, Card II TYPE,648.375,0,1883.72,588,154.35,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,-460
VALID,PPL,Closed,Male,Western,BOUGHT,48.654,Three Full Years,3,0,1,1,1,0,2014,11,5,2016,11,13, Card II TYPE,618.66,0,116.27,0,1.05,0,-47,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,270,-468
VALID,PMM,Open,Male,Eastern,RENTED,38,Three Full Years,4,0,7,0,3,0,2014,11,6,2016,11,6, Card II TYPE,1212.75,0,2190.73,1592,1365.9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,-461
VALID,PMM,Open,Male,Eastern,RENTED,50,Three Full Years,6,5,12,6,3,0,2014,11,8,2016,11,8, Card II TYPE,1162.875,0,2097.8,0,213.4,0,-73,3,3,3,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,267,-463
VALID,PPL,Open,Female,Western,RENTED,48.10142857,Three Full Years,4,0,2,3,3,0,2014,11,6,2016,11,6, Card II TYPE,637.665,0,1808.32,0,83.15,0,-61,3,1,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,269,-461
VALID,PMM,Open,Female,Eastern,RENTED,57,Three Full Years,4,0,12,0,3,0,2014,11,6,2016,11,6, Card II TYPE,906.465,0,1355.4,0,5.7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,-461
VALID,PMM,Open,Male,Eastern,RENTED,39.57461905,Three Full Years,3,0,1,0,3,0,2014,11,8,2016,11,8, Card II TYPE,810.285,0,2194.41,133,233.8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,-463
VALID,PRP,Open,Male,Eastern,RENTED,21,Three Full Years,4,0,1,1,3,0,2014,11,7,2017,1,7, Card II TYPE,682.605,0,1255.12,403,232.95,0,-65,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,268,-527
VALID,KLA,Closed,Male,Northern,RENTED,36,Three Full Years,2,0,7,0,None,1,2014,11,7,2016,11,7,None,0,59.7,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,-462
VALID,PPL,Open,Male,Western,RENTED,51,Three Full Years,6,0,22,0,3,0,2014,11,7,2016,11,7, Card II TYPE,647.85,0,2067.39,675,345.5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,-462
VALID,PRP,Open,Male,Eastern,RENTED,54,Three Full Years,7,0,17,0,3,0,2014,11,7,2016,11,7, Card II TYPE,987.42,0,2113.72,270,314.55,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,-462
VALID,PMM,Open,Male,Eastern,RENTED,44.12571429,Three Full Years,1,0,1,2,3,0,2014,11,7,2016,11,7, Card II TYPE,750.54,0,2049.41,885,506.85,0,-73,3,2,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,268,-462
VALID,KLA,Open,Male,Northern,RENTED,21,Three Full Years,4,20,12,0,3,1,2014,11,7,2016,11,7, Card II TYPE,1055.25,905,2101.35,266,1159.45,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,-462
VALID,PMM,Closed,Male,Northern,RENTED,38,Three Full Years,2,0,4,0,None,0,2014,11,12,2016,10,12,None,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,-437
VALID,PPL,Open,Male,Eastern,RENTED,36,Three Full Years,3,0,2,4,3,0,2014,11,7,2016,11,7, Card II TYPE,644.385,0,2094.82,1153,766.25,0,-70,3,1,3,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,268,-462
VALID,PRP,Open,Female,Western,RENTED,62,Three Full Years,6,0,7,5,3,0,2014,11,14,2016,11,14, Card II TYPE,1243.2,0,2062.31,0,265.65,0,-52,3,4,1,2,2,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,261,-469
VALID,PPL,Open,Male,Eastern,RENTED,79,Three Full Years,6,0,21,1,3,1,2014,11,10,2016,11,10, Card II TYPE,644.385,513.7,1288.05,16,142.05,0,-112,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,265,-465
VALID,PPL,Open,Male,Northern,RENTED,39.85328571,Three Full Years,1,0,7,0,3,0,2014,11,10,2016,11,10, Card I TYPE,689.64,0,1814.62,528,282.55,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,-465
VALID,PPL,Open,Female,Northern,RENTED,49,Three Full Years,6,0,21,1,3,0,2014,11,8,2016,11,8, Card II TYPE,649.53,0,1887.83,0,284.3,0,-89,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,267,-463
VALID,CHC,Closed,Male,Eastern,RENTED,39,Three Full Years,3,0,1,1,1,1,2014,11,11,2016,11,11, Card II TYPE,575.295,555.9,1218.35,729,116.5,0,-114,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,-466
VALID,ESS,Open,Female,Eastern,RENTED,20,Three Full Years,3,0,4,1,3,0,2014,11,8,2016,11,4, Card II TYPE,351.96,0,2195.56,294,229.8,0,-82,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,267,-459
VALID,KLA,Open,Female,Western,RENTED,44.55666667,Three Full Years,4,0,2,0,3,0,2014,11,12,2016,11,12, Card II TYPE,967.26,0,1026.22,0,169.65,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,-467
VALID,PMM,Open,Female,Northern,RENTED,51.03075758,Three Full Years,6,0,21,0,3,0,2014,11,8,2016,11,8, Card II TYPE,649.32,0,1740.26,0,73.9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,-463
VALID,PRP,Open,Male,Western,RENTED,68,Three Full Years,4,13,22,1,3,0,2014,11,12,2016,11,12, Card II TYPE,1458.345,0,2147.06,951,1208.25,0,-91,3,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,263,-467
VALID,PMM,Open,Male,Eastern,RENTED,26,Three Full Years,3,0,17,7,None,1,2014,11,9,2016,7,7,None,0,135.4,0,0,0,1,-105,4,4,3,1,0,1,1,1,0,0,0,2,2,1,0,0,0,0,0,0,2,266,-342
VALID,PMM,Open,Female,Eastern,RENTED,51,Three Full Years,4,0,12,5,2,1,2014,11,9,2016,11,9,Paper based/Post,883.26,815,1715.8,622,344.4,0,-85,3,4,1,0,4,0,0,1,0,2,1,1,1,0,0,1,0,0,0,0,1,266,-464
VALID,PMM,Open,Male,Northern,RENTED,37,Three Full Years,6,0,2,2,3,0,2014,11,10,2016,11,10, Card II TYPE,782.25,0,1262.07,267,253.2,0,-98,3,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,265,-465
INVALID,PPL,Open,Male,Northern,RENTED,54,Three Full Years,2,18,1,0,3,0,2014,11,14,2016,11,14, Card II TYPE,725.865,0,2195.22,72,218.55,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,-469
VALID,KLA,Open,Male,Northern,RENTED,59,Three Full Years,4,0,12,0,3,0,2014,11,12,2016,11,12, Card II TYPE,957.39,0,2193.62,449,984.25,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,-467
VALID,MXX,Open,Male,Northern,RENTED,41,Three Full Years,3,0,2,2,3,0,2014,11,15,2016,11,15, Card II TYPE,1587.39,0,2198.22,1153,814.7,0,-67,3,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,-470
