,Account Number,Commence Date,Address,Scheme,Staus,Gender,Region , Sale of Equipment Status,Age,Equipment Warranty,Salary Slab,Professional Info,Age of Home,Equipment Warranty Expiry Date,Churn Date,Categ,Query_freq,Realization_monnos,Default_number,Commence_year,Commence_month,Commence_day,Warrenty_year,Warrenty_month,Warrenty_day,Cardtype,schemecost,Closetdefaultdate,defaultsum,Hours,Posthours,daraGB,YYYYMM,Default,query_days,usage_number,LevelPaymentSettlement,LevelTech,Account,PaymentSettlement,Browsing,OperationalCapabilities,GeneralInformation,NoBrowse,Payment,FullPayment,Redirected,Nosupport/ThirdParty,SlowBrowse,Utilities,ExplanationofCharges,Change,MultipleItems/EntireBill,UpdatePaymentInformation,GeneralInquiry,Retention
4247,M4282,2014-03-01,VALID,CHC,Open,Female,Northern,RENTED,71.0,Three Full Years,4.0,0.0,17.0,2016-03-01,0,0,0,3,0,2014.0,3.0,1.0,2016.0,3.0,1.0, Card I TYPE,725.55,None,None,1725.7400000000002,855.0,115.5,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4248,M4283,2014-03-04,VALID,KLA,Open,Male,Southern,RENTED,55.0,Three Full Years,3.0,0.0,17.0,2016-03-04,0,0,0,3,0,2014.0,3.0,4.0,2016.0,3.0,4.0, Card II TYPE,876.75,None,None,1983.9099999999999,0.0,486.40000000000003,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4249,M4284,2014-03-02,VALID,CHC,Open,Male,Northern,RENTED,31.0,Three Full Years,6.0,6.0,17.0,2016-03-02,0,0,0,3,0,2014.0,3.0,2.0,2016.0,3.0,2.0, Card II TYPE,696.675,None,None,2145.75,265.0,279.69999999999999,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4250,M4285,2014-03-01,INVALID,PPL,Open,,Western,RENTED,,Three Full Years,,,,2016-03-01,0,0,2,3,0,2014.0,3.0,1.0,2016.0,3.0,1.0,Paper based/Post,771.3299999999999,None,None,1668.6700000000001,0.0,3.2999999999999998,604506.0,0,77,3,1,1,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
4251,M4286,2014-03-02,VALID,PRM,Open,Male,Western,RENTED,49.0,Three Full Years,1.0,0.0,7.0,2016-03-02,0,0,1,3,0,2014.0,3.0,2.0,2016.0,3.0,2.0, Card II TYPE,756.3149999999999,None,None,2184.0700000000002,986.0,788.14999999999986,604506.0,0,79,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4252,M4287,2014-03-03,VALID,PRP,Open,,Northern,RENTED,,Three Full Years,,,,2016-03-03,0,0,0,3,0,2014.0,3.0,3.0,2016.0,3.0,3.0, Card II TYPE,1014.615,None,None,2184.6400000000003,0.0,26.300000000000001,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4253,M4288,2014-03-02,VALID,PPL,Open,Female,Western,RENTED,62.0,Three Full Years,4.0,0.0,7.0,2016-03-02,0,0,1,2,1,2014.0,3.0,2.0,2016.0,3.0,2.0, Card II TYPE,772.1700000000001,2015-02-07 00:00:00,635.4000000000001,2048.48,766.0,405.05000000000001,604506.0,0,49,3,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4254,M4289,2014-03-12,VALID,PPL,Open,Male,Northern,RENTED,60.0,Three Full Years,8.0,5.0,21.0,2016-03-12,0,0,0,3,0,2014.0,3.0,12.0,2016.0,3.0,12.0, Card II TYPE,648.6899999999999,None,None,1920.8000000000002,206.0,169.69999999999999,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4255,M4290,2014-03-07,VALID,PRM,Open,Male,Northern,BOUGHT,29.0,Three Full Years,5.0,0.0,2.0,2016-03-07,0,0,0,3,0,2014.0,3.0,7.0,2016.0,3.0,7.0, Card II TYPE,629.8950000000001,None,None,2079.7200000000003,22.0,255.05000000000001,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4256,M4291,2014-03-02,INVALID,CHC,Open,,Northern,RENTED,,Three Full Years,,,,2016-03-02,0,0,0,3,0,2014.0,3.0,2.0,2016.0,3.0,2.0, Card II TYPE,648.585,None,None,1988.1700000000001,1438.0,386.40000000000003,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4257,M4292,2014-03-02,INVALID,PRM,Open,,Northern,RENTED,,Three Full Years,,,,2016-03-02,0,0,0,3,0,2014.0,3.0,2.0,2016.0,3.0,2.0, Card II TYPE,912.03,None,None,1624.3500000000001,528.0,188.09999999999999,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4258,M4293,2014-03-05,VALID,KLA,Open,,Northern,RENTED,,Three Full Years,,,,2016-03-05,0,0,0,3,0,2014.0,3.0,5.0,2016.0,3.0,5.0, Card II TYPE,1766.1,None,None,2172.4099999999999,0.0,452.10000000000002,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4259,M4294,2014-03-04,VALID,PRR,Open,Female,Northern,RENTED,59.0,Three Full Years,4.0,0.0,17.0,2016-03-04,0,0,0,3,0,2014.0,3.0,4.0,2016.0,3.0,4.0, Card II TYPE,985.2149999999999,None,None,1868.71,19.0,344.64999999999998,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4260,M4295,2014-03-29,VALID,CHC,Open,,Eastern,RENTED,,Three Full Years,,,,2016-03-29,0,0,0,3,0,2014.0,3.0,29.0,2016.0,3.0,29.0, Card II TYPE,775.32,None,None,1874.98,74.0,94.099999999999994,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4261,M4296,2014-03-07,VALID,KLA,Open,Male,Northern,RENTED,20.0,Three Full Years,4.0,0.0,7.0,2016-03-07,0,0,0,3,0,2014.0,3.0,7.0,2016.0,3.0,7.0, Card II TYPE,1056.3,None,None,2012.77,0.0,365.30000000000001,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4262,M4297,2014-03-04,VALID,PRM,Closed,Female,Northern,RENTED,47.0,,3.0,0.0,1.0,,0,0,0,3,0,2014.0,3.0,4.0,,,, Card II TYPE,119.07000000000001,None,None,None,None,None,None,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4263,M4298,2014-03-05,VALID,KLA,Open,Male,Northern,RENTED,55.0,Three Full Years,2.0,0.0,1.0,2016-03-05,0,0,0,3,0,2014.0,3.0,5.0,2016.0,3.0,5.0, Card II TYPE,1062.39,None,None,2091.1700000000001,0.0,564.75,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4264,M4299,2014-03-05,INVALID,PPL,Open,,Northern,RENTED,,Three Full Years,,,,2016-03-05,0,0,1,3,0,2014.0,3.0,5.0,2016.0,3.0,5.0, Card II TYPE,823.9350000000001,None,None,2043.04,75.0,221.30000000000001,604506.0,0,49,3,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4265,M4300,2014-03-08,VALID,PRM,Open,,Eastern,RENTED,,Three Full Years,,,,2016-03-17,0,0,0,3,1,2014.0,3.0,8.0,2016.0,3.0,17.0, Card II TYPE,750.5400000000001,2015-03-15 00:00:00,614.8000000000001,1855.3600000000001,693.0,456.05000000000001,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4266,M4301,2014-03-07,VALID,PRM,Open,Male,Eastern,RENTED,31.0,Three Full Years,6.0,0.0,12.0,2016-03-07,0,0,3,3,0,2014.0,3.0,7.0,2016.0,3.0,7.0,Paper based/Post,847.1400000000001,None,None,2139.5999999999999,1091.0,597.0,604506.0,0,48,3,3,0,0,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
4267,M4302,2014-03-05,VALID,PRP,Open,Male,Eastern,RENTED,42.0,Three Full Years,5.0,20.0,17.0,2016-03-05,0,0,0,3,3,2014.0,3.0,5.0,2016.0,3.0,5.0, Card II TYPE,1086.015,2015-03-03 00:00:00,934.3000000000001,1947.6900000000001,82.0,315.59999999999997,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4268,M4303,2014-03-06,VALID,MXX,Open,Male,Eastern,RENTED,,Three Full Years,7.0,0.0,4.0,2016-09-06,0,0,0,1,1,2014.0,3.0,6.0,2016.0,9.0,6.0, Card II TYPE,246.12,2015-02-04 00:00:00,134.4,None,None,None,None,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4269,M4304,2014-03-06,VALID,PRR,Open,Male,Northern,RENTED,24.0,Three Full Years,2.0,13.0,17.0,2016-03-06,0,0,1,3,0,2014.0,3.0,6.0,2016.0,3.0,6.0, Card II TYPE,1031.73,None,None,2044.2200000000003,930.0,615.64999999999998,604506.0,0,81,3,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4270,M4305,2014-03-11,VALID,PRR,Open,Male,Northern,RENTED,37.0,Three Full Years,4.0,0.0,22.0,2016-03-11,0,0,0,2,2,2014.0,3.0,11.0,2016.0,3.0,11.0, Card II TYPE,1542.8700000000001,2015-03-19 00:00:00,1143.5,2132.2199999999998,614.0,440.60000000000002,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4271,M4306,2014-03-08,VALID,PRR,Open,Male,Eastern,RENTED,27.0,Three Full Years,4.0,0.0,2.0,2016-03-08,0,0,0,2,1,2014.0,3.0,8.0,2016.0,3.0,8.0, Card II TYPE,3825.045,2015-01-17 00:00:00,1918.6000000000001,1873.9200000000001,194.0,280.80000000000001,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4272,M4307,2014-03-08,VALID,PPL,Open,Female,Northern,RENTED,27.0,Three Full Years,4.0,19.0,12.0,2016-03-03,0,0,1,3,0,2014.0,3.0,8.0,2016.0,3.0,3.0, Card II TYPE,774.375,None,None,1888.1000000000001,756.0,351.44999999999999,604506.0,0,89,3,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4273,M4308,2014-03-05,VALID,PRP,Open,Female,Northern,RENTED,47.0,Three Full Years,5.0,5.0,22.0,2016-03-05,0,0,0,3,0,2014.0,3.0,5.0,2016.0,3.0,5.0, Card I TYPE,866.775,None,None,1926.46,374.0,429.30000000000001,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4274,M4309,2014-03-07,VALID,KLA,Open,Female,Northern,BOUGHT,39.0,Three Full Years,5.0,0.0,2.0,2016-03-07,0,0,1,3,0,2014.0,3.0,7.0,2016.0,3.0,7.0, Card II TYPE,839.895,None,None,2152.3099999999999,0.0,546.5,604506.0,0,36,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4275,M4310,2014-03-05,INVALID,CHC,Open,Male,Northern,RENTED,63.0,Three Full Years,4.0,0.0,12.0,2016-03-05,0,0,0,3,0,2014.0,3.0,5.0,2016.0,3.0,5.0, Card II TYPE,894.075,None,None,1963.9400000000001,0.0,3.5,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4276,M4311,2014-03-09,VALID,CHC,Open,Male,Northern,RENTED,54.0,Three Full Years,5.0,10.0,12.0,2016-03-09,0,0,2,3,0,2014.0,3.0,9.0,2016.0,3.0,9.0, Card II TYPE,647.0099999999999,None,None,1780.0799999999999,26.0,85.349999999999994,604506.0,0,4,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4277,M4312,2014-03-09,VALID,PRR,Open,Male,Northern,RENTED,54.0,Three Full Years,4.0,0.0,21.0,2016-03-09,0,0,3,3,0,2014.0,3.0,9.0,2016.0,3.0,9.0, Card II TYPE,10.919999999999991,None,None,1925.6199999999999,0.0,232.64999999999998,604506.0,0,6,3,1,2,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0
4278,M4313,2014-03-07,VALID,KLA,Open,Male,Eastern,RENTED,59.0,Three Full Years,4.0,0.0,17.0,2016-03-07,0,0,3,3,1,2014.0,3.0,7.0,2016.0,3.0,7.0, Card II TYPE,794.6400000000001,2015-02-05 00:00:00,667.0999999999999,2047.0900000000001,164.0,335.14999999999998,604506.0,0,55,3,3,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
4279,M4314,2014-03-06,VALID,PRM,Open,Female,Eastern,RENTED,48.0,Three Full Years,4.0,0.0,1.0,2016-03-06,0,0,0,3,0,2014.0,3.0,6.0,2016.0,3.0,6.0, Card II TYPE,895.755,None,None,1603.02,311.0,280.85000000000002,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4280,M4315,2014-03-07,VALID,KLA,Open,Female,Eastern,RENTED,56.0,Three Full Years,3.0,0.0,22.0,2016-03-07,0,0,0,3,0,2014.0,3.0,7.0,2016.0,3.0,7.0, Card II TYPE,1085.7,None,None,2023.98,744.0,1163.5999999999999,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4281,M4316,2014-03-06,VALID,PPL,Open,Female,Northern,RENTED,53.0,Three Full Years,4.0,0.0,12.0,2016-03-06,0,0,0,3,0,2014.0,3.0,6.0,2016.0,3.0,6.0, Card II TYPE,810.9150000000001,None,None,1876.5799999999999,0.0,59.5,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4282,M4317,2014-03-14,VALID,PRM,Open,Male,Eastern,RENTED,63.0,Three Full Years,6.0,14.0,22.0,2016-03-14,0,0,0,3,0,2014.0,3.0,14.0,2016.0,3.0,14.0, Card II TYPE,741.0899999999999,None,None,2142.8299999999999,0.0,67.650000000000006,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4283,M4318,2014-03-09,VALID,PPL,Open,Female,Eastern,RENTED,41.0,Three Full Years,8.0,5.0,17.0,2016-03-09,0,0,0,3,0,2014.0,3.0,9.0,2016.0,3.0,9.0, Card II TYPE,778.8900000000001,None,None,2129.4200000000001,748.0,391.55000000000001,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4284,M4319,2014-03-07,INVALID,PPL,Open,Female,Eastern,RENTED,40.0,Three Full Years,3.0,0.0,12.0,2016-03-07,0,0,1,2,1,2014.0,3.0,7.0,2016.0,3.0,7.0,Paper based/Post,1176.105,2015-03-21 00:00:00,1070.1000000000001,2031.25,0.0,150.90000000000001,604506.0,0,76,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4285,M4320,2014-03-12,VALID,CHC,Open,Female,Eastern,RENTED,50.0,Three Full Years,4.0,0.0,2.0,2016-03-12,0,0,0,3,0,2014.0,3.0,12.0,2016.0,3.0,12.0, Card II TYPE,643.23,None,None,1990.4999999999998,632.0,194.90000000000001,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4286,M4321,2014-03-09,VALID,PPL,Open,Male,Eastern,BOUGHT,28.0,Three Full Years,4.0,0.0,12.0,2016-03-09,0,0,0,2,1,2014.0,3.0,9.0,2016.0,3.0,9.0,Paper based/Post,577.3950000000001,2015-02-21 00:00:00,449.90000000000003,1716.5699999999999,3.0,124.5,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4287,M4322,2014-03-06,VALID,PRM,Open,Male,Northern,RENTED,32.0,Three Full Years,5.0,0.0,21.0,2016-03-06,0,0,1,3,0,2014.0,3.0,6.0,2016.0,3.0,6.0, Card II TYPE,918.12,None,None,2180.0100000000002,567.0,294.0,604506.0,0,84,3,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4288,M4323,2014-03-07,VALID,PRR,Open,Male,Northern,RENTED,33.0,Three Full Years,6.0,10.0,17.0,2016-03-07,0,0,0,3,0,2014.0,3.0,7.0,2016.0,3.0,7.0, Card II TYPE,1009.575,None,None,1955.8999999999999,323.0,404.84999999999997,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4289,M4324,2014-03-14,VALID,CHC,Open,Male,Northern,RENTED,49.0,Three Full Years,10.0,8.0,22.0,2016-03-14,0,0,0,3,0,2014.0,3.0,14.0,2016.0,3.0,14.0, Card II TYPE,669.585,None,None,1776.47,241.0,106.10000000000001,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4290,M4325,2014-03-13,VALID,CHC,Open,Female,Eastern,RENTED,65.0,Three Full Years,5.0,0.0,21.0,2016-03-13,0,0,0,3,0,2014.0,3.0,13.0,2016.0,3.0,13.0, Card II TYPE,643.9649999999999,None,None,1781.3799999999999,706.0,254.69999999999999,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4291,M4326,2014-03-12,VALID,PRP,Open,,Northern,RENTED,,Three Full Years,,,,2016-03-12,0,0,0,3,0,2014.0,3.0,12.0,2016.0,3.0,12.0, Card II TYPE,857.22,None,None,2084.1599999999999,0.0,193.80000000000001,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4292,M4327,2014-03-08,VALID,PPL,Open,Female,Eastern,RENTED,53.0,Three Full Years,6.0,5.0,21.0,2016-03-08,0,0,0,3,0,2014.0,3.0,8.0,2016.0,3.0,8.0, Card II TYPE,1221.36,None,None,2177.48,114.0,290.20000000000005,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4293,M4328,2014-03-12,VALID,PRM,Open,Male,Northern,RENTED,27.0,Three Full Years,4.0,0.0,7.0,2016-03-12,0,0,0,2,1,2014.0,3.0,12.0,2016.0,3.0,12.0, Card II TYPE,726.18,2015-02-20 00:00:00,672.9000000000001,None,None,None,None,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4294,M4329,2014-03-21,INVALID,KLA,Open,,Northern,RENTED,,Three Full Years,,,,2016-03-21,0,0,1,3,0,2014.0,3.0,21.0,2016.0,3.0,21.0, Card II TYPE,1076.775,None,None,1943.3899999999999,0.0,416.94999999999999,604506.0,0,8,3,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4295,M4330,2014-03-09,VALID,CHC,Open,Female,Northern,RENTED,79.0,Three Full Years,5.0,6.0,2.0,2016-03-09,0,0,0,3,0,2014.0,3.0,9.0,2016.0,3.0,9.0, Card II TYPE,1067.535,None,None,2091.3099999999999,0.0,58.599999999999994,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4296,M4331,2014-03-20,VALID,PPL,Open,Male,Northern,RENTED,46.0,Three Full Years,4.0,0.0,22.0,2016-03-13,0,0,0,3,0,2014.0,3.0,20.0,2016.0,3.0,13.0, Card II TYPE,689.43,None,None,2075.3499999999999,1214.0,852.29999999999995,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4297,M4332,2014-03-09,INVALID,CHC,Open,Male,Northern,RENTED,47.0,Three Full Years,4.0,0.0,7.0,2016-08-09,2015-05-22 00:00:00,1,0,None,0,2014.0,3.0,9.0,2016.0,8.0,9.0,None,None,None,None,None,None,None,None,1,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4298,M4333,2014-03-10,VALID,PPL,Closed,Male,Southern,RENTED,,,3.0,0.0,7.0,,0,0,0,None,0,2014.0,3.0,10.0,,,,None,None,None,None,None,None,None,None,1,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4299,M4334,2014-03-10,VALID,CHC,Open,Male,Eastern,RENTED,56.0,Three Full Years,2.0,0.0,2.0,2016-03-10,0,0,0,3,0,2014.0,3.0,10.0,2016.0,3.0,10.0, Card II TYPE,786.345,None,None,2148.52,1500.0,662.79999999999995,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300,M4335,2014-04-06,VALID,PRM,Open,Male,Eastern,RENTED,37.0,Three Full Years,5.0,0.0,12.0,2016-04-06,0,0,0,3,0,2014.0,4.0,6.0,2016.0,4.0,6.0, Card II TYPE,750.5400000000001,None,None,2011.0,548.0,413.80000000000001,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4301,M4336,2014-03-13,VALID,PRM,Open,Female,Eastern,RENTED,46.0,Three Full Years,3.0,0.0,12.0,2016-03-13,0,0,0,3,0,2014.0,3.0,13.0,2016.0,3.0,13.0, Card II TYPE,842.73,None,None,1735.9299999999998,376.0,207.59999999999999,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4302,M4337,2014-04-05,VALID,PRM,Closed,Female,Eastern,RENTED,64.0,,6.0,5.0,21.0,,0,0,0,3,0,2014.0,4.0,5.0,,,, Card II TYPE,402.78000000000003,None,None,None,None,None,None,0,0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4303,M4338,2014-03-11,VALID,PRM,Open,Male,Eastern,RENTED,,Three Full Years,4.0,0.0,2.0,2016-03-11,0,0,0,3,0,2014.0,3.0,11.0,2016.0,3.0,11.0, Card II TYPE,750.5400000000001,None,None,1431.78,853.0,362.09999999999997,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4304,M4339,2014-03-12,VALID,PRM,Open,Female,Eastern,RENTED,36.0,Three Full Years,4.0,0.0,2.0,2016-03-12,0,0,0,3,0,2014.0,3.0,12.0,2016.0,3.0,12.0, Card II TYPE,750.5400000000001,None,None,2184.4000000000001,182.0,280.80000000000001,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4305,M4340,2014-03-14,VALID,CHC,Open,Female,Northern,RENTED,49.0,Three Full Years,2.0,0.0,4.0,2016-03-14,0,0,0,3,0,2014.0,3.0,14.0,2016.0,3.0,14.0, Card II TYPE,544.32,None,None,1787.71,281.0,113.39999999999999,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4306,M4341,2014-03-11,VALID,PPL,Open,Male,Western,RENTED,59.0,Three Full Years,6.0,5.0,22.0,2016-03-11,0,0,1,2,0,2014.0,3.0,11.0,2016.0,3.0,11.0,Paper based/Post,990.675,None,None,2048.9399999999996,0.0,61.700000000000003,604506.0,0,4,3,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4307,M4342,2014-03-15,INVALID,PPL,Open,Male,Northern,RENTED,53.0,Three Full Years,5.0,0.0,22.0,2016-03-15,0,0,0,3,0,2014.0,3.0,15.0,2016.0,3.0,15.0, Card II TYPE,648.0600000000001,None,None,1615.96,0.0,220.59999999999999,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4308,M4343,2014-03-12,VALID,KLA,Open,Female,Northern,RENTED,47.0,Three Full Years,3.0,0.0,17.0,2016-03-12,0,0,0,3,0,2014.0,3.0,12.0,2016.0,3.0,12.0, Card II TYPE,1158.36,None,None,2087.77,509.0,1100.75,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4309,M4344,2014-03-15,VALID,PPL,Open,Female,Western,RENTED,32.0,Three Full Years,7.0,0.0,7.0,2016-03-15,0,0,0,3,0,2014.0,3.0,15.0,2016.0,3.0,15.0, Card II TYPE,719.6700000000001,None,None,1833.0700000000002,169.0,386.39999999999998,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4310,M4345,2014-04-05,VALID,CHC,Open,Female,Eastern,RENTED,32.0,Three Full Years,4.0,0.0,2.0,2016-04-05,0,0,0,3,0,2014.0,4.0,5.0,2016.0,4.0,5.0, Card II TYPE,643.9649999999999,None,None,2083.9499999999998,0.0,27.399999999999999,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4311,M4346,2014-03-13,VALID,PRM,Open,,Eastern,RENTED,,Three Full Years,,,,2016-03-13,0,0,0,3,0,2014.0,3.0,13.0,2016.0,3.0,13.0, Card II TYPE,794.6400000000001,None,None,1253.6700000000001,0.0,96.900000000000006,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4312,M4347,2014-03-12,VALID,MXX,Open,Male,Northern,RENTED,48.0,Three Full Years,4.0,0.0,2.0,2016-03-12,2015-05-10 00:00:00,1,2,3,0,2014.0,3.0,12.0,2016.0,3.0,12.0, Card II TYPE,1357.335,None,None,2149.2800000000002,769.0,811.10000000000002,604506.0,0,88,3,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
4313,M4348,2014-03-13,VALID,PPL,Open,Male,Eastern,RENTED,37.0,Three Full Years,5.0,0.0,7.0,2016-03-13,0,0,0,3,0,2014.0,3.0,13.0,2016.0,3.0,13.0, Card II TYPE,7.770000000000006,None,None,2050.23,150.0,211.80000000000001,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4314,M4349,2014-03-12,VALID,PRM,Open,Female,Eastern,RENTED,,Three Full Years,4.0,0.0,7.0,2016-03-12,0,0,0,3,0,2014.0,3.0,12.0,2016.0,3.0,12.0, Card II TYPE,875.7,None,None,2059.25,663.0,332.15000000000003,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4315,M4350,2014-03-12,VALID,PRM,Open,,Northern,RENTED,,Three Full Years,,,,2016-03-12,0,0,2,2,0,2014.0,3.0,12.0,2016.0,3.0,12.0, Card II TYPE,912.03,None,None,1910.0,0.0,94.299999999999997,604506.0,0,67,3,2,0,0,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
4316,M4351,2014-03-22,VALID,PPL,Open,Female,Northern,RENTED,61.0,Three Full Years,3.0,0.0,22.0,2016-03-22,0,0,0,3,0,2014.0,3.0,22.0,2016.0,3.0,22.0, Card II TYPE,647.85,None,None,2067.3800000000001,91.0,214.55000000000001,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4317,M4352,2014-03-14,VALID,MXX,Open,Female,Northern,RENTED,27.0,Three Full Years,7.0,0.0,17.0,2016-03-14,0,0,0,3,0,2014.0,3.0,14.0,2016.0,3.0,14.0, Card II TYPE,1236.9,None,None,2072.6199999999999,1096.0,1028.8,604506.0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4318,M4353,2014-03-13,VALID,PRM,Open,Male,Eastern,RENTED,54.0,Three Full Years,3.0,20.0,7.0,2016-03-13,0,0,5,2,0,2014.0,3.0,13.0,2016.0,3.0,13.0,Paper based/Post,856.8,None,None,2114.8400000000001,0.0,61.100000000000009,604506.0,0,68,3,2,3,1,0,3,3,0,1,0,0,0,0,2,0,0,1,0,0,1,0
