"ID","Approved"
"APPL10234619728","0"
"APPN30831953921","0"
"APPO80731929048","0"
"APPQ60175788242","0"
"APPR70713852316","0"
"APPT60673177512","0"
"APPU70817569643","0"
"APPV10203542704","0"
"APPW40711348814","0"
"APPY60425634008","0"
"APPZ40852534116","0"
"APPA10862786247","0"
"APPB60520093328","0"
"APPC10217233443","0"
"APPD70989943502","0"
"APPF20748884715","0"
"APPG70105048828","0"
"APPH70305327927","0"
"APPI40952801039","0"
"APPJ40570514142","0"
"APPL70490083332","0"
"APPM10353576435","0"
"APPN10267892508","0"
"APPP70540465707","0"
"APPQ60669635818","0"
"APPR60856772935","0"
"APPS40634707012","0"
"APPU20740214228","0"
"APPV60467208321","0"
"APPW10462468438","0"
"APPX80612572501","0"
"APPY70621888627","0"
"APPZ80884561743","0"
"APPA10001602814","0"
"APPB20788279927","0"
"APPD80668944145","0"
"APPE60930968239","0"
"APPF40028373344","0"
"APPG80234649405","0"
"APPI20781985649","0"
"APPK30781832823","0"
"APPL90867295927","0"
"APPM20893434045","0"
"APPN70290293112","0"
"APPO10394683233","0"
"APPP80031037349","0"
"APPQ70589086435","0"
"APPS10334524642","0"
"APPT80548874712","0"
"APPU90810216833","0"
"APPW30281119035","0"
"APPX70998369127","0"
"APPY50703625241","0"
"APPZ10718182343","0"
"APPA90460628404","0"
"APPC60693549642","0"
"APPE50471662848","0"
"APPF80568145936","0"
"APPG50535784016","0"
"APPH50926304136","0"
"APPJ70948081328","0"
"APPK60819559442","0"
"APPL10376946515","0"
"APPM80642476624","0"
"APPN30832585736","0"
"APPO30405224815","0"
"APPQ50428203005","0"
"APPR30382438126","0"
"APPS60766986225","0"
"APPT70094524316","0"
"APPU10613548438","0"
"APPV20054188504","0"
"APPW20098221614","0"
"APPX90233614701","0"
"APPY50744419843","0"
"APPA10718742015","0"
"APPB10178558121","0"
"APPC60255662207","0"
"APPD50951943309","0"
"APPE30804017413","0"
"APPG50761561638","0"
"APPH50250006711","0"
"APPI30833704834","0"
"APPJ30926063907","0"
"APPK80103869013","0"
"APPL70643026105","0"
"APPP10284388507","0"
"APPQ70707112601","0"
"APPR80109074734","0"
"APPV50674236141","0"
"APPX90257115311","0"
"APPY80219564449","0"
"APPZ40078485506","0"
"APPA80896307614","0"
"APPB50074682728","0"
"APPC20917403802","0"
"APPD20269527908","0"
"APPE90818827016","0"
"APPF90374068137","0"
"APPH60276471343","0"
"APPI10218315404","0"
"APPJ10035995512","0"
"APPL40265121731","0"
"APPM90794101827","0"
"APPN90186484918","0"
"APPO10364719032","0"
"APPP10989437143","0"
"APPQ40892053215","0"
"APPR30103306336","0"
"APPS40619443441","0"
"APPT60812086514","0"
"APPU70872008647","0"
"APPV90687669732","0"
"APPW30603423809","0"
"APPX80987688901","0"
"APPZ70196183129","0"
"APPB10163019342","0"
"APPC80771649401","0"
"APPD50429097501","0"
"APPE50523022631","0"
"APPF20972019728","0"
"APPH90908079949","0"
"APPJ10874799115","0"
"APPK40953033236","0"
"APPL10998473318","0"
"APPM10592352449","0"
"APPN50540867516","0"
"APPO80422222644","0"
"APPP50693321701","0"
"APPQ40150089833","0"
"APPR80447254917","0"
"APPS40440441009","0"
"APPT70614135143","0"
"APPW70707028434","0"
"APPX40974731538","0"
"APPZ80347047725","0"
"APPA90438355844","0"
"APPB40480632936","0"
"APPD30253056116","0"
"APPE50611999241","0"
"APPG50945299409","0"
"APPH40861831524","0"
"APPI90615005603","0"
"APPJ90013045703","0"
"APPK40351052814","0"
"APPL80674662921","0"
"APPM60691314015","0"
"APPN80305338122","0"
"APPO90756346235","0"
"APPP40146712305","0"
"APPQ50014475448","0"
"APPR20684499525","0"
"APPS20222979635","0"
"APPT50598074709","0"
"APPU40098033812","0"
"APPV70830925922","0"
"APPW10334242037","0"
"APPX20538273127","0"
"APPY80512642239","0"
"APPA50309031421","0"
"APPB40394751535","0"
"APPC50886712626","0"
"APPD90546635707","0"
"APPE60345849843","0"
"APPF10559863902","0"
"APPG30876245034","0"
"APPH70993359148","0"
"APPJ10721537313","0"
"APPK80951293435","0"
"APPN30041117706","0"
"APPO50164965802","0"
"APPP10172634919","0"
"APPQ80055909043","0"
"APPS70266095209","0"
"APPT20746303302","0"
"APPU30636141447","0"
"APPV40727927506","0"
"APPW30934698632","0"
"APPX20875597742","0"
"APPY40384395849","0"
"APPZ80208061911","0"
"APPA90843105048","0"
"APPC60581365206","0"
"APPD50835308329","0"
"APPE40621317409","0"
"APPF90660425542","0"
"APPH80487547727","0"
"APPI20542292807","0"
"APPJ30071854925","0"
"APPK90464793006","0"
"APPN90349025338","0"
"APPO60884149446","0"
"APPQ40040897642","0"
"APPR40203069724","0"
"APPS20954451827","0"
"APPT30796697911","0"
"APPU20397189011","0"
"APPX20960054322","0"
"APPY90382664432","0"
"APPZ40360574544","0"
"APPA20443521627","0"
"APPB70425366742","0"
"APPC90091194803","0"
"APPD40479964919","0"
"APPE70036373008","0"
"APPF60078383115","0"
"APPG30870983204","0"
"APPH90855513315","0"
"APPI30080592433","0"
"APPJ10345534533","0"
"APPK30008979628","0"
"APPL40173532726","0"
"APPM80785067846","0"
"APPN50249121948","0"
"APPP30785555116","0"
"APPQ70803666235","0"
"APPR20384205317","0"
"APPS40915527424","0"
"APPU50131251642","0"
"APPW10731066845","0"
"APPX60280619949","0"
"APPY30761577018","0"
"APPZ20992773137","0"
"APPA80314214207","0"
"APPB10199179313","0"
"APPC60158583449","0"
"APPD60952591528","0"
"APPE60927189645","0"
"APPI20155398035","0"
"APPK90778311228","0"
"APPL20004389333","0"
"APPM50932825403","0"
"APPP40820587711","0"
"APPQ60431508824","0"
"APPR10194393908","0"
"APPS10344569006","0"
"APPT10767295121","0"
"APPU50878506245","0"
"APPV30676529341","0"
"APPW70487729444","0"
"APPX60124547511","0"
"APPY50812023606","0"
"APPZ90860935734","0"
"APPA50066539844","0"
"APPC50278141029","0"
"APPD60561224133","0"
"APPE40703104248","0"
"APPG30893167442","0"
"APPH20123106505","0"
"APPI80320287619","0"
"APPJ10388693729","0"
"APPK80536531835","0"
"APPM30771681045","0"
"APPN60386256123","0"
"APPO80956509248","0"
"APPP10398342316","0"
"APPQ30466179406","0"
"APPR10002741528","0"
"APPS60968261611","0"
"APPT40264451721","0"
"APPV20318727943","0"
"APPW50782383019","0"
"APPX60575858124","0"
"APPY10912111208","0"
"APPZ30462051321","0"
"APPA10643033446","0"
"APPB80714328523","0"
"APPC70930661604","0"
"APPD10161078739","0"
"APPE80359832821","0"
"APPF60710218931","0"
"APPG40284539014","0"
"APPH90708329147","0"
"APPI90352829226","0"
"APPJ70189409349","0"
"APPK50697203418","0"
"APPL10865011546","0"
"APPO20740809844","0"
"APPP50224023902","0"
"APPQ80248998043","0"
"APPR50358327142","0"
"APPS30638996231","0"
"APPT30456254317","0"
"APPV10472066515","0"
"APPX30795667702","0"
"APPZ80899679933","0"
"APPA70722631001","0"
"APPC70127168236","0"
"APPD40867825318","0"
"APPE60149368407","0"
"APPF40352925532","0"
"APPG70320248612","0"
"APPH40218287737","0"
"APPI80857084804","0"
"APPK20619421016","0"
"APPL50345137145","0"
"APPM70944738209","0"
"APPN20490029339","0"
"APPQ90219399614","0"
"APPR30468688736","0"
"APPS40065676809","0"
"APPT20468833937","0"
"APPU70967982017","0"
"APPV10102596123","0"
"APPW70757079212","0"
"APPX80891888344","0"
"APPZ40216245507","0"
"APPA10491577633","0"
"APPB60580465744","0"
"APPC50184247812","0"
"APPD30864561909","0"
"APPE40912695038","0"
"APPG40129382217","0"
"APPI90014046431","0"
"APPK30462798632","0"
"APPL10270587745","0"
"APPM50554692839","0"
"APPN40741629942","0"
"APPO40884376043","0"
"APPP80128814125","0"
"APPR90936677326","0"
"APPS60356992405","0"
"APPT50342461538","0"
"APPU60414192604","0"
"APPV10578616729","0"
"APPW50787613803","0"
"APPX90715853916","0"
"APPY80747395038","0"
"APPZ90219239109","0"
"APPA30984169218","0"
"APPB20765071338","0"
"APPC50002725414","0"
"APPD60425589527","0"
"APPE90622768648","0"
"APPF50667018703","0"
"APPH10087405902","0"
"APPI30024956013","0"
"APPJ30614799102","0"
"APPK60115674242","0"
"APPM40558142424","0"
"APPN40513047509","0"
"APPO40823558624","0"
"APPP40859954749","0"
"APPQ20000935815","0"
"APPR20908651925","0"
"APPS90389227041","0"
"APPT10386452134","0"
"APPU20418798247","0"
"APPV60109371314","0"
"APPW70992423445","0"
"APPZ80768402704","0"
"APPA80176913811","0"
"APPB60768899935","0"
"APPC30473709023","0"
"APPD30296911131","0"
"APPE80805914235","0"
"APPF40900856322","0"
"APPG30139059442","0"
"APPH40849129531","0"
"APPJ60023537737","0"
"APPL90333897934","0"
"APPO90639116232","0"
"APPP90954937304","0"
"APPQ50641848418","0"
"APPR80846814534","0"
"APPS30346432647","0"
"APPU80528013836","0"
"APPV50375283942","0"
"APPW30258472018","0"
"APPY70262301236","0"
"APPZ90758583343","0"
"APPA60673789412","0"
"APPB80331295529","0"
"APPE20559215811","0"
"APPG30720639027","0"
"APPH60670558109","0"
"APPJ90577268342","0"
"APPL10533676532","0"
"APPM30131765639","0"
"APPN50936217701","0"
"APPO30982469845","0"
"APPQ30339237018","0"
"APPS80919978228","0"
"APPU90302874421","0"
"APPV90380325505","0"
"APPW80597997627","0"
"APPA10899508006","0"
"APPB40374707117","0"
"APPC70779641218","0"
"APPD70928673324","0"
"APPE90118515403","0"
"APPF90946376521","0"
"APPI70368637802","0"
"APPJ80465343904","0"
"APPK20677167012","0"
"APPL60303195137","0"
"APPN30681441329","0"
"APPP20218706535","0"
"APPQ20755507642","0"
"APPR20840302748","0"
"APPS60820452835","0"
"APPT10069227941","0"
"APPU10326559004","0"
"APPV10507607126","0"
"APPX50887795348","0"
"APPY20694149419","0"
"APPZ40452561504","0"
"APPA50292767638","0"
"APPC80489411817","0"
"APPD50911955933","0"
"APPE70347763044","0"
"APPF80714776128","0"
"APPG50755753216","0"
"APPH50595036325","0"
"APPI30649761443","0"
"APPJ70922757505","0"
"APPK60533942624","0"
"APPL10330489738","0"
"APPO10947738032","0"
"APPP30737831144","0"
"APPQ40768166216","0"
"APPR10976805336","0"
"APPS20865326404","0"
"APPU70012054635","0"
"APPV10283817716","0"
"APPW80775612807","0"
"APPX90550654922","0"
"APPY20197066016","0"
"APPZ40071756126","0"
"APPA10738882249","0"
"APPB90355878301","0"
"APPC50859927413","0"
"APPD80917603533","0"
"APPF60976144728","0"
"APPJ20941981116","0"
"APPL70667202322","0"
"APPN80240748507","0"
"APPP30888824707","0"
"APPR30920532945","0"
"APPS90542734002","0"
"APPT10099648123","0"
"APPU10421952201","0"
"APPW40161905443","0"
"APPY90895685605","0"
"APPZ50458362727","0"
"APPA70451139835","0"
"APPB50009557906","0"
"APPC10396302014","0"
"APPD90494043116","0"
"APPE80537418239","0"
"APPF40894874347","0"
"APPH50890067522","0"
"APPI10280098648","0"
"APPJ70780299708","0"
"APPK30824549837","0"
"APPL70366327928","0"
"APPN50908607109","0"
"APPO40014519213","0"
"APPP90625125332","0"
"APPQ60101212408","0"
"APPR90634301516","0"
"APPS90718753635","0"
"APPT90134507736","0"
"APPU10928999837","0"
"APPW40591212012","0"
"APPX30329751104","0"
"APPY90953807239","0"
"APPZ60899727348","0"
"APPA70492974445","0"
"APPB40190368503","0"
"APPC50841976635","0"
"APPD80124978747","0"
"APPE40246272839","0"
"APPF50065383907","0"
"APPG90191508006","0"
"APPH80057772111","0"
"APPI50602791233","0"
"APPJ80981008312","0"
"APPK50387724439","0"
"APPN10005505723","0"
"APPP70735532905","0"
"APPR40631366107","0"
"APPT90008039314","0"
"APPU90578119427","0"
"APPW10707199608","0"
"APPX10242748745","0"
"APPY10966912822","0"
"APPA20768101014","0"
"APPB50355768139","0"
"APPC90347632243","0"
"APPD20011501318","0"
"APPE10241023432","0"
"APPF90667661521","0"
"APPG80626567612","0"
"APPH90019214726","0"
"APPI30935783802","0"
"APPJ30158321908","0"
"APPL40918986108","0"
"APPN60181736349","0"
"APPO50593816426","0"
"APPP80553924548","0"
"APPR60419564733","0"
"APPS30566654843","0"
"APPT80636659928","0"
"APPU80728588031","0"
"APPW80788327236","0"
"APPX90887176327","0"
"APPY60682023443","0"
"APPZ50296494534","0"
"APPA40898558619","0"
"APPD40091577927","0"
"APPF90627272107","0"
"APPG40022869228","0"
"APPI30802604427","0"
"APPJ10769611505","0"
"APPK10677533617","0"
"APPL20526141727","0"
"APPM10320986815","0"
"APPN80152424921","0"
"APPP60506272138","0"
"APPQ40487972241","0"
"APPR70083447343","0"
"APPS60886002407","0"
"APPU20749102624","0"
"APPV90592792741","0"
"APPW40655532806","0"
"APPY60257428041","0"
"APPZ60865894127","0"
"APPA80756456225","0"
"APPB30451722321","0"
"APPC70833732448","0"
"APPE40262056618","0"
"APPF60380654722","0"
"APPG10948744843","0"
"APPH20635114912","0"
"APPI30501485035","0"
"APPJ50046147139","0"
"APPK10956382203","0"
"APPL10282929335","0"
"APPM50471553446","0"
"APPN50996289521","0"
"APPO80540501607","0"
"APPP90104683715","0"
"APPQ50629218843","0"
"APPR60427219905","0"
"APPS40130922026","0"
"APPT60651986109","0"
"APPU10024671228","0"
"APPV80984727329","0"
"APPW30082965449","0"
"APPX20437528543","0"
"APPY20555647609","0"
"APPA70794544835","0"
"APPC50518628002","0"
"APPD70992207116","0"
"APPE80662643224","0"
"APPF50499341333","0"
"APPH40833652545","0"
"APPJ10495164739","0"
"APPM10066811007","0"
"APPN30933538138","0"
"APPO40690053235","0"
"APPQ50871429416","0"
"APPR40900485544","0"
"APPS50890701626","0"
"APPT60275039705","0"
"APPU20860017844","0"
"APPV80535165916","0"
"APPW10023233012","0"
"APPX40806187102","0"
"APPY90763671209","0"
"APPZ20860942323","0"
"APPA10684835431","0"
"APPB60511189504","0"
"APPC60912979624","0"
"APPD70350599738","0"
"APPE60213839839","0"
"APPF60675678924","0"
"APPG70467616032","0"
"APPH70545263148","0"
"APPI70559241219","0"
"APPK70066903441","0"
"APPM80836244634","0"
"APPO50730335836","0"
"APPP30370266923","0"
"APPQ40086286044","0"
"APPR60721598129","0"
"APPT30316928328","0"
"APPU60522643437","0"
"APPV40828287526","0"
"APPW20130895647","0"
"APPX70548166743","0"
"APPY80427878809","0"
"APPZ20815957933","0"
"APPA30204658046","0"
"APPC10253235236","0"
"APPD20720192318","0"
"APPE40545581434","0"
"APPF90727322534","0"
"APPH40660031734","0"
"APPI20421513846","0"
"APPJ90347235908","0"
"APPK30785322022","0"
"APPL60889683103","0"
"APPO30204153444","0"
"APPP70778803502","0"
"APPQ50386011649","0"
"APPR70085925722","0"
"APPS30087891837","0"
"APPT10494613931","0"
"APPU90374358047","0"
"APPV50792923106","0"
"APPW30808638217","0"
"APPX50568847349","0"
"APPY90585851431","0"
"APPZ80183906546","0"
"APPA90009577644","0"
"APPB40547803724","0"
"APPC20694842812","0"
"APPD80844768932","0"
"APPE20011995031","0"
"APPF40050289145","0"
"APPG40929321209","0"
"APPH20812337306","0"
"APPI40988714436","0"
"APPM80767095849","0"
"APPO70302781019","0"
"APPQ50448261207","0"
"APPR50170082313","0"
"APPS40632094401","0"
"APPU30127779641","0"
"APPV10803682723","0"
"APPW10942623815","0"
"APPX90084956922","0"
"APPY50763885042","0"
"APPZ80938498147","0"
"APPA20168486242","0"
"APPE40780652629","0"
"APPF10315309739","0"
"APPG10911186844","0"
"APPH40664742904","0"
"APPI20439977013","0"
"APPJ10504635107","0"
"APPK90517483247","0"
"APPL70264878306","0"
"APPM70205216424","0"
"APPN70603932506","0"
"APPO50520501614","0"
"APPQ60993965829","0"
"APPT80458484112","0"
"APPU90091071237","0"
"APPV90779001324","0"
"APPW80475109407","0"
"APPX40928898538","0"
"APPY60290799617","0"
"APPZ20126055749","0"
"APPA50322448818","0"
"APPB50022193938","0"
"APPD80165675135","0"
"APPE20310963206","0"
"APPF60350129314","0"
"APPG10387372446","0"
"APPI40991522643","0"
"APPJ90608665729","0"
"APPK80789425849","0"
"APPM20951161007","0"
"APPN30179235143","0"
"APPO90170834202","0"
"APPP30740936303","0"
"APPQ50935619422","0"
"APPT60541475734","0"
"APPU50200251815","0"
"APPV70830266907","0"
"APPW30496651041","0"
"APPX40883529136","0"
"APPY80556768202","0"
"APPZ70336329312","0"
"APPA20293927414","0"
"APPC10799268606","0"
"APPD60000911729","0"
"APPE80500259842","0"
"APPF10370086911","0"
"APPG10415029026","0"
"APPH80079081131","0"
"APPI10501818243","0"
"APPJ40969311305","0"
"APPK10473572444","0"
"APPL50776976527","0"
"APPN20949502721","0"
"APPP60057544924","0"
"APPQ90812024045","0"
"APPR60222494119","0"
"APPS90777701222","0"
"APPT80751662302","0"
"APPU30406811403","0"
"APPV50124628538","0"
"APPW40398637641","0"
"APPX50389974718","0"
"APPY40447204826","0"
"APPZ30966969903","0"
"APPA30449845024","0"
"APPB40754986145","0"
"APPC30811897212","0"
"APPD90103762327","0"
"APPE50633431434","0"
"APPF10962643548","0"
"APPG30939396606","0"
"APPH80684984704","0"
"APPI60321411805","0"
"APPJ80005785937","0"
"APPK50805047041","0"
"APPL80291494112","0"
"APPP60230759528","0"
"APPR10258042702","0"
"APPS60625821812","0"
"APPT10179016944","0"
"APPU60369622049","0"
"APPW60767002241","0"
"APPX20855544344","0"
"APPY80274557405","0"
"APPB60046129712","0"
"APPC10227541845","0"
"APPD80973702922","0"
"APPE60806167021","0"
"APPG50536937202","0"
"APPH40463774319","0"
"APPJ80757448514","0"
"APPK50552091618","0"
"APPL70646509731","0"
"APPM40245586807","0"
"APPN10223516949","0"
"APPO70217906006","0"
"APPR70289271321","0"
"APPU60235867609","0"
"APPW90672737833","0"
"APPX20518027913","0"
"APPZ90259528137","0"
"APPA40048922202","0"
"APPB10822356301","0"
"APPC40480426425","0"
"APPE60896785649","0"
"APPG60981988834","0"
"APPH70894773904","0"
"APPJ80992089105","0"
"APPK80230915212","0"
"APPM10907268428","0"
"APPN60974929513","0"
"APPO20940456643","0"
"APPP20052273732","0"
"APPR20768869919","0"
"APPS70476305001","0"
"APPT80634002131","0"
"APPU20211274248","0"
"APPW80443575414","0"
"APPX10548974544","0"
"APPY10737962606","0"
"APPZ80289357716","0"
"APPA30970871827","0"
"APPB40067853947","0"
"APPC10755988042","0"
"APPE70410552248","0"
"APPF60620024306","0"
"APPH90849077549","0"
"APPI60668017626","0"
"APPJ50898091702","0"
"APPK40241777833","0"
"APPN70164709149","0"
"APPO90457142208","0"
"APPP30610072344","0"
"APPQ60075528433","0"
"APPR10734499543","0"
"APPS10513082601","0"
"APPT20558582713","0"
"APPU60985811832","0"
"APPV30102962917","0"
"APPW70428437003","0"
"APPX50278251127","0"
"APPY70446424248","0"
"APPZ10165373312","0"
"APPA50239405445","0"
"APPB30686546547","0"
"APPC40431377623","0"
"APPD10572216722","0"
"APPF60498666924","0"
"APPG90912647039","0"
"APPH90887453149","0"
"APPJ50820847306","0"
"APPK90232768411","0"
"APPN50998671726","0"
"APPP40001349935","0"
"APPQ30593927019","0"
"APPR70468961128","0"
"APPT30128097323","0"
"APPU20735578408","0"
"APPV10965025525","0"
"APPW40900639649","0"
"APPX20019681728","0"
"APPY10903675832","0"
"APPZ50628747902","0"
"APPA10413044015","0"
"APPB60362521126","0"
"APPC40195662241","0"
"APPD40747879311","0"
"APPE90265024427","0"
"APPF30253474516","0"
"APPG60379608628","0"
"APPH40312702748","0"
"APPI20994861804","0"
"APPJ10257939931","0"
"APPK40918901016","0"
"APPL90343373102","0"
"APPM10096924245","0"
"APPN60824847326","0"
"APPO40413201438","0"
"APPP20007931502","0"
"APPQ90659794622","0"
"APPR60891024712","0"
"APPS90923142831","0"
"APPU40918007022","0"
"APPV50786426132","0"
"APPX90432415331","0"
"APPY40339724412","0"
"APPZ40630512548","0"
"APPA80170866645","0"
"APPB60227838741","0"
"APPC30609486817","0"
"APPD90149192949","0"
"APPE60240183032","0"
"APPF40158121106","0"
"APPG80066578215","0"
"APPH10280104301","0"
"APPI10194531409","0"
"APPJ10455206519","0"
"APPK70864524649","0"
"APPL60294308734","0"
"APPM30533065806","0"
"APPN70457656911","0"
"APPO60768195031","0"
"APPP10860185135","0"
"APPQ40338762207","0"
"APPR40469249311","0"
"APPS20808424421","0"
"APPT90348688537","0"
"APPU40906514613","0"
"APPV70680819704","0"
"APPW40043127844","0"
"APPX60082646903","0"
"APPY20676831014","0"
"APPA40890092244","0"
"APPB40381134345","0"
"APPC40354742406","0"
"APPD60019824503","0"
"APPE70980705631","0"
"APPG80357672816","0"
"APPI70997477011","0"
"APPJ70361837103","0"
"APPK20434053244","0"
"APPL80531896317","0"
"APPN40306653502","0"
"APPO60103791631","0"
"APPP70203431702","0"
"APPQ10751213806","0"
"APPR90056204948","0"
"APPS70971954017","0"
"APPT90676991149","0"
"APPU20086028201","0"
"APPV50947174335","0"
"APPW50232737443","0"
"APPX90340362512","0"
"APPY90385283639","0"
"APPZ10112128717","0"
"APPA70082503805","0"
"APPB30650976918","0"
"APPC90530717016","0"
"APPD30491892122","0"
"APPE50245507204","0"
"APPF10040992303","0"
"APPG30109922447","0"
"APPI20363367638","0"
"APPJ50611137704","0"
"APPK50056306823","0"
"APPM20042864044","0"
"APPN90878336127","0"
"APPO80610936228","0"
"APPP50314085332","0"
"APPR20388787501","0"
"APPS30175853612","0"
"APPT50149838725","0"
"APPU90440718803","0"
"APPV40849705904","0"
"APPW40531492035","0"
"APPX40545236142","0"
"APPY70879563207","0"
"APPZ30755336301","0"
"APPA30760582415","0"
"APPB10181404538","0"
"APPC40037844624","0"
"APPD30944935704","0"
"APPF70961865948","0"
"APPG40310635002","0"
"APPH80420488121","0"
"APPI30571286234","0"
"APPJ20898855328","0"
"APPK40551437442","0"
"APPM10436927621","0"
"APPN80263577735","0"
"APPO40170433849","0"
"APPP10702918925","0"
"APPQ10193756013","0"
"APPT80498512301","0"
"APPU30228607432","0"
"APPV90784139523","0"
"APPW20545019625","0"
"APPX30147291717","0"
"APPY20810738837","0"
"APPZ50230107949","0"
"APPA10389408018","0"
"APPB40519453122","0"
"APPC60367782234","0"
"APPD90436861312","0"
"APPE10378753423","0"
"APPF30742832509","0"
"APPG50678653632","0"
"APPH70470522739","0"
"APPI40154507833","0"
"APPJ50407389943","0"
"APPK10290425042","0"
"APPL70367589145","0"
"APPM80429111217","0"
"APPN40649025329","0"
"APPO40687519416","0"
"APPQ10019506601","0"
"APPR50098776717","0"
"APPT50722034948","0"
"APPU90803739025","0"
"APPV70413004113","0"
"APPX40536673309","0"
"APPZ10458891534","0"
"APPA50055837647","0"
"APPC30941346835","0"
"APPD60099386916","0"
"APPE50538582022","0"
"APPF90685789135","0"
"APPH20649182317","0"
"APPI20409584429","0"
"APPJ30790077534","0"
"APPK40136139637","0"
"APPM50306588814","0"
"APPN10758013929","0"
"APPO90776527032","0"
"APPP90223551142","0"
"APPR80375179316","0"
"APPT50404946538","0"
"APPU50732489612","0"
"APPV50166998738","0"
"APPX70893355941","0"
"APPZ50980393127","0"
"APPA70450992217","0"
"APPB20273979348","0"
"APPC20445527426","0"
"APPE90853295639","0"
"APPF20295537745","0"
"APPG70700601831","0"
"APPH20724815947","0"
"APPI30002749025","0"
"APPJ20345352118","0"
"APPL80098465308","0"
"APPM50989943422","0"
"APPN40554709502","0"
"APPO20974345635","0"
"APPP50242849745","0"
"APPQ50571162806","0"
"APPS80918638048","0"
"APPT20073239112","0"
"APPU80283234202","0"
"APPV70309503319","0"
"APPW80176509433","0"
"APPX40747366506","0"
"APPY50962743635","0"
"APPZ80454726748","0"
"APPC50291075017","0"
"APPD40782986145","0"
"APPE60267597217","0"
"APPF30718118343","0"
"APPG30764775447","0"
"APPH20108838507","0"
"APPJ70456459711","0"
"APPK70334588816","0"
"APPM90558272017","0"
"APPN50954854138","0"
"APPQ30281517443","0"
"APPR50112568512","0"
"APPS90699113625","0"
"APPT80919489736","0"
"APPU50630188845","0"
"APPV30195574903","0"
"APPX20195963105","0"
"APPY80569113232","0"
"APPZ30035635338","0"
"APPA80369979448","0"
"APPB90813495538","0"
"APPD90622113702","0"
"APPE40660698809","0"
"APPF70359855919","0"
"APPG20170283034","0"
"APPH90034869102","0"
"APPI50764798223","0"
"APPJ40458653338","0"
"APPK30920615418","0"
"APPL10201945521","0"
"APPN20833772747","0"
"APPO50642679802","0"
"APPP40267776947","0"
"APPQ40163101024","0"
"APPT50123404307","0"
"APPV60642059518","0"
"APPW10967633616","0"
"APPZ80033206924","0"
"APPA70486028041","0"
"APPB20178158104","0"
"APPD20274755329","0"
"APPE30059031437","0"
"APPF50353678544","0"
"APPG40684211603","0"
"APPH70786176711","0"
"APPJ50810056918","0"
"APPK50095599008","0"
"APPL40981889128","0"
"APPM80792523207","0"
"APPN20914664333","0"
"APPO50115901412","0"
"APPP90857725549","0"
"APPQ80480819636","0"
"APPS60901165843","0"
"APPT40937444907","0"
"APPU40319261019","0"
"APPX40616435343","0"
"APPY20495418422","0"
"APPZ20696136532","0"
"APPA80947153644","0"
"APPB70023562712","0"
"APPC70357351804","0"
"APPD10875008923","0"
"APPE60972457048","0"
"APPF10812965145","0"
"APPG70188213209","0"
"APPH50194187302","0"
"APPI70253647416","0"
"APPJ30563396526","0"
"APPK10500169647","0"
"APPL50431644727","0"
"APPN40344487905","0"
"APPO20460368002","0"
"APPP80373821116","0"
"APPS50703268438","0"
"APPV60343096728","0"
"APPW60983709838","0"
"APPY50007818034","0"
"APPA30938137201","0"
"APPB90117388333","0"
"APPC80028904431","0"
"APPD80574609524","0"
"APPE60321327622","0"
"APPF90021784747","0"
"APPG70083596809","0"
"APPH20047234907","0"
"APPI90053007049","0"
"APPJ10619707102","0"
"APPL90609439326","0"
"APPO70390964613","0"
"APPP80145119745","0"
"APPQ10222674849","0"
"APPR60333497905","0"
"APPS60551059001","0"
"APPT70891487134","0"
"APPU60545104227","0"
"APPV50386449331","0"
"APPW50146713408","0"
"APPX20753164526","0"
"APPY30138936606","0"
"APPZ40666822729","0"
"APPA40685254838","0"
"APPB90704779925","0"
"APPC80873265026","0"
"APPD10343396131","0"
"APPF70695686328","0"
"APPG80698333448","0"
"APPJ20960725722","0"
"APPK50722327842","0"
"APPL20360096931","0"
"APPN60691687118","0"
"APPO30770849205","0"
"APPQ40295409426","0"
"APPR50907519513","0"
"APPS50647308636","0"
"APPU40865652815","0"
"APPW90260139003","0"
"APPX20640698104","0"
"APPY50568007239","0"
"APPA90663381426","0"
"APPB10251869538","0"
"APPD40730106748","0"
"APPE70827325834","0"
"APPF20189837921","0"
"APPG80263338022","0"
"APPH80630708148","0"
"APPI50561184207","0"
"APPJ10115593306","0"
"APPL80673386534","0"
"APPM20472678645","0"
"APPO20483768835","0"
"APPP90884867916","0"
"APPQ30260772041","0"
"APPR80511406139","0"
"APPS70890278225","0"
"APPT70624839345","0"
"APPU30240061406","0"
"APPV90872428522","0"
"APPW20705276647","0"
"APPY80045087821","0"
"APPZ50035851908","0"
"APPA30046165045","0"
"APPE20860152448","0"
"APPG10148699635","0"
"APPH40981473743","0"
"APPI90725501804","0"
"APPK30549579003","0"
"APPL60813729118","0"
"APPN20896684316","0"
"APPO20303572425","0"
"APPP10784045533","0"
"APPQ50076546621","0"
"APPR90330547748","0"
"APPS10973787815","0"
"APPT40018573916","0"
"APPU50115827028","0"
"APPV80495615106","0"
"APPW40238042237","0"
"APPX90244698306","0"
"APPY80328956416","0"
"APPZ10136761543","0"
"APPA20589284646","0"
"APPB30795387737","0"
"APPC70652369805","0"
"APPD40301619912","0"
"APPE60385221012","0"
"APPF30918659116","0"
"APPG30735885207","0"
"APPI50445728408","0"
"APPJ80726472531","0"
"APPL20210349701","0"
"APPM20031212814","0"
"APPN70843745948","0"
"APPP90055154119","0"
